"year","year_type","date","repro_stage","squirrel_id","sex","grid","locx_feed","locy_feed","detail","food_type","locx_census","locy_census","locx_census_numeric","locx_feed_numeric","buffer_radius","midden_radius","distance_to_midden","within_territory","within_midden"
2018,"non-mast","2018-05-10","lactation",12207,"M","KL","-6.3","12.2",4,"capital","-6.5",12,-6.5,-6.3,1.73333333333333,0.333333333333333,8.48528137423856,TRUE,TRUE
2018,"non-mast","2018-05-10","lactation",23054,"F","KL","-2.5","5.1",2,"capital","-2.0",6.7,-2,-2.5,1.73333333333333,0.333333333333333,50.2891638427206,TRUE,FALSE
2018,"non-mast","2018-05-07","lactation",19742,"F","SU","B.8","9.7",2,"capital","B.3",9.5,2.3,2.8,1.73333333333333,0.333333333333333,16.1554944214035,TRUE,FALSE
2018,"non-mast","2018-05-09","lactation",19742,"F","SU","B.5","9.5",2,"capital","B.3",9.5,2.3,2.5,1.73333333333333,0.333333333333333,6,TRUE,TRUE
2018,"non-mast","2018-05-11","lactation",23196,"F","JO","D.9","13.7",2,"capital","E.0",14.1,5,4.9,1.73333333333333,0.333333333333333,12.369316876853,TRUE,TRUE
2018,"non-mast","2018-05-13","lactation",19702,"F","KL","H.1","3.8",2,"capital","H.7",3.4,8.7,8.1,1.73333333333333,0.333333333333333,21.6333076527839,TRUE,FALSE
2018,"non-mast","2018-05-13","lactation",19702,"F","KL","H.1","3.8",2,"capital","H.5",4,8.5,8.1,1.73333333333333,0.333333333333333,13.4164078649987,TRUE,FALSE
2018,"non-mast","2018-05-13","lactation",21816,"M","JO","D.9","12.2",2,"capital","I.0",1.2,9,4.9,1.73333333333333,0.333333333333333,352.177512058905,FALSE,FALSE
2018,"non-mast","2018-05-13","lactation",20914,"M","KL","6.0","10.0",4,"capital","-6.0",10,-6,6,1.73333333333333,0.333333333333333,360,FALSE,FALSE
2018,"non-mast","2018-05-13","lactation",20914,"M","KL","6.0","10.0",4,"capital","-7.0",11,-7,6,1.73333333333333,0.333333333333333,391.152144312159,FALSE,FALSE
2018,"non-mast","2018-05-13","lactation",20914,"M","KL","6.0","10.0",4,"capital","-6.5",10.8,-6.5,6,1.73333333333333,0.333333333333333,375.767215174501,FALSE,FALSE
2018,"non-mast","2018-05-13","lactation",21350,"F","KL","F.0","6.3",2,"capital","F.0",6.5,6,6,1.73333333333333,0.333333333333333,6,TRUE,TRUE
2018,"non-mast","2018-05-15","lactation",21006,"F","KL","I.5","20.8",2,"capital","I.4",21.2,9.4,9.5,1.73333333333333,0.333333333333333,12.3693168768529,TRUE,TRUE
2018,"non-mast","2018-05-15","lactation",21215,"F","KL","H.1","1.1",2,"capital","K.1",17.5,11.1,8.1,1.73333333333333,0.333333333333333,500.163973112818,FALSE,FALSE
2018,"non-mast","2018-05-15","lactation",22758,"F","KL","L.1","1.5",2,"capital","L.1",0.5,12.1,12.1,1.73333333333333,0.333333333333333,30,TRUE,FALSE
2018,"non-mast","2018-05-15","lactation",22758,"F","KL","L.1","1.5",2,"capital","L.5",0.9,12.5,12.1,1.73333333333333,0.333333333333333,21.6333076527839,TRUE,FALSE
2018,"non-mast","2018-05-14","lactation",21389,"M","KL","E.2","14.2",2,"capital","C.7",14.8,3.7,5.2,1.73333333333333,0.333333333333333,48.4664832642106,TRUE,FALSE
2018,"non-mast","2018-05-14","lactation",21389,"M","KL","E.2","14.2",2,"capital","E.0",14.7,5,5.2,1.73333333333333,0.333333333333333,16.1554944214035,TRUE,FALSE
2018,"non-mast","2018-05-14","lactation",19654,"M","KL","0.0","5.0",2,"capital","A.0",5.5,1,0,1.73333333333333,0.333333333333333,33.5410196624968,TRUE,FALSE
2018,"non-mast","2018-05-14","lactation",19654,"M","KL","0.0","5.0",2,"capital","0.0",5,0,0,1.73333333333333,0.333333333333333,0,TRUE,TRUE
2018,"non-mast","2018-05-16","lactation",21169,"F","SU","U.0","5.6",2,"capital","T.9",5.4,20.9,21,1.73333333333333,0.333333333333333,6.70820393249937,TRUE,TRUE
2018,"non-mast","2018-05-18","lactation",21816,"M","JO","I.0","0.7",2,"capital","I.0",1.2,9,9,1.73333333333333,0.333333333333333,15,TRUE,FALSE
2018,"non-mast","2018-05-20","lactation",21075,"F","KL","-2.4","4.6",2,"capital","-2.6",4.5,-2.6,-2.4,1.73333333333333,0.333333333333333,6.70820393249937,TRUE,TRUE
2018,"non-mast","2018-05-22","lactation",20770,"F","JO","M.4","3.1",4,"capital","M.0",3.5,13,13.4,1.73333333333333,0.333333333333333,16.9705627484771,TRUE,FALSE
2018,"non-mast","2018-05-27","lactation",19742,"F","SU","A.9","9.9",2,"capital","B.3",9.5,2.3,1.9,1.73333333333333,0.333333333333333,16.9705627484771,TRUE,FALSE
2018,"non-mast","2018-05-30","lactation",19742,"F","SU","B.0","9.0",2,"capital","B.3",9.5,2.3,2,1.73333333333333,0.333333333333333,17.4928556845359,TRUE,FALSE
2018,"non-mast","2018-06-02","lactation",20409,"F","KL","J.3","14.0",2,"capital","J.0",14,10,10.3,1.73333333333333,0.333333333333333,9.00000000000002,TRUE,TRUE
2018,"non-mast","2018-06-04","lactation",23027,"F","KL","L.2","14.6",4,"capital","I.1",2.6,9.1,12.2,1.73333333333333,0.333333333333333,371.818504111885,FALSE,FALSE
2018,"non-mast","2018-06-05","lactation",20220,"F","KL","G.1","16.0",2,"capital","G.9",16,7.9,7.1,1.73333333333333,0.333333333333333,24,TRUE,FALSE
2018,"non-mast","2018-06-05","lactation",22278,"F","KL","D.9","16.6",2,"capital","F.0",15.8,6,4.9,1.73333333333333,0.333333333333333,40.8044115262063,TRUE,FALSE
2018,"non-mast","2018-06-05","lactation",20220,"F","KL","E.9","16.4",4,"capital","G.9",16,7.9,5.9,1.73333333333333,0.333333333333333,61.1882341631134,FALSE,FALSE
2018,"non-mast","2018-06-05","lactation",21513,"M","KL","E.9","16.4",4,"capital","H.0",15,8,5.9,1.73333333333333,0.333333333333333,75.7165767847437,FALSE,FALSE
2018,"non-mast","2018-06-05","lactation",23027,"F","KL","I.2","3.2",4,"capital","I.1",2.6,9.1,9.2,1.73333333333333,0.333333333333333,18.2482875908947,TRUE,FALSE
2018,"non-mast","2018-06-06","lactation",22495,"F","SU","O.7","8.0",4,"capital","N.8",8.1,14.8,15.7,1.73333333333333,0.333333333333333,27.1661554144122,TRUE,FALSE
2018,"non-mast","2018-06-05","lactation",22591,"F","SU","N.9","2.4",2,"capital","N.9",2.2,14.9,14.9,1.73333333333333,0.333333333333333,5.99999999999999,TRUE,TRUE
2018,"non-mast","2018-06-06","lactation",21222,"M","KL","O.1","9.5",4,"capital","J.2",9,10.2,15.1,1.73333333333333,0.333333333333333,147.763324272297,FALSE,FALSE
2018,"non-mast","2018-06-07","lactation",20395,"M","JO","S.2","16.9",2,"capital","S.1",16.7,19.1,19.2,1.73333333333333,0.333333333333333,6.70820393249932,TRUE,TRUE
2018,"non-mast","2018-06-07","lactation",20395,"M","JO","S.2","16.9",2,"capital","S.1",16.7,19.1,19.2,1.73333333333333,0.333333333333333,6.70820393249932,TRUE,TRUE
2018,"non-mast","2018-06-07","lactation",20635,"F","KL","A.8","13.3",4,"capital","A.7",13.4,1.7,1.8,1.73333333333333,0.333333333333333,4.24264068711928,TRUE,TRUE
2018,"non-mast","2018-06-07","lactation",20920,"F","KL","-0.9","12.1",4,"capital","-0.3",12,-0.3,-0.9,1.73333333333333,0.333333333333333,18.2482875908947,TRUE,FALSE
2018,"non-mast","2018-06-09","lactation",21513,"M","KL","G.9","14.8",2,"capital","H.0",15,8,7.9,1.73333333333333,0.333333333333333,6.70820393249935,TRUE,TRUE
2018,"non-mast","2018-06-09","lactation",20760,"F","JO","K.5","7.3",2,"capital","K.5",7.5,11.5,11.5,1.73333333333333,0.333333333333333,6,TRUE,TRUE
2018,"non-mast","2018-06-07","lactation",20635,"F","KL","A.9","13.2",4,"capital","A.7",13.4,1.7,1.9,1.73333333333333,0.333333333333333,8.48528137423859,TRUE,TRUE
2018,"non-mast","2018-06-07","lactation",20920,"F","KL","-0.9","12.1",4,"capital","-0.3",12,-0.3,-0.9,1.73333333333333,0.333333333333333,18.2482875908947,TRUE,FALSE
2018,"non-mast","2018-06-09","lactation",21223,"F","KL","G.1","16.3",4,"capital","K.9",9.8,11.9,7.1,1.73333333333333,0.333333333333333,242.406683076189,FALSE,FALSE
2018,"non-mast","2018-06-09","lactation",19846,"F","KL","L.7","15.0",2,"capital","L.6",15,12.6,12.7,1.73333333333333,0.333333333333333,2.99999999999999,TRUE,TRUE
2018,"non-mast","2018-06-10","lactation",20635,"F","KL","A.7","13.3",2,"capital","A.7",13.4,1.7,1.7,1.73333333333333,0.333333333333333,2.99999999999999,TRUE,TRUE
2018,"non-mast","2018-06-12","lactation",19984,"F","KL","H.9","10.9",2,"capital","H.8",10.9,8.8,8.9,1.73333333333333,0.333333333333333,2.99999999999999,TRUE,TRUE
2018,"non-mast","2018-06-12","lactation",21982,"M","BT","F.5","0.3",2,"capital","F.8",1,6.8,6.5,1.73333333333333,0.333333333333333,22.8473193175917,TRUE,FALSE
2018,"non-mast","2018-06-11","lactation",12974,"M","JO","Q.2","1.7",2,"capital","H.0",4.5,8,17.2,1.73333333333333,0.333333333333333,288.499566724111,FALSE,FALSE
2018,"non-mast","2018-06-11","lactation",19706,"F","KL","N.0","0.9",2,"capital","N.3",10.5,14.3,14,1.73333333333333,0.333333333333333,288.140590684478,FALSE,FALSE
2018,"non-mast","2018-06-11","lactation",19706,"F","KL","N.0","0.9",2,"capital","M.1",10.1,13.1,14,1.73333333333333,0.333333333333333,277.317507561279,FALSE,FALSE
2018,"non-mast","2018-06-11","lactation",19583,"F","KL","N.0","0.8",2,"capital","M.5",0.5,13.5,14,1.73333333333333,0.333333333333333,17.4928556845359,TRUE,FALSE
2018,"non-mast","2018-06-11","lactation",19846,"F","KL","L.5","15.0",2,"capital","L.6",15,12.6,12.5,1.73333333333333,0.333333333333333,2.99999999999999,TRUE,TRUE
2018,"non-mast","2018-06-12","lactation",19706,"F","KL","M.5","11.5",2,"capital","N.3",10.5,14.3,13.5,1.73333333333333,0.333333333333333,38.4187454245971,TRUE,FALSE
2018,"non-mast","2018-06-12","lactation",19706,"F","KL","M.5","11.5",2,"capital","M.1",10.1,13.1,13.5,1.73333333333333,0.333333333333333,43.6806593356831,TRUE,FALSE
2018,"non-mast","2018-06-12","lactation",22652,"F","KL","I.9","14.0",2,"capital","K.0",3.1,11,9.9,1.73333333333333,0.333333333333333,328.660919489981,FALSE,FALSE
2018,"non-mast","2018-06-12","lactation",19983,"F","KL","I.0","11.5",2,"capital","H.3",11.6,8.3,9,1.73333333333333,0.333333333333333,21.2132034355964,TRUE,FALSE
2018,"non-mast","2018-06-12","lactation",19983,"F","KL","I.0","11.5",2,"capital","J.1",11,10.1,9,1.73333333333333,0.333333333333333,36.2491379207837,TRUE,FALSE
2018,"non-mast","2018-06-13","lactation",21297,"M","SU","F.7","8.3",2,"capital","C.7",6.4,3.7,6.7,1.73333333333333,0.333333333333333,106.531685427388,FALSE,FALSE
2018,"non-mast","2018-06-13","lactation",20914,"M","KL","-1.0","5.6",4,"capital","-6.0",10,-6,-1,1.73333333333333,0.333333333333333,199.809909664161,FALSE,FALSE
2018,"non-mast","2018-06-13","lactation",20914,"M","KL","-1.0","5.6",4,"capital","-7.0",11,-7,-1,1.73333333333333,0.333333333333333,242.165232847327,FALSE,FALSE
2018,"non-mast","2018-06-13","lactation",20914,"M","KL","-1.0","5.6",4,"capital","-6.5",10.8,-6.5,-1,1.73333333333333,0.333333333333333,227.070473641995,FALSE,FALSE
2018,"non-mast","2018-06-13","lactation",19983,"F","KL","I.4","11.8",4,"capital","H.3",11.6,8.3,9.4,1.73333333333333,0.333333333333333,33.5410196624968,TRUE,FALSE
2018,"non-mast","2018-06-13","lactation",19983,"F","KL","I.4","11.8",4,"capital","J.1",11,10.1,9.4,1.73333333333333,0.333333333333333,31.890437438204,TRUE,FALSE
2018,"non-mast","2018-06-13","lactation",21006,"F","KL","I.0","21.3",2,"capital","I.4",21.2,9.4,9,1.73333333333333,0.333333333333333,12.369316876853,TRUE,TRUE
2018,"non-mast","2018-06-14","lactation",20729,"M","KL","E.0","11.2",2,"capital","D.9",10.9,4.9,5,1.73333333333333,0.333333333333333,9.4868329805051,TRUE,TRUE
2018,"non-mast","2018-06-13","lactation",20857,"F","KL","-3.3","14.2",2,"capital","-2.0",15,-2,-3.3,1.73333333333333,0.333333333333333,45.7930125674213,TRUE,FALSE
2018,"non-mast","2018-06-13","lactation",19583,"F","KL","M.8","1.0",2,"capital","M.5",0.5,13.5,13.8,1.73333333333333,0.333333333333333,17.4928556845359,TRUE,FALSE
2018,"non-mast","2018-06-13","lactation",22657,"M","KL","M.0","4.0",2,"capital","N.7",6.4,14.7,13,1.73333333333333,0.333333333333333,88.2326470191165,FALSE,FALSE
2018,"non-mast","2018-06-18","lactation",23201,"F","JO","H.8","5.1",2,"capital","H.8",5.1,8.8,8.8,1.73333333333333,0.333333333333333,0,TRUE,TRUE
2018,"non-mast","2018-06-18","lactation",20353,"M","SU","0.1","18.9",2,"capital","0.5",18.5,0.5,0.1,1.73333333333333,0.333333333333333,16.9705627484771,TRUE,FALSE
2018,"non-mast","2018-06-17","lactation",20046,"F","JO","F.6","2.4",4,"capital","F.3",3.2,6.3,6.6,1.73333333333333,0.333333333333333,25.6320112359526,TRUE,FALSE
2018,"non-mast","2018-06-19","lactation",22495,"F","SU","O.0","9.5",4,"capital","N.8",8.1,14.8,15,1.73333333333333,0.333333333333333,42.4264068711929,TRUE,FALSE
2018,"non-mast","2018-06-18","lactation",21350,"F","KL","F.0","6.4",2,"capital","F.0",6.5,6,6,1.73333333333333,0.333333333333333,2.99999999999999,TRUE,TRUE
2018,"non-mast","2018-06-20","lactation",23023,"F","KL","A.3","10.4",2,"capital","A.8",11.3,1.8,1.3,1.73333333333333,0.333333333333333,30.886890422961,TRUE,FALSE
2018,"non-mast","2018-06-20","lactation",23023,"F","KL","A.3","10.4",2,"capital","A.0",10,1,1.3,1.73333333333333,0.333333333333333,15,TRUE,FALSE
2018,"non-mast","2018-06-20","lactation",23023,"F","KL","A.3","10.4",2,"capital","A.1",10.5,1.1,1.3,1.73333333333333,0.333333333333333,6.70820393249936,TRUE,TRUE
2018,"non-mast","2018-06-20","lactation",20200,"M","SU","T.6","4.1",2,"capital","T.6",4.2,20.6,20.6,1.73333333333333,0.333333333333333,3.00000000000002,TRUE,TRUE
2018,"non-mast","2018-06-20","lactation",20942,"M","SU","G.2","8.4",2,"capital","F.9",8.1,6.9,7.2,1.73333333333333,0.333333333333333,12.7279220613579,TRUE,TRUE
2018,"non-mast","2018-06-20","lactation",23189,"M","SU","J.2","2.5",2,"capital","J.4",2.6,10.4,10.2,1.73333333333333,0.333333333333333,6.7082039324994,TRUE,TRUE
2018,"non-mast","2018-06-23","lactation",20939,"M","SU","B.6","10.8",2,"capital","B.6",10.7,2.6,2.6,1.73333333333333,0.333333333333333,3.00000000000004,TRUE,TRUE
2018,"non-mast","2018-06-23","lactation",21495,"M","SU","C.9","6.9",2,"capital","A.1",7.1,1.1,3.9,1.73333333333333,0.333333333333333,84.2140130857092,FALSE,FALSE
2018,"non-mast","2018-06-24","lactation",21169,"F","SU","U.0","5.7",4,"capital","T.9",5.4,20.9,21,1.73333333333333,0.333333333333333,9.48683298050515,TRUE,TRUE
2018,"non-mast","2018-06-26","lactation",20220,"F","KL","F.8","16.4",4,"capital","G.9",16,7.9,6.8,1.73333333333333,0.333333333333333,35.1140997321589,TRUE,FALSE
2018,"non-mast","2018-06-26","lactation",21169,"F","SU","U.4","5.8",2,"capital","T.9",5.4,20.9,21.4,1.73333333333333,0.333333333333333,19.2093727122985,TRUE,FALSE
2018,"non-mast","2018-06-24","lactation",19706,"F","KL","N.0","0.6",2,"capital","N.3",10.5,14.3,14,1.73333333333333,0.333333333333333,297.136332345945,FALSE,FALSE
2018,"non-mast","2018-06-24","lactation",19706,"F","KL","N.0","0.6",2,"capital","M.1",10.1,13.1,14,1.73333333333333,0.333333333333333,286.276090514035,FALSE,FALSE
2018,"non-mast","2018-06-19","lactation",20072,"M","JO","E.0","16.2",4,"capital","E.0",16,5,5,1.73333333333333,0.333333333333333,5.99999999999998,TRUE,TRUE
2018,"non-mast","2018-07-02","lactation",20488,"F","JO","J.6","11.5",4,"capital","J.0",11.5,10,10.6,1.73333333333333,0.333333333333333,18,TRUE,FALSE
2018,"non-mast","2018-06-23","lactation",20751,"F","JO","G.5","9.7",4,"capital","G.6",9.9,7.6,7.5,1.73333333333333,0.333333333333333,6.70820393249939,TRUE,TRUE
2018,"non-mast","2018-07-04","lactation",20920,"F","KL","-0.8","11.9",2,"capital","-0.3",12,-0.3,-0.8,1.73333333333333,0.333333333333333,15.2970585407784,TRUE,FALSE
2018,"non-mast","2018-07-04","lactation",20919,"M","KL","0.1","9.7",4,"capital","-1.1",10.2,-1.1,0.1,1.73333333333333,0.333333333333333,39,TRUE,FALSE
2018,"non-mast","2018-07-04","lactation",20866,"M","KL","K.5","4.3",2,"capital","K.0",6.2,11,11.5,1.73333333333333,0.333333333333333,58.9406481131655,FALSE,FALSE
2018,"non-mast","2018-07-04","lactation",20866,"M","KL","K.5","4.3",2,"capital","J.3",6.5,10.3,11.5,1.73333333333333,0.333333333333333,75.17978451685,FALSE,FALSE
2018,"non-mast","2018-07-04","lactation",22759,"F","KL","M.2","0.8",4,"capital","N.1",1.3,14.1,13.2,1.73333333333333,0.333333333333333,30.886890422961,TRUE,FALSE
2018,"non-mast","2018-07-04","lactation",19984,"F","KL","I.1","11.0",2,"capital","H.8",10.9,8.8,9.1,1.73333333333333,0.333333333333333,9.4868329805051,TRUE,TRUE
2018,"non-mast","2018-07-04","lactation",21964,"M","JO","L.0","3.9",4,"capital","H.7",17.4,8.7,12,1.73333333333333,0.333333333333333,416.924453588417,FALSE,FALSE
2018,"non-mast","2018-07-07","lactation",20804,"F","KL","O.4","8.1",4,"capital","O.5",8,15.5,15.4,1.73333333333333,0.333333333333333,4.24264068711927,TRUE,TRUE
2018,"non-mast","2018-07-09","lactation",21223,"F","KL","K.6","10.0",4,"capital","K.9",9.8,11.9,11.6,1.73333333333333,0.333333333333333,10.816653826392,TRUE,TRUE
2018,"non-mast","2018-07-11","lactation",20220,"F","KL","F.9","16.0",4,"capital","G.9",16,7.9,6.9,1.73333333333333,0.333333333333333,30,TRUE,FALSE
2018,"non-mast","2018-07-10","lactation",21967,"F","BT","J.2","1.3",4,"capital","K.2",0.8,11.2,10.2,1.73333333333333,0.333333333333333,33.5410196624968,TRUE,FALSE
2018,"non-mast","2018-07-13","lactation",22373,"M","SU","-0.9","3.0",2,"capital","-1.0",3,-1,-0.9,1.73333333333333,0.333333333333333,3,TRUE,TRUE
2018,"non-mast","2018-07-15","lactation",21155,"F","KL","C.3","1.2",4,"capital","C.8",0.6,3.8,3.3,1.73333333333333,0.333333333333333,23.43074902772,TRUE,FALSE
2018,"non-mast","2018-07-15","lactation",20729,"M","KL","F.0","11.0",4,"capital","D.9",10.9,4.9,6,1.73333333333333,0.333333333333333,33.1360830515618,TRUE,FALSE
2018,"non-mast","2018-07-17","lactation",19809,"F","KL","H.2","20.9",4,"capital","F.5",20.5,6.5,8.2,1.73333333333333,0.333333333333333,52.3927475897189,FALSE,FALSE
2018,"non-mast","2018-07-17","lactation",19809,"F","KL","H.2","20.9",4,"capital","F.7",20.5,6.7,8.2,1.73333333333333,0.333333333333333,46.57252408878,TRUE,FALSE
2018,"non-mast","2018-07-17","lactation",22865,"F","KL","-2.0","4.0",2,"capital","-1.0",4,-1,-2,1.73333333333333,0.333333333333333,30,TRUE,FALSE
2018,"non-mast","2018-07-17","lactation",20916,"M","KL","-4.7","9.8",4,"capital","-4.6",10,-4.6,-4.7,1.73333333333333,0.333333333333333,6.70820393249936,TRUE,TRUE
2018,"non-mast","2018-07-17","lactation",20857,"F","KL","-2.5","14.7",4,"capital","-2.0",15,-2,-2.5,1.73333333333333,0.333333333333333,17.4928556845359,TRUE,FALSE
2018,"non-mast","2018-07-19","lactation",19809,"F","KL","H.0","21.0",2,"capital","F.5",20.5,6.5,8,1.73333333333333,0.333333333333333,47.4341649025257,TRUE,FALSE
2018,"non-mast","2018-07-19","lactation",19809,"F","KL","H.0","21.0",2,"capital","F.7",20.5,6.7,8,1.73333333333333,0.333333333333333,41.7851648315524,TRUE,FALSE
2018,"non-mast","2018-07-19","lactation",19809,"F","KL","H.2","20.9",4,"capital","F.5",20.5,6.5,8.2,1.73333333333333,0.333333333333333,52.3927475897189,FALSE,FALSE
2018,"non-mast","2018-07-19","lactation",19809,"F","KL","H.2","20.9",4,"capital","F.7",20.5,6.7,8.2,1.73333333333333,0.333333333333333,46.57252408878,TRUE,FALSE
2018,"non-mast","2018-07-19","lactation",20919,"M","KL","-1.3","10.4",4,"capital","-1.1",10.2,-1.1,-1.3,1.73333333333333,0.333333333333333,8.48528137423859,TRUE,TRUE
2018,"non-mast","2018-07-19","lactation",20939,"M","SU","B.7","10.2",4,"capital","B.6",10.7,2.6,2.7,1.73333333333333,0.333333333333333,15.2970585407784,TRUE,FALSE
2018,"non-mast","2018-07-17","lactation",22297,"F","KL","J.0","16.2",4,"capital","I.6",16,9.6,10,1.73333333333333,0.333333333333333,13.4164078649987,TRUE,FALSE
2018,"non-mast","2018-07-19","lactation",20914,"M","KL","-7.0","13.0",4,"capital","-6.0",10,-6,-7,1.73333333333333,0.333333333333333,94.8683298050514,FALSE,FALSE
2018,"non-mast","2018-07-19","lactation",20914,"M","KL","-7.0","13.0",4,"capital","-7.0",11,-7,-7,1.73333333333333,0.333333333333333,60,FALSE,FALSE
2018,"non-mast","2018-07-19","lactation",20914,"M","KL","-7.0","13.0",4,"capital","-6.5",10.8,-6.5,-7,1.73333333333333,0.333333333333333,67.6830850360708,FALSE,FALSE
2018,"non-mast","2018-07-23","lactation",19983,"F","KL","J.1","11.0",2,"capital","H.3",11.6,8.3,10.1,1.73333333333333,0.333333333333333,56.9209978830308,FALSE,FALSE
2018,"non-mast","2018-07-23","lactation",19983,"F","KL","J.1","11.0",2,"capital","J.1",11,10.1,10.1,1.73333333333333,0.333333333333333,0,TRUE,TRUE
2018,"non-mast","2018-07-24","lactation",19766,"F","KL","B.1","10.0",4,"capital","B.6",10.5,2.6,2.1,1.73333333333333,0.333333333333333,21.2132034355964,TRUE,FALSE
2018,"non-mast","2018-07-24","lactation",19766,"F","KL","B.1","10.0",4,"capital","B.6",10.5,2.6,2.1,1.73333333333333,0.333333333333333,21.2132034355964,TRUE,FALSE
2018,"non-mast","2018-07-25","lactation",23072,"F","JO","F.0","7.5",2,"capital","D.9",5,4.9,6,1.73333333333333,0.333333333333333,81.939001702486,FALSE,FALSE
2018,"non-mast","2018-07-28","lactation",22994,"F","KL","M.0","7.1",4,"capital","L.9",7.1,12.9,13,1.73333333333333,0.333333333333333,2.99999999999999,TRUE,TRUE
2018,"non-mast","2018-07-29","lactation",21155,"F","KL","C.7","1.8",4,"capital","C.8",0.6,3.8,3.7,1.73333333333333,0.333333333333333,36.1247837363769,TRUE,FALSE
2018,"non-mast","2018-07-03","lactation",22016,"F","KL","I.5","10.5",4,"capital","-5.0",15.3,-5,9.5,1.73333333333333,0.333333333333333,458.215015031153,FALSE,FALSE
2018,"non-mast","2018-07-31","lactation",20916,"M","KL","-5.0","10.4",4,"capital","-4.6",10,-4.6,-5,1.73333333333333,0.333333333333333,16.9705627484772,TRUE,FALSE
2018,"non-mast","2018-08-01","lactation",19984,"F","KL","I.0","11.0",4,"capital","H.8",10.9,8.8,9,1.73333333333333,0.333333333333333,6.70820393249935,TRUE,TRUE
2018,"non-mast","2018-08-01","lactation",21868,"M","SU","B.2","7.6",2,"capital","B.4",8.4,2.4,2.2,1.73333333333333,0.333333333333333,24.738633753706,TRUE,FALSE
2018,"non-mast","2018-08-01","lactation",21868,"M","SU","B.2","7.6",2,"capital","B.2",7.6,2.2,2.2,1.73333333333333,0.333333333333333,0,TRUE,TRUE
2018,"non-mast","2018-08-02","lactation",20939,"M","SU","B.6","10.0",4,"capital","B.6",10.7,2.6,2.6,1.73333333333333,0.333333333333333,21,TRUE,FALSE
2018,"non-mast","2018-08-05","lactation",20804,"F","KL","O.3","7.2",4,"capital","O.5",8,15.5,15.3,1.73333333333333,0.333333333333333,24.738633753706,TRUE,FALSE
2018,"non-mast","2018-08-05","lactation",20919,"M","KL","-2.0","10.0",4,"capital","-1.1",10.2,-1.1,-2,1.73333333333333,0.333333333333333,27.6586333718787,TRUE,FALSE
2018,"non-mast","2018-08-07","non-breeding",19766,"F","KL","C.0","9.8",4,"capital","B.6",10.5,2.6,3,1.73333333333333,0.333333333333333,24.1867732448956,TRUE,FALSE
2018,"non-mast","2018-08-07","non-breeding",19706,"F","KL","N.8","10.4",4,"capital","N.3",10.5,14.3,14.8,1.73333333333333,0.333333333333333,15.2970585407784,TRUE,FALSE
2018,"non-mast","2018-08-07","non-breeding",19706,"F","KL","N.8","10.4",4,"capital","M.1",10.1,13.1,14.8,1.73333333333333,0.333333333333333,51.7880295048962,TRUE,FALSE
2018,"non-mast","2018-08-18","non-breeding",19981,"M","KL","G.9","11.4",4,"capital","H.1",11.1,8.1,7.9,1.73333333333333,0.333333333333333,10.816653826392,TRUE,TRUE
2018,"non-mast","2018-08-20","non-breeding",20220,"F","KL","I.3","20.8",4,"capital","G.9",16,7.9,9.3,1.73333333333333,0.333333333333333,150,FALSE,FALSE
2018,"non-mast","2018-08-22","non-breeding",13129,"M","SU","M.6","5.4",4,"capital","N.0",5.5,14,13.6,1.73333333333333,0.333333333333333,12.369316876853,TRUE,TRUE
2018,"non-mast","2018-08-26","non-breeding",22994,"F","KL","N.8","7.3",4,"capital","L.9",7.1,12.9,14.8,1.73333333333333,0.333333333333333,57.3149195236284,FALSE,FALSE
2018,"non-mast","2018-08-29","non-breeding",20857,"F","KL","-2.3","14.6",4,"capital","-2.0",15,-2,-2.3,1.73333333333333,0.333333333333333,15,TRUE,FALSE
2018,"non-mast","2018-09-22","non-breeding",23054,"F","KL","-2.0","6.9",4,"capital","-2.0",6.7,-2,-2,1.73333333333333,0.333333333333333,6,TRUE,TRUE
2018,"non-mast","2018-09-23","non-breeding",20064,"M","KL","B.0","4.4",2,"capital","B.0",4.5,2,2,1.73333333333333,0.333333333333333,2.99999999999999,TRUE,TRUE
2019,"mast","2019-03-23","non-breeding",22194,"M","SU","G.3","2.8",4,"capital","G.0",2.8,7,7.3,1.73333333333333,0.333333333333333,9,TRUE,TRUE
2019,"mast","2019-03-25","non-breeding",21964,"M","JO","I.4","16.3",2,"capital","H.7",17.4,8.7,9.4,1.73333333333333,0.333333333333333,39.1152144312159,TRUE,FALSE
2019,"mast","2019-03-25","non-breeding",22508,"M","JO","E.2","3.6",2,"capital","E.2",3.3,5.2,5.2,1.73333333333333,0.333333333333333,9.00000000000001,TRUE,TRUE
2019,"mast","2019-03-14","non-breeding",21990,"F","JO","O.8","2.1",4,"capital","O.7",0.9,15.7,15.8,1.73333333333333,0.333333333333333,36.1247837363769,TRUE,FALSE
2019,"mast","2019-03-16","non-breeding",21965,"M","JO","M.0","5.9",4,"capital","L.6",6.2,12.6,13,1.73333333333333,0.333333333333333,15,TRUE,FALSE
2019,"mast","2019-03-07","non-breeding",22891,"M","KL","-1.2","14.6",2,"capital","-1.0",14.5,-1,-1.2,1.73333333333333,0.333333333333333,6.70820393249936,TRUE,TRUE
2019,"mast","2019-03-09","non-breeding",21393,"M","KL","F.0","1.6",2,"capital","F.0",0.7,6,6,1.73333333333333,0.333333333333333,27,TRUE,FALSE
