"squirrel_id","sex","date","repro_stage","detail","grid","locx_obs","locy_obs","food_type","year","year_type","locx_census","locy_census"
13690,"M","2014-09-20","lactation",6,"SU","F.7","2.8","income","2014","mast","G.0","3.0"
13690,"M","2014-09-20","lactation",6,"SU","F.7","2.8","income","2014","mast","G.0","3.0"
13690,"M","2014-09-20","lactation",6,"SU","F.7","2.8","income","2014","mast","G.0","3.0"
13690,"M","2014-09-20","lactation",6,"SU","F.7","2.8","income","2014","mast","G.0","3.0"
13690,"M","2014-09-20","lactation",6,"SU","F.7","2.8","income","2014","mast","G.0","3.0"
12522,"M","2014-09-20","lactation",6,"SU","D.8","3.8","income","2014","mast","E.0","3.5"
12522,"M","2014-09-20","lactation",6,"SU","D.8","3.8","income","2014","mast","E.0","3.5"
12522,"M","2014-09-20","lactation",6,"SU","D.8","3.8","income","2014","mast","E.0","3.5"
12522,"M","2014-09-20","lactation",6,"SU","D.8","3.8","income","2014","mast","E.0","3.5"
12522,"M","2014-09-20","lactation",6,"SU","D.8","3.8","income","2014","mast","E.0","3.5"
12522,"M","2014-09-20","lactation",6,"SU","D.8","3.8","income","2014","mast","E.0","3.5"
12522,"M","2014-09-20","lactation",6,"SU","D.8","3.8","income","2014","mast","E.0","3.5"
12522,"M","2014-09-20","lactation",6,"SU","E.3","3.9","income","2014","mast","E.0","3.5"
12522,"M","2014-09-20","lactation",6,"SU","E.3","3.9","income","2014","mast","E.0","3.5"
12522,"M","2014-09-20","lactation",6,"SU","E.3","3.9","income","2014","mast","E.0","3.5"
12522,"M","2014-09-20","lactation",6,"SU","E.3","3.9","income","2014","mast","E.0","3.5"
12522,"M","2014-09-20","lactation",6,"SU","E.1","3.1","income","2014","mast","E.0","3.5"
12522,"M","2014-09-20","lactation",6,"SU","E.1","3.1","income","2014","mast","E.0","3.5"
19537,"M","2014-09-20","lactation",6,"SU","A.0","6","income","2014","mast","B.0","6.0"
19537,"M","2014-09-20","lactation",6,"SU","A.0","6","income","2014","mast","B.0","6.0"
19537,"M","2014-09-20","lactation",6,"SU","A.0","6","income","2014","mast","B.0","6.0"
19537,"M","2014-09-20","lactation",6,"SU","A.0","6","income","2014","mast","B.0","6.0"
19537,"M","2014-09-20","lactation",6,"SU","A.0","6","income","2014","mast","B.0","6.0"
19537,"M","2014-09-20","lactation",6,"SU","A.0","6","income","2014","mast","B.0","6.0"
13305,"F","2014-09-21","lactation",6,"KL","L.8","7","income","2014","mast","K.0","7.5"
13179,"M","2014-09-21","lactation",6,"KL","N.3","9","income","2014","mast","N.0","8.5"
13179,"M","2014-09-21","lactation",6,"KL","N.3","9","income","2014","mast","N.0","8.5"
12705,"M","2014-09-21","lactation",6,"KL","G.0","10.5","income","2014","mast","G.0","10.5"
12705,"M","2014-09-21","lactation",6,"KL","G.0","10.5","income","2014","mast","G.0","10.5"
12705,"M","2014-09-21","lactation",6,"KL","G.0","10.5","income","2014","mast","G.0","10.5"
12705,"M","2014-09-21","lactation",6,"KL","G.0","10.5","income","2014","mast","G.0","10.5"
12678,"M","2014-09-21","lactation",6,"KL","B.5","11.2","income","2014","mast","B.5","10.5"
12678,"M","2014-09-21","lactation",6,"KL","B.5","11.2","income","2014","mast","B.5","10.5"
12678,"M","2014-09-21","lactation",6,"KL","B.5","11.2","income","2014","mast","B.5","10.5"
12678,"M","2014-09-21","lactation",6,"KL","B.5","11.2","income","2014","mast","B.5","10.5"
12678,"M","2014-09-21","lactation",6,"KL","B.5","11.2","income","2014","mast","B.5","10.5"
12678,"M","2014-09-21","lactation",6,"KL","B.5","11.2","income","2014","mast","B.5","10.5"
12678,"M","2014-09-21","lactation",6,"KL","B.5","11.2","income","2014","mast","B.5","10.5"
12678,"M","2014-09-21","lactation",6,"KL","B.5","11.2","income","2014","mast","B.5","10.5"
12678,"M","2014-09-21","lactation",6,"KL","B.5","11.2","income","2014","mast","B.5","10.5"
12678,"M","2014-09-21","lactation",6,"KL","B.5","11.2","income","2014","mast","B.5","10.5"
12678,"M","2014-09-21","lactation",6,"KL","B.5","11.2","income","2014","mast","B.5","10.5"
12678,"M","2014-09-21","lactation",6,"KL","B.5","11.2","income","2014","mast","B.5","10.5"
12678,"M","2014-09-21","lactation",6,"KL","B.5","11.2","income","2014","mast","B.5","10.5"
19655,"F","2014-09-21","lactation",6,"KL","E.4","6.9","income","2014","mast","F.0","6.5"
19655,"F","2014-09-21","lactation",6,"KL","E.4","6.9","income","2014","mast","F.0","6.5"
12166,"M","2014-09-21","lactation",6,"KL","G.0","2.9","income","2014","mast","G.0","3.5"
12166,"M","2014-09-21","lactation",6,"KL","G.0","2.9","income","2014","mast","G.0","3.5"
12166,"M","2014-09-21","lactation",6,"KL","G.0","2.9","income","2014","mast","G.0","3.5"
12166,"M","2014-09-21","lactation",6,"KL","G.0","2.9","income","2014","mast","G.0","3.5"
12166,"M","2014-09-21","lactation",6,"KL","G.0","2.9","income","2014","mast","G.0","3.5"
20155,"M","2014-09-23","lactation",6,"KL","N.8","1.4","income","2014","mast","O.0","1.0"
20155,"M","2014-09-23","lactation",6,"KL","N.8","1.4","income","2014","mast","O.0","1.0"
20155,"M","2014-09-23","lactation",6,"KL","N.8","1.4","income","2014","mast","O.0","1.0"
20155,"M","2014-09-23","lactation",6,"KL","O.0","1.5","income","2014","mast","O.0","1.0"
20155,"M","2014-09-23","lactation",6,"KL","O.0","1.5","income","2014","mast","O.0","1.0"
19880,"M","2014-09-23","lactation",6,"KL","J.8","0.9","income","2014","mast","J.0","1.0"
19880,"M","2014-09-23","lactation",6,"KL","J.8","0.9","income","2014","mast","J.0","1.0"
19880,"M","2014-09-23","lactation",6,"KL","J.8","0.9","income","2014","mast","J.0","1.0"
19880,"M","2014-09-23","lactation",6,"KL","J.8","0.9","income","2014","mast","J.0","1.0"
19880,"M","2014-09-23","lactation",6,"KL","J.8","0.9","income","2014","mast","J.0","1.0"
20198,"M","2014-09-23","lactation",6,"KL","G.7","0.9","income","2014","mast","F.0","1.0"
20198,"M","2014-09-23","lactation",6,"KL","G.7","0.9","income","2014","mast","F.0","1.0"
20198,"M","2014-09-23","lactation",6,"KL","G.7","0.9","income","2014","mast","F.0","1.0"
20198,"M","2014-09-23","lactation",6,"KL","G.7","0.9","income","2014","mast","F.0","1.0"
20198,"M","2014-09-23","lactation",6,"KL","G.7","0.9","income","2014","mast","F.0","1.0"
20198,"M","2014-09-23","lactation",6,"KL","G.7","0.9","income","2014","mast","F.0","1.0"
20198,"M","2014-09-23","lactation",6,"KL","G.7","0.9","income","2014","mast","F.0","1.0"
20198,"M","2014-09-23","lactation",6,"KL","G.7","0.9","income","2014","mast","F.0","1.0"
20198,"M","2014-09-23","lactation",6,"KL","G.7","0.9","income","2014","mast","F.0","1.0"
20198,"M","2014-09-23","lactation",6,"KL","G.7","0.9","income","2014","mast","F.0","1.0"
20198,"M","2014-09-23","lactation",6,"KL","G.7","0.9","income","2014","mast","F.0","1.0"
13012,"F","2014-09-23","lactation",6,"KL","H.2","2.2","income","2014","mast","H.0","2.0"
13012,"F","2014-09-23","lactation",6,"KL","H.2","2.2","income","2014","mast","H.0","2.0"
13012,"F","2014-09-23","lactation",6,"KL","H.2","2.2","income","2014","mast","H.0","2.0"
13012,"F","2014-09-23","lactation",6,"KL","H.2","2.2","income","2014","mast","H.0","2.0"
13012,"F","2014-09-23","lactation",6,"KL","H.2","2.2","income","2014","mast","H.0","2.0"
13012,"F","2014-09-23","lactation",6,"KL","H.2","2.2","income","2014","mast","H.0","2.0"
13012,"F","2014-09-23","lactation",6,"KL","H.2","2.2","income","2014","mast","H.0","2.0"
13012,"F","2014-09-23","lactation",6,"KL","H.2","2.2","income","2014","mast","H.0","2.0"
13012,"F","2014-09-23","lactation",6,"KL","H.2","2.2","income","2014","mast","H.0","2.0"
13012,"F","2014-09-23","lactation",6,"KL","H.2","2.2","income","2014","mast","H.0","2.0"
13012,"F","2014-09-23","lactation",6,"KL","H.2","2.2","income","2014","mast","H.0","2.0"
19702,"F","2014-09-23","lactation",6,"KL","H.7","2.3","income","2014","mast","H.5","3.5"
19702,"F","2014-09-23","lactation",6,"KL","H.7","2.3","income","2014","mast","H.5","3.5"
19702,"F","2014-09-23","lactation",6,"KL","H.7","2.3","income","2014","mast","H.5","3.5"
19702,"F","2014-09-23","lactation",6,"KL","H.7","2.3","income","2014","mast","H.5","3.5"
19702,"F","2014-09-23","lactation",6,"KL","H.7","2.3","income","2014","mast","H.5","3.5"
19702,"F","2014-09-23","lactation",6,"KL","H.7","2.3","income","2014","mast","H.5","3.5"
19583,"F","2014-09-23","lactation",6,"KL","M.7","1.4","income","2014","mast","N.0","1.5"
19583,"F","2014-09-23","lactation",6,"KL","M.7","1.4","income","2014","mast","N.0","1.5"
19880,"M","2014-09-23","lactation",6,"KL","J.5","0.1","income","2014","mast","J.0","1.0"
19880,"M","2014-09-23","lactation",6,"KL","J.5","0.1","income","2014","mast","J.0","1.0"
19880,"M","2014-09-23","lactation",6,"KL","J.5","0.1","income","2014","mast","J.0","1.0"
19880,"M","2014-09-23","lactation",6,"KL","J.5","0.1","income","2014","mast","J.0","1.0"
19880,"M","2014-09-23","lactation",6,"KL","J.5","0.1","income","2014","mast","J.0","1.0"
19880,"M","2014-09-23","lactation",6,"KL","J.5","0.1","income","2014","mast","J.0","1.0"
19880,"M","2014-09-23","lactation",6,"KL","J.5","0.1","income","2014","mast","J.0","1.0"
19880,"M","2014-09-23","lactation",6,"KL","J.5","0.1","income","2014","mast","J.0","1.0"
19880,"M","2014-09-23","lactation",6,"KL","J.5","0.1","income","2014","mast","J.0","1.0"
19880,"M","2014-09-23","lactation",6,"KL","J.5","0.1","income","2014","mast","J.0","1.0"
19880,"M","2014-09-23","lactation",6,"KL","J.5","0.1","income","2014","mast","J.0","1.0"
19880,"M","2014-09-23","lactation",6,"KL","J.5","0.1","income","2014","mast","J.0","1.0"
19880,"M","2014-09-23","lactation",6,"KL","J.5","0.1","income","2014","mast","J.0","1.0"
19880,"M","2014-09-23","lactation",6,"KL","J.5","0.1","income","2014","mast","J.0","1.0"
19880,"M","2014-09-23","lactation",6,"KL","J.5","0.1","income","2014","mast","J.0","1.0"
20198,"M","2014-09-23","lactation",6,"KL","H.2","1","income","2014","mast","F.0","1.0"
13012,"F","2014-09-23","lactation",6,"KL","H.1","2.1","income","2014","mast","H.0","2.0"
13012,"F","2014-09-23","lactation",6,"KL","H.1","2.1","income","2014","mast","H.0","2.0"
13012,"F","2014-09-23","lactation",6,"KL","H.1","2.1","income","2014","mast","H.0","2.0"
13012,"F","2014-09-23","lactation",6,"KL","H.1","2.1","income","2014","mast","H.0","2.0"
13012,"F","2014-09-23","lactation",6,"KL","H.1","2.1","income","2014","mast","H.0","2.0"
13012,"F","2014-09-23","lactation",6,"KL","H.1","2.1","income","2014","mast","H.0","2.0"
13012,"F","2014-09-23","lactation",6,"KL","H.1","2.1","income","2014","mast","H.0","2.0"
13012,"F","2014-09-23","lactation",6,"KL","H.1","2.1","income","2014","mast","H.0","2.0"
13012,"F","2014-09-23","lactation",6,"KL","H.1","2.1","income","2014","mast","H.0","2.0"
13012,"F","2014-09-23","lactation",6,"KL","H.1","2.1","income","2014","mast","H.0","2.0"
13012,"F","2014-09-23","lactation",6,"KL","H.1","2.1","income","2014","mast","H.0","2.0"
13012,"F","2014-09-23","lactation",6,"KL","H.2","1.8","income","2014","mast","H.0","2.0"
19702,"F","2014-09-23","lactation",6,"KL","H.8","3","income","2014","mast","H.5","3.5"
19702,"F","2014-09-23","lactation",6,"KL","H.8","3","income","2014","mast","H.5","3.5"
19702,"F","2014-09-23","lactation",6,"KL","H.8","3","income","2014","mast","H.5","3.5"
19702,"F","2014-09-23","lactation",6,"KL","H.8","3","income","2014","mast","H.5","3.5"
19702,"F","2014-09-23","lactation",6,"KL","H.8","3","income","2014","mast","H.5","3.5"
19702,"F","2014-09-23","lactation",6,"KL","H.8","3","income","2014","mast","H.5","3.5"
19702,"F","2014-09-23","lactation",6,"KL","H.8","3","income","2014","mast","H.5","3.5"
19702,"F","2014-09-23","lactation",6,"KL","H.8","3","income","2014","mast","H.5","3.5"
19702,"F","2014-09-23","lactation",6,"KL","H.8","3","income","2014","mast","H.5","3.5"
19702,"F","2014-09-23","lactation",6,"KL","H.8","3","income","2014","mast","H.5","3.5"
19702,"F","2014-09-23","lactation",6,"KL","H.8","3","income","2014","mast","H.5","3.5"
19702,"F","2014-09-23","lactation",6,"KL","H.8","3","income","2014","mast","H.5","3.5"
19583,"F","2014-09-23","lactation",6,"KL","N.0","1.6","income","2014","mast","N.0","1.5"
20155,"M","2014-09-23","lactation",6,"KL","O.0","1","income","2014","mast","O.0","1.0"
20155,"M","2014-09-23","lactation",6,"KL","O.0","1","income","2014","mast","O.0","1.0"
20155,"M","2014-09-23","lactation",6,"KL","O.0","1","income","2014","mast","O.0","1.0"
20155,"M","2014-09-23","lactation",6,"KL","O.0","1","income","2014","mast","O.0","1.0"
20155,"M","2014-09-23","lactation",6,"KL","O.0","1","income","2014","mast","O.0","1.0"
20155,"M","2014-09-23","lactation",6,"KL","O.0","1","income","2014","mast","O.0","1.0"
20155,"M","2014-09-23","lactation",6,"KL","O.0","1","income","2014","mast","O.0","1.0"
20155,"M","2014-09-23","lactation",6,"KL","O.0","1","income","2014","mast","O.0","1.0"
20155,"M","2014-09-23","lactation",6,"KL","O.0","1","income","2014","mast","O.0","1.0"
20155,"M","2014-09-23","lactation",6,"KL","O.0","1","income","2014","mast","O.0","1.0"
19880,"M","2014-09-23","lactation",6,"KL","J.6","0.8","income","2014","mast","J.0","1.0"
19880,"M","2014-09-23","lactation",6,"KL","J.6","0.8","income","2014","mast","J.0","1.0"
19880,"M","2014-09-23","lactation",6,"KL","J.6","0.8","income","2014","mast","J.0","1.0"
19880,"M","2014-09-23","lactation",6,"KL","J.6","0.8","income","2014","mast","J.0","1.0"
19880,"M","2014-09-23","lactation",6,"KL","J.6","0.8","income","2014","mast","J.0","1.0"
19880,"M","2014-09-23","lactation",6,"KL","J.6","0.8","income","2014","mast","J.0","1.0"
19880,"M","2014-09-23","lactation",6,"KL","J.6","0.8","income","2014","mast","J.0","1.0"
19880,"M","2014-09-23","lactation",6,"KL","J.6","0.8","income","2014","mast","J.0","1.0"
19880,"M","2014-09-23","lactation",6,"KL","J.6","0.8","income","2014","mast","J.0","1.0"
19880,"M","2014-09-23","lactation",6,"KL","J.6","0.8","income","2014","mast","J.0","1.0"
13012,"F","2014-09-23","lactation",6,"KL","H.1","2.1","income","2014","mast","H.0","2.0"
13012,"F","2014-09-23","lactation",6,"KL","H.1","2.1","income","2014","mast","H.0","2.0"
13012,"F","2014-09-23","lactation",6,"KL","H.1","2.1","income","2014","mast","H.0","2.0"
13012,"F","2014-09-23","lactation",6,"KL","H.1","2.1","income","2014","mast","H.0","2.0"
13012,"F","2014-09-23","lactation",6,"KL","H.1","2.1","income","2014","mast","H.0","2.0"
13012,"F","2014-09-23","lactation",6,"KL","H.1","2.1","income","2014","mast","H.0","2.0"
13012,"F","2014-09-23","lactation",6,"KL","H.1","2.1","income","2014","mast","H.0","2.0"
13012,"F","2014-09-23","lactation",6,"KL","H.1","2.1","income","2014","mast","H.0","2.0"
13012,"F","2014-09-23","lactation",6,"KL","H.1","2.1","income","2014","mast","H.0","2.0"
13012,"F","2014-09-23","lactation",6,"KL","H.1","2.1","income","2014","mast","H.0","2.0"
13012,"F","2014-09-23","lactation",6,"KL","H.1","2.1","income","2014","mast","H.0","2.0"
13012,"F","2014-09-23","lactation",6,"KL","H.1","2.1","income","2014","mast","H.0","2.0"
13012,"F","2014-09-23","lactation",6,"KL","H.1","2.1","income","2014","mast","H.0","2.0"
13012,"F","2014-09-23","lactation",6,"KL","H.1","2.1","income","2014","mast","H.0","2.0"
12435,"F","2014-09-24","lactation",6,"SU","K.4","11.8","income","2014","mast","H.5","12.0"
12435,"F","2014-09-24","lactation",6,"SU","K.4","11.8","income","2014","mast","H.5","12.0"
12435,"F","2014-09-24","lactation",6,"SU","K.4","11.7","income","2014","mast","H.5","12.0"
12435,"F","2014-09-24","lactation",6,"SU","K.4","11.7","income","2014","mast","H.5","12.0"
12435,"F","2014-09-24","lactation",6,"SU","K.4","11.7","income","2014","mast","H.5","12.0"
12435,"F","2014-09-24","lactation",6,"SU","K.4","11.7","income","2014","mast","H.5","12.0"
12026,"F","2014-09-24","lactation",6,"SU","N.1","8.3","income","2014","mast","N.0","7.5"
12026,"F","2014-09-24","lactation",6,"SU","N.1","8.3","income","2014","mast","N.0","7.5"
12026,"F","2014-09-24","lactation",6,"SU","N.1","8.3","income","2014","mast","N.0","7.5"
12026,"F","2014-09-24","lactation",6,"SU","N.1","8.3","income","2014","mast","N.0","7.5"
12026,"F","2014-09-24","lactation",6,"SU","O.5","7","income","2014","mast","N.0","7.5"
12026,"F","2014-09-24","lactation",6,"SU","O.5","7","income","2014","mast","N.0","7.5"
12026,"F","2014-09-24","lactation",6,"SU","O.5","7","income","2014","mast","N.0","7.5"
12026,"F","2014-09-24","lactation",6,"SU","O.5","7","income","2014","mast","N.0","7.5"
12026,"F","2014-09-24","lactation",6,"SU","O.5","7","income","2014","mast","N.0","7.5"
12435,"F","2014-09-24","lactation",6,"SU","K.1","12.9","income","2014","mast","H.5","12.0"
12435,"F","2014-09-24","lactation",6,"SU","K.1","12.9","income","2014","mast","H.5","12.0"
12435,"F","2014-09-24","lactation",6,"SU","K.1","12.9","income","2014","mast","H.5","12.0"
12435,"F","2014-09-24","lactation",6,"SU","K.1","12.9","income","2014","mast","H.5","12.0"
12435,"F","2014-09-24","lactation",6,"SU","K.5","12.9","income","2014","mast","H.5","12.0"
12435,"F","2014-09-24","lactation",6,"SU","K.5","12.9","income","2014","mast","H.5","12.0"
12435,"F","2014-09-24","lactation",6,"SU","K.5","12.9","income","2014","mast","H.5","12.0"
12026,"F","2014-09-24","lactation",6,"SU","N.3","7","income","2014","mast","N.0","7.5"
12026,"F","2014-09-24","lactation",6,"SU","N.3","7","income","2014","mast","N.0","7.5"
12026,"F","2014-09-24","lactation",6,"SU","O.5","7.1","income","2014","mast","N.0","7.5"
12026,"F","2014-09-24","lactation",6,"SU","O.5","7.1","income","2014","mast","N.0","7.5"
