"year","year_type","grid","squirrel_id","sex","cache_size_new","total_cones","log_cache_size_new","log_total_cones"
2018,"non-mast","KL",20914,"M",0,4.477,0,1.70055750580158
2014,"mast","KL",20916,"M",14647.6321141311,1496.201,9.5921022390368,7.31135264394349
2018,"non-mast","KL",20916,"M",0,4.477,0,1.70055750580158
2014,"mast","KL",20918,"M",3789.54613839269,1496.201,8.24026538753485,7.31135264394349
2014,"mast","KL",20919,"M",3814.08983099886,1496.201,8.24671949023003,7.31135264394349
2016,"non-mast","KL",20919,"M",0,2.342,0,1.2065694301732
2017,"non-mast","KL",20919,"M",871.20291274862,60.19,6.77102209494519,4.11398377747445
2018,"non-mast","KL",20919,"M",67.6315085147803,4.477,4.22875173707793,1.70055750580158
2014,"mast","KL",20920,"F",7062.59480958113,1496.201,8.86270938072658,7.31135264394349
2015,"post-mast","KL",20920,"F",0,0.006,0,0.00598207167754747
2016,"non-mast","KL",20920,"F",0,2.342,0,1.2065694301732
2017,"non-mast","KL",20920,"F",0,60.19,0,4.11398377747445
2018,"non-mast","KL",20920,"F",0,4.477,0,1.70055750580158
2014,"mast","KL",20921,"M",3559.42447651724,1496.201,8.1776350517149,7.31135264394349
2016,"non-mast","KL",20921,"M",0,2.342,0,1.2065694301732
2017,"non-mast","KL",20921,"M",1627.24681978909,60.19,7.39525914427803,4.11398377747445
2016,"non-mast","SU",20939,"M",0,3.118,0,1.4153676086056
2017,"non-mast","SU",20939,"M",381.049008941662,44.479,5.94554889603619,3.81725068095371
2018,"non-mast","SU",20939,"M",0,1.639,0,0.970400057521187
2015,"post-mast","SU",20940,"M",0,0.006,0,0.00598207167754747
2016,"non-mast","SU",20940,"M",0,3.118,0,1.4153676086056
2017,"non-mast","SU",20940,"M",1990.65709497778,44.479,7.59672228225116,3.81725068095371
2018,"non-mast","SU",20940,"M",0,1.639,0,0.970400057521187
2015,"post-mast","SU",20941,"F",0,0.006,0,0.00598207167754747
2016,"non-mast","SU",20941,"F",0,3.118,0,1.4153676086056
2017,"non-mast","SU",20941,"F",0,44.479,0,3.81725068095371
2014,"mast","SU",20942,"M",5829.18153550456,263.342,8.6708034170252,5.57724371931451
2015,"post-mast","SU",20942,"M",0,0.006,0,0.00598207167754747
2016,"non-mast","SU",20942,"M",0,3.118,0,1.4153676086056
2017,"non-mast","SU",20942,"M",9691.15883785502,44.479,9.17907247035506,3.81725068095371
2018,"non-mast","SU",20942,"M",845.742922285152,1.639,6.74139713297993,0.970400057521187
2014,"mast","SU",20944,"F",2591.22489058903,263.342,7.86027181705298,5.57724371931451
2015,"post-mast","SU",20944,"F",0,0.006,0,0.00598207167754747
2016,"non-mast","SU",20944,"F",96.6039740978861,3.118,4.58091821080613,1.4153676086056
2017,"non-mast","SU",20944,"F",2057.74318810131,44.479,7.6298509727317,3.81725068095371
2014,"mast","SU",20945,"M",15827.867387561,263.342,9.6695906018353,5.57724371931451
2016,"non-mast","SU",20945,"M",0,3.118,0,1.4153676086056
2017,"non-mast","SU",20945,"M",4926.0172808288,44.479,8.50248906991122,3.81725068095371
2018,"non-mast","SU",20945,"M",509.289039227354,1.639,6.23497730876293,0.970400057521187
2015,"post-mast","SU",20948,"F",0,0.006,0,0.00598207167754747
2016,"non-mast","SU",20948,"F",84.4739357965256,3.118,4.44821148498311,1.4153676086056
2017,"non-mast","SU",20948,"F",8972.38861865245,44.479,9.10201865613983,3.81725068095371
2018,"non-mast","SU",20948,"F",6911.54310780571,1.639,8.84109288202174,0.970400057521187
2019,"mast","SU",20948,"F",14928.019258464,2333.26,9.61106219905638,7.75545020338613
2020,"post-mast","SU",20948,"F",0,18.315,0,2.96088199611824
2015,"post-mast","SU",20950,"F",0,0.006,0,0.00598207167754747
2016,"non-mast","SU",20950,"F",0,3.118,0,1.4153676086056
2017,"non-mast","SU",20950,"F",146.913089786623,44.479,4.99662487010489,3.81725068095371
2018,"non-mast","SU",20950,"F",649.945778144046,1.639,6.47842634863845,0.970400057521187
2016,"non-mast","SU",20952,"F",0,3.118,0,1.4153676086056
2014,"mast","SU",20955,"F",2386.47595271445,263.342,7.77799200014267,5.57724371931451
2014,"mast","SU",20957,"M",10860.3112705347,263.342,9.29296232934222,5.57724371931451
2017,"non-mast","KL",20995,"F",5375.65772937383,60.19,8.58982222021303,4.11398377747445
2014,"mast","KL",20997,"F",1953.54703175725,1496.201,7.57791374826263,7.31135264394349
2015,"post-mast","KL",20997,"F",0,0.006,0,0.00598207167754747
2016,"non-mast","KL",20997,"F",0,2.342,0,1.2065694301732
2015,"post-mast","SU",21003,"F",0,0.006,0,0.00598207167754747
2014,"mast","SU",21004,"M",7474.19798874052,263.342,8.91934588469615,5.57724371931451
2015,"post-mast","SU",21004,"M",0,0.006,0,0.00598207167754747
2015,"post-mast","KL",21006,"F",0,0.006,0,0.00598207167754747
2017,"non-mast","KL",21006,"F",1257.61880914016,60.19,7.13777021547518,4.11398377747445
2015,"post-mast","KL",21007,"F",0,0.006,0,0.00598207167754747
2016,"non-mast","KL",21007,"F",0,2.342,0,1.2065694301732
2017,"non-mast","KL",21007,"F",4341.2883481794,60.19,8.37615675730267,4.11398377747445
2018,"non-mast","KL",21007,"F",0,4.477,0,1.70055750580158
2014,"mast","KL",21022,"F",3471.45988221672,1496.201,8.15261852156442,7.31135264394349
2015,"post-mast","KL",21022,"F",0,0.006,0,0.00598207167754747
2016,"non-mast","KL",21022,"F",67.1515429704818,2.342,4.22173379868568,1.2065694301732
2017,"non-mast","KL",21022,"F",4228.71461142576,60.19,8.34988980201623,4.11398377747445
2018,"non-mast","KL",21022,"F",36.6491872149247,4.477,3.62831136609587,1.70055750580158
2019,"mast","KL",21022,"F",179.987079111915,3648.279,5.1984256425957,8.2022848928175
2015,"post-mast","KL",21023,"F",0,0.006,0,0.00598207167754747
2016,"non-mast","KL",21023,"F",0,2.342,0,1.2065694301732
2017,"non-mast","KL",21023,"F",1076.19183339535,60.19,6.98211277958245,4.11398377747445
2018,"non-mast","KL",21023,"F",0,4.477,0,1.70055750580158
2014,"mast","KL",21030,"M",5367.23651573296,1496.201,8.58825473798882,7.31135264394349
2014,"mast","SU",21031,"M",35057.3923955667,263.342,10.4647703044738,5.57724371931451
2016,"non-mast","SU",21031,"M",1490.94751351616,3.118,7.30783760153645,1.4153676086056
2017,"non-mast","SU",21031,"M",13657.114130393,44.479,9.52208906578961,3.81725068095371
2018,"non-mast","SU",21031,"M",233.846848997678,1.639,5.45893359529838,0.970400057521187
2014,"mast","SU",21043,"M",596.618988178612,263.342,6.39295340737442,5.57724371931451
2016,"non-mast","SU",21043,"M",0,3.118,0,1.4153676086056
2017,"non-mast","SU",21043,"M",2380.14913417597,44.479,7.77533847962657,3.81725068095371
2018,"non-mast","SU",21043,"M",0,1.639,0,0.970400057521187
2019,"mast","SU",21043,"M",12127.0385167087,2333.26,9.4032752837271,7.75545020338613
2015,"post-mast","KL",21046,"F",0,0.006,0,0.00598207167754747
2016,"non-mast","KL",21046,"F",0,2.342,0,1.2065694301732
2017,"non-mast","KL",21046,"F",0,60.19,0,4.11398377747445
2018,"non-mast","KL",21046,"F",0,4.477,0,1.70055750580158
2019,"mast","KL",21046,"F",3131.77517654732,3648.279,8.04967452857757,8.2022848928175
2015,"post-mast","KL",21048,"F",0,0.006,0,0.00598207167754747
2014,"mast","SU",21052,"F",515.221195188726,263.342,6.24653534647398,5.57724371931451
2015,"post-mast","SU",21052,"F",0,0.006,0,0.00598207167754747
2014,"mast","SU",21058,"F",3723.2236268169,263.342,8.22261368675967,5.57724371931451
2015,"post-mast","SU",21058,"F",0,0.006,0,0.00598207167754747
2016,"non-mast","SU",21058,"F",0,3.118,0,1.4153676086056
2015,"post-mast","KL",21060,"F",0,0.006,0,0.00598207167754747
2015,"post-mast","KL",21062,"F",0,0.006,0,0.00598207167754747
2014,"mast","KL",21075,"F",24923.301718479,1496.201,10.1235985791308,7.31135264394349
2015,"post-mast","KL",21075,"F",0,0.006,0,0.00598207167754747
2016,"non-mast","KL",21075,"F",138.033727217102,2.342,4.93471654554757,1.2065694301732
2017,"non-mast","KL",21075,"F",2823.63729710773,60.19,7.94613524493344,4.11398377747445
2014,"mast","SU",21100,"F",10735.5638622484,263.342,9.28141037853353,5.57724371931451
2015,"post-mast","SU",21100,"F",0,0.006,0,0.00598207167754747
2016,"non-mast","SU",21100,"F",0,3.118,0,1.4153676086056
2014,"mast","SU",21117,"M",22430.9715466311,263.342,10.0182425214059,5.57724371931451
2016,"non-mast","SU",21117,"M",5390.97299356009,3.118,8.59266664396686,1.4153676086056
2017,"non-mast","SU",21117,"M",6597.29003099944,44.479,8.79456580823368,3.81725068095371
2014,"mast","KL",21137,"F",53193.4468105824,1496.201,10.8817092866217,7.31135264394349
2015,"post-mast","KL",21137,"F",0,0.006,0,0.00598207167754747
2016,"non-mast","KL",21137,"F",36.8700804483802,2.342,3.63416136624153,1.2065694301732
2014,"mast","SU",21150,"F",1802.48878499714,263.342,7.49747828185858,5.57724371931451
2015,"post-mast","KL",21155,"F",0,0.006,0,0.00598207167754747
2016,"non-mast","KL",21155,"F",0,2.342,0,1.2065694301732
2017,"non-mast","KL",21155,"F",2359.92513146848,60.19,7.76680882606535,4.11398377747445
2018,"non-mast","KL",21155,"F",47.234063712879,4.477,3.87606548748521,1.70055750580158
2015,"post-mast","SU",21159,"F",0,0.006,0,0.00598207167754747
2014,"mast","SU",21169,"F",11035.4332443567,263.342,9.30895719193856,5.57724371931451
2015,"post-mast","SU",21169,"F",0,0.006,0,0.00598207167754747
2016,"non-mast","SU",21169,"F",0,3.118,0,1.4153676086056
2017,"non-mast","SU",21169,"F",662.810600060497,44.479,6.49799686791477,3.81725068095371
2018,"non-mast","SU",21169,"F",0,1.639,0,0.970400057521187
2015,"post-mast","KL",21199,"F",0,0.006,0,0.00598207167754747
2016,"non-mast","KL",21199,"F",0,2.342,0,1.2065694301732
2015,"post-mast","KL",21215,"F",0,0.006,0,0.00598207167754747
2016,"non-mast","KL",21215,"F",5.26871267945788,2.342,1.83557101928393,1.2065694301732
2017,"non-mast","KL",21215,"F",2141.38809250314,60.19,7.66967641690389,4.11398377747445
2018,"non-mast","KL",21215,"F",0,4.477,0,1.70055750580158
2019,"mast","KL",21215,"F",1007.92764302673,3648.279,6.91664330621306,8.2022848928175
2017,"non-mast","KL",21216,"M",1706.68111737048,60.19,7.4428916574862,4.11398377747445
2018,"non-mast","KL",21216,"M",51.4244901638392,4.477,3.95937385168279,1.70055750580158
2015,"post-mast","KL",21222,"M",0,0.006,0,0.00598207167754747
2016,"non-mast","KL",21222,"M",0,2.342,0,1.2065694301732
2017,"non-mast","KL",21222,"M",5942.32250426509,60.19,8.69002360013443,4.11398377747445
2018,"non-mast","KL",21222,"M",1352.58980955665,4.477,7.2105154604228,1.70055750580158
2015,"post-mast","KL",21223,"F",0,0.006,0,0.00598207167754747
2016,"non-mast","KL",21223,"F",0,2.342,0,1.2065694301732
2017,"non-mast","KL",21223,"F",1592.78747537003,60.19,7.37386852258795,4.11398377747445
2018,"non-mast","KL",21223,"F",0,4.477,0,1.70055750580158
2015,"post-mast","KL",21227,"F",0,0.006,0,0.00598207167754747
2016,"non-mast","KL",21227,"F",0,2.342,0,1.2065694301732
2014,"mast","KL",21238,"M",36496.1436561404,1496.201,10.5049892805123,7.31135264394349
2016,"non-mast","KL",21238,"M",0,2.342,0,1.2065694301732
2015,"post-mast","KL",21239,"M",0,0.006,0,0.00598207167754747
2016,"non-mast","KL",21239,"M",185.059442250524,2.342,5.22606620464982,1.2065694301732
2017,"non-mast","KL",21239,"M",4291.11013218456,60.19,8.36453376329663,4.11398377747445
2018,"non-mast","KL",21239,"M",143.580601746096,4.477,4.9738371495921,1.70055750580158
2016,"non-mast","KL",21247,"M",0,2.342,0,1.2065694301732
2017,"non-mast","KL",21247,"M",1485.77697560712,60.19,7.30436595243227,4.11398377747445
2018,"non-mast","KL",21247,"M",0,4.477,0,1.70055750580158
2014,"mast","SU",21248,"M",15329.6631525792,263.342,9.63761022941551,5.57724371931451
2016,"non-mast","SU",21248,"M",33.5757714852409,3.118,3.54315319068557,1.4153676086056
2015,"post-mast","KL",21257,"F",0,0.006,0,0.00598207167754747
2016,"non-mast","KL",21269,"F",0,2.342,0,1.2065694301732
2017,"non-mast","KL",21269,"F",26.7253541711632,60.19,3.32234730758814,4.11398377747445
2014,"mast","SU",21272,"F",42072.7324156501,263.342,10.6471788918233,5.57724371931451
2015,"post-mast","SU",21272,"F",0,0.006,0,0.00598207167754747
2016,"non-mast","SU",21272,"F",60.3774838111788,3.118,4.1170430547244,1.4153676086056
2014,"mast","SU",21273,"F",31924.4718466978,263.342,10.3711594606411,5.57724371931451
2015,"post-mast","SU",21273,"F",0,0.006,0,0.00598207167754747
2016,"non-mast","SU",21273,"F",1682.32286599733,3.118,7.42852501536256,1.4153676086056
2017,"non-mast","SU",21273,"F",2651.70054917063,44.479,7.88333347523441,3.81725068095371
2018,"non-mast","SU",21273,"F",0,1.639,0,0.970400057521187
2014,"mast","KL",21276,"M",66281.3218054375,1496.201,11.101678501184,7.31135264394349
2015,"post-mast","KL",21276,"M",0,0.006,0,0.00598207167754747
2016,"non-mast","KL",21276,"M",598.57157527928,2.342,6.39621535896611,1.2065694301732
2017,"non-mast","KL",21276,"M",23085.9936149046,60.19,10.0470246909656,4.11398377747445
2018,"non-mast","KL",21276,"M",76.167259387815,4.477,4.34597526588028,1.70055750580158
2014,"mast","SU",21277,"M",3702.45420871817,263.342,8.21702123305077,5.57724371931451
2015,"post-mast","SU",21277,"M",0,0.006,0,0.00598207167754747
2016,"non-mast","SU",21277,"M",0,3.118,0,1.4153676086056
2017,"non-mast","SU",21277,"M",7692.53867816501,44.479,8.948136122867,3.81725068095371
2018,"non-mast","SU",21277,"M",358.272462203136,1.639,5.8840810482742,0.970400057521187
2015,"post-mast","SU",21279,"M",0,0.006,0,0.00598207167754747
2016,"non-mast","SU",21279,"M",0,3.118,0,1.4153676086056
2017,"non-mast","SU",21279,"M",4668.99573185698,44.479,8.44891343671327,3.81725068095371
2018,"non-mast","SU",21279,"M",749.128039879441,1.639,6.62024391179864,0.970400057521187
2019,"mast","SU",21279,"M",3076.14280664001,2333.26,8.03175678524281,7.75545020338613
2020,"post-mast","SU",21279,"M",4747.29556542458,18.315,8.46554100430273,2.96088199611824
2016,"non-mast","SU",21281,"M",663.32329052827,3.118,6.49876891431291,1.4153676086056
2017,"non-mast","SU",21281,"M",14512.9145124928,44.479,9.58286308981748,3.81725068095371
2018,"non-mast","SU",21281,"M",206.821516361328,1.639,5.33667961691086,0.970400057521187
2014,"mast","KL",21294,"F",6485.86166656743,1496.201,8.7775341282697,7.31135264394349
2015,"post-mast","KL",21294,"F",0,0.006,0,0.00598207167754747
2016,"non-mast","KL",21294,"F",141.666193722815,2.342,4.96050759188119,1.2065694301732
2017,"non-mast","KL",21294,"F",544.542726622231,60.19,6.30178112781946,4.11398377747445
2018,"non-mast","KL",21294,"F",393.320855244747,4.477,5.97716493130517,1.70055750580158
2014,"mast","SU",21297,"M",25362.3611084338,263.342,10.1410609355906,5.57724371931451
2015,"post-mast","SU",21297,"M",0,0.006,0,0.00598207167754747
2016,"non-mast","SU",21297,"M",0,3.118,0,1.4153676086056
2017,"non-mast","SU",21297,"M",622.035345410779,44.479,6.43460325138484,3.81725068095371
2014,"mast","SU",21325,"M",21101.0306566114,263.342,9.95712455448325,5.57724371931451
2015,"post-mast","SU",21325,"M",0,0.006,0,0.00598207167754747
2016,"non-mast","SU",21325,"M",0,3.118,0,1.4153676086056
2017,"non-mast","SU",21325,"M",3552.74859212836,44.479,8.17575826680005,3.81725068095371
2014,"mast","SU",21328,"M",3136.48756552771,263.342,8.05117762025377,5.57724371931451
2016,"non-mast","KL",21329,"F",0,2.342,0,1.2065694301732
2017,"non-mast","KL",21329,"F",476.125819944053,60.19,6.16778022957385,4.11398377747445
2018,"non-mast","KL",21329,"F",559.279850493758,4.477,6.3284363919288,1.70055750580158
2014,"mast","KL",21331,"M",43916.8473033073,1496.201,10.6900760609409,7.31135264394349
2015,"post-mast","KL",21331,"M",0,0.006,0,0.00598207167754747
2016,"non-mast","KL",21331,"M",0,2.342,0,1.2065694301732
2017,"non-mast","KL",21331,"M",3260.88590796361,60.19,8.09006080646983,4.11398377747445
2018,"non-mast","KL",21331,"M",832.522053201295,4.477,6.72566016039067,1.70055750580158
2014,"mast","KL",21332,"M",5991.40988947743,1496.201,8.69824892897853,7.31135264394349
2015,"post-mast","KL",21332,"M",0,0.006,0,0.00598207167754747
2016,"non-mast","KL",21332,"M",0,2.342,0,1.2065694301732
2017,"non-mast","KL",21332,"M",1953.62338991203,60.19,7.57795281443092,4.11398377747445
2016,"non-mast","KL",21333,"M",0,2.342,0,1.2065694301732
2014,"mast","SU",21334,"M",1579.17390720447,263.342,7.36529018781492,5.57724371931451
2014,"mast","KL",21342,"F",43360.5236042341,1496.201,10.6773277739702,7.31135264394349
2015,"post-mast","KL",21342,"F",0,0.006,0,0.00598207167754747
2016,"non-mast","KL",21342,"F",0,2.342,0,1.2065694301732
2017,"non-mast","KL",21342,"F",612.61056745001,60.19,6.41936047195496,4.11398377747445
2018,"non-mast","KL",21342,"F",1206.45884544108,4.477,7.09627330249546,1.70055750580158
2019,"mast","KL",21342,"F",458.967051735384,3648.279,6.13115486025562,8.2022848928175
2015,"post-mast","KL",21350,"F",0,0.006,0,0.00598207167754747
2016,"non-mast","KL",21350,"F",0,2.342,0,1.2065694301732
2017,"non-mast","KL",21350,"F",4373.09697379699,60.19,8.38345537149781,4.11398377747445
2018,"non-mast","KL",21350,"F",0,4.477,0,1.70055750580158
2019,"mast","KL",21350,"F",7461.28255227576,3648.279,8.9176166185528,8.2022848928175
2016,"non-mast","KL",21355,"M",0,2.342,0,1.2065694301732
2017,"non-mast","KL",21355,"M",3006.89686856713,60.19,8.00899639876625,4.11398377747445
2018,"non-mast","KL",21355,"M",1231.1988875881,4.477,7.11655556579488,1.70055750580158
2016,"non-mast","SU",21357,"M",0,3.118,0,1.4153676086056
2015,"post-mast","KL",21359,"F",0,0.006,0,0.00598207167754747
2016,"non-mast","KL",21359,"F",0,2.342,0,1.2065694301732
2015,"post-mast","SU",21364,"F",0,0.006,0,0.00598207167754747
2016,"non-mast","SU",21364,"F",0,3.118,0,1.4153676086056
2016,"non-mast","KL",21365,"M",0,2.342,0,1.2065694301732
2015,"post-mast","KL",21366,"F",0,0.006,0,0.00598207167754747
2016,"non-mast","KL",21366,"F",0,2.342,0,1.2065694301732
2017,"non-mast","KL",21366,"F",1335.96227593906,60.19,7.19815536125067,4.11398377747445
2016,"non-mast","KL",21367,"M",0,2.342,0,1.2065694301732
2017,"non-mast","KL",21367,"M",153.8507735633,60.19,5.04246190197212,4.11398377747445
2018,"non-mast","KL",21367,"M",0,4.477,0,1.70055750580158
2017,"non-mast","KL",21368,"M",8759.37118344654,60.19,9.07799355557231,4.11398377747445
2018,"non-mast","KL",21368,"M",142.680666350536,4.477,4.96759324228351,1.70055750580158
2015,"post-mast","KL",21377,"F",0,0.006,0,0.00598207167754747
2016,"non-mast","KL",21377,"F",0,2.342,0,1.2065694301732
2017,"non-mast","KL",21377,"F",210.71578225484,60.19,5.35524472545582,4.11398377747445
2015,"post-mast","KL",21382,"F",0,0.006,0,0.00598207167754747
2016,"non-mast","KL",21382,"F",0,2.342,0,1.2065694301732
2017,"non-mast","KL",21382,"F",0,60.19,0,4.11398377747445
2018,"non-mast","KL",21382,"F",0,4.477,0,1.70055750580158
2015,"post-mast","KL",21384,"M",0,0.006,0,0.00598207167754747
2016,"non-mast","KL",21387,"M",81.1796268333862,2.342,4.4089074226003,1.2065694301732
2017,"non-mast","KL",21387,"M",8974.74481314264,60.19,9.10228119744999,4.11398377747445
2018,"non-mast","KL",21387,"M",1223.20746127553,4.477,7.11004894321585,1.70055750580158
2019,"mast","KL",21387,"M",14775.3029489145,3648.279,9.60078002443788,8.2022848928175
2020,"post-mast","KL",21387,"M",77.4926187885482,44.317,4.36300459219608,3.81368223802878
2021,"non-mast","KL",21387,"M",0,0.236,0,0.211880359035499
2015,"post-mast","KL",21389,"M",0,0.006,0,0.00598207167754747
2016,"non-mast","KL",21389,"M",0,2.342,0,1.2065694301732
2017,"non-mast","KL",21389,"M",1878.1051748398,60.19,7.53855097168403,4.11398377747445
2018,"non-mast","KL",21389,"M",457.993485262006,4.477,6.12903601663086,1.70055750580158
2015,"post-mast","KL",21393,"M",0,0.006,0,0.00598207167754747
2016,"non-mast","KL",21393,"M",0,2.342,0,1.2065694301732
2017,"non-mast","KL",21393,"M",227.63456769136,60.19,5.43212495467677,4.11398377747445
2018,"non-mast","KL",21393,"M",0,4.477,0,1.70055750580158
2016,"non-mast","SU",21395,"M",32.332224393195,3.118,3.50652462856243,1.4153676086056
2017,"non-mast","SU",21395,"M",783.434667988955,44.479,6.66496329016981,3.81725068095371
2018,"non-mast","SU",21395,"M",0,1.639,0,0.970400057521187
2015,"post-mast","KL",21396,"F",0,0.006,0,0.00598207167754747
2016,"non-mast","KL",21396,"F",0,2.342,0,1.2065694301732
2016,"non-mast","SU",21460,"M",287.106661953067,3.118,5.66333076557554,1.4153676086056
2016,"non-mast","KL",21468,"M",37.0882466048795,2.342,3.63990574647952,1.2065694301732
2016,"non-mast","KL",21487,"M",0,2.342,0,1.2065694301732
2017,"non-mast","KL",21487,"M",4923.573819876,60.19,8.50199301582657,4.11398377747445
2015,"post-mast","SU",21488,"F",0,0.006,0,0.00598207167754747
2016,"non-mast","SU",21488,"F",23.5183116706236,3.118,3.19942025350259,1.4153676086056
2017,"non-mast","SU",21488,"F",0,44.479,0,3.81725068095371
2018,"non-mast","SU",21488,"F",0,1.639,0,0.970400057521187
2016,"non-mast","SU",21495,"M",0,3.118,0,1.4153676086056
2017,"non-mast","SU",21495,"M",4120.49328949429,44.479,8.32397082558122,3.81725068095371
2018,"non-mast","SU",21495,"M",0,1.639,0,0.970400057521187
2016,"non-mast","KL",21505,"F",670.92638108227,2.342,6.51014878256099,1.2065694301732
2017,"non-mast","KL",21505,"F",14753.7044994211,60.19,9.5993172600278,4.11398377747445
