"squirrel_id","sex","date","repro_stage","detail","grid","locx","locy","food_type"
21216,"M","2015-04-08","MATING",2,"KL","K.2","10.6","capital"
21216,"M","2015-04-08","MATING",2,"KL","K.2","10.6","capital"
21216,"M","2015-04-08","MATING",2,"KL","K.2","10.6","capital"
21216,"M","2015-04-09","MATING",4,"KL","K.9","11","income"
21216,"M","2015-04-09","MATING",4,"KL","K.9","11","income"
21216,"M","2015-04-09","MATING",4,"KL","K.9","11","income"
21216,"M","2015-04-13","MATING",3,"KL","K.8","11","income"
21216,"M","2015-04-13","MATING",3,"KL","K.8","11","income"
21216,"M","2015-04-13","MATING",2,"KL","K.5","10.9","capital"
21216,"M","2015-04-13","MATING",2,"KL","K.5","10.9","capital"
21216,"M","2015-04-13","MATING",2,"KL","K.5","10.9","capital"
21216,"M","2015-04-13","MATING",2,"KL","K.5","10.9","capital"
21216,"M","2015-04-14","MATING",2,"KL","K.3","11.2","capital"
21216,"M","2015-04-16","MATING",2,"KL","K.3","10.8","capital"
21216,"M","2015-04-16","MATING",2,"KL","K.3","10.8","capital"
21216,"M","2015-04-16","MATING",2,"KL","K.3","10.8","capital"
20645,"M","2015-04-20","MATING",5,"KL","F.1","5.8","income"
20645,"M","2015-04-20","MATING",5,"KL","F.1","5.8","income"
20645,"M","2015-04-20","MATING",5,"KL","F.1","5.8","income"
20645,"M","2015-04-20","MATING",5,"KL","F.1","5.8","income"
20645,"M","2015-04-20","MATING",5,"KL","F.1","5.8","income"
20645,"M","2015-04-21","MATING",2,"KL","E.7","6.4","capital"
20645,"M","2015-04-21","MATING",2,"KL","E.6","5.8","capital"
20645,"M","2015-04-21","MATING",2,"KL","E.6","5.8","capital"
20645,"M","2015-04-21","MATING",2,"KL","E.6","5.8","capital"
20645,"M","2015-04-21","MATING",2,"KL","E.6","5.8","capital"
21216,"M","2015-04-22","MATING",2,"KL","K.6","11.1","capital"
20645,"M","2015-04-23","MATING",2,"KL","E.8","6","capital"
20645,"M","2015-04-23","MATING",2,"KL","E.9","5.7","capital"
20645,"M","2015-04-23","MATING",2,"KL","E.9","5.7","capital"
20645,"M","2015-04-23","MATING",2,"KL","E.8","5.7","capital"
20645,"M","2015-04-23","MATING",2,"KL","E.5","6.4","capital"
20645,"M","2015-04-23","MATING",2,"KL","F.0","6.3","capital"
20645,"M","2015-04-23","MATING",2,"KL","F.0","6.3","capital"
20645,"M","2015-04-23","MATING",2,"KL","F.0","6.3","capital"
20645,"M","2015-04-23","MATING",2,"KL","F.0","6.3","capital"
20645,"M","2015-04-23","MATING",2,"KL","F.0","6.3","capital"
20645,"M","2015-04-23","MATING",2,"KL","F.0","6.3","capital"
20645,"M","2015-04-26","MATING",2,"KL","E.6","6.2","capital"
20645,"M","2015-04-26","MATING",2,"KL","E.6","6.2","capital"
20645,"M","2015-04-26","MATING",2,"KL","E.6","6.2","capital"
20645,"M","2015-04-27","MATING",2,"KL","E.8","6.5","capital"
20645,"M","2015-04-27","MATING",2,"KL","E.8","6.5","capital"
12991,"M","2015-04-30","MATING",2,"AG","T.0","1.9","capital"
21624,"F","2015-06-02","LACTATING",2,"AG","H.8","7.1","capital"
21624,"F","2015-06-02","LACTATING",2,"AG","H.7","7","capital"
21624,"F","2015-06-02","LACTATING",2,"AG","H.7","7","capital"
21624,"F","2015-06-02","LACTATING",2,"AG","H.7","7","capital"
21624,"F","2015-06-02","LACTATING",2,"AG","H.7","7","capital"
20198,"M","2016-05-07","MATING",3,"KL","G.6","0.9","income"
20198,"M","2016-05-07","MATING",3,"KL","G.6","0.9","income"
20198,"M","2016-05-07","MATING",3,"KL","G.6","0.9","income"
20198,"M","2016-05-07","MATING",3,"KL","G.6","0.9","income"
20198,"M","2016-05-07","MATING",3,"KL","G.6","0.9","income"
20198,"M","2016-05-07","MATING",3,"KL","G.6","0.9","income"
20198,"M","2016-05-07","MATING",3,"KL","G.6","0.9","income"
20198,"M","2016-05-07","MATING",3,"KL","G.6","0.9","income"
20198,"M","2016-05-07","MATING",3,"KL","G.6","0.9","income"
20198,"M","2016-05-07","MATING",3,"KL","G.6","0.9","income"
20198,"M","2016-05-07","MATING",3,"KL","G.6","0.9","income"
20198,"M","2016-05-07","MATING",3,"KL","G.6","0.9","income"
12236,"M","2016-05-07","MATING",19,"KL","D.2","12","income"
12236,"M","2016-05-07","MATING",19,"KL","D.2","12","income"
12236,"M","2016-05-07","MATING",19,"KL","D.2","12","income"
12236,"M","2016-05-07","MATING",19,"KL","D.2","12","income"
12236,"M","2016-05-07","MATING",19,"KL","D.2","12","income"
12236,"M","2016-05-07","MATING",19,"KL","D.2","12","income"
12236,"M","2016-05-07","MATING",19,"KL","D.2","12","income"
12236,"M","2016-05-07","MATING",19,"KL","D.2","12","income"
12236,"M","2016-05-07","MATING",19,"KL","D.2","12","income"
20921,"M","2016-05-08","MATING",19,"KL","A.3","9.5","income"
20921,"M","2016-05-08","MATING",19,"KL","A.3","9.5","income"
20921,"M","2016-05-08","MATING",19,"KL","A.3","9.5","income"
20921,"M","2016-05-08","MATING",19,"KL","A.3","9.5","income"
20921,"M","2016-05-08","MATING",19,"KL","A.3","9.5","income"
20921,"M","2016-05-08","MATING",19,"KL","A.3","9.5","income"
20921,"M","2016-05-08","MATING",19,"KL","A.3","9.5","income"
20921,"M","2016-05-08","MATING",3,"KL","A.2","9.5","income"
20921,"M","2016-05-08","MATING",3,"KL","A.2","9.5","income"
12613,"M","2016-05-08","MATING",3,"KL","-7","8.6","income"
12613,"M","2016-05-08","MATING",3,"KL","-7","8.6","income"
12613,"M","2016-05-08","MATING",3,"KL","-7","8.6","income"
12613,"M","2016-05-08","MATING",19,"KL","-6.9","8.7","income"
12236,"M","2016-05-08","MATING",19,"KL","C.9","10.7","income"
20570,"M","2016-05-08","MATING",3,"KL","M.8","9.2","income"
20570,"M","2016-05-08","MATING",3,"KL","M.8","9.2","income"
20570,"M","2016-05-08","MATING",3,"KL","M.8","9.2","income"
20570,"M","2016-05-08","MATING",3,"KL","M.8","9.2","income"
20570,"M","2016-05-08","MATING",3,"KL","M.8","9.2","income"
20570,"M","2016-05-08","MATING",3,"KL","M.8","9.2","income"
20570,"M","2016-05-08","MATING",3,"KL","M.8","9.2","income"
20570,"M","2016-05-08","MATING",3,"KL","M.8","9.2","income"
20570,"M","2016-05-08","MATING",3,"KL","M.8","9.2","income"
20570,"M","2016-05-08","MATING",3,"KL","M.8","9.2","income"
20570,"M","2016-05-08","MATING",3,"KL","M.8","9.2","income"
20570,"M","2016-05-08","MATING",3,"KL","M.8","9.2","income"
20570,"M","2016-05-08","MATING",3,"KL","M.8","9.2","income"
20836,"M","2016-05-08","MATING",3,"KL","G.9","2.3","income"
20836,"M","2016-05-08","MATING",3,"KL","G.9","2.3","income"
20836,"M","2016-05-08","MATING",3,"KL","G.9","2.3","income"
20836,"M","2016-05-08","MATING",3,"KL","G.9","2.3","income"
20836,"M","2016-05-08","MATING",3,"KL","G.9","2.3","income"
20836,"M","2016-05-08","MATING",3,"KL","G.9","2.3","income"
20836,"M","2016-05-08","MATING",3,"KL","G.9","2.3","income"
20836,"M","2016-05-08","MATING",3,"KL","G.8","2.3","income"
20836,"M","2016-05-08","MATING",3,"KL","G.8","2.3","income"
20836,"M","2016-05-08","MATING",3,"KL","G.8","2.3","income"
20836,"M","2016-05-08","MATING",3,"KL","G.8","2.3","income"
20836,"M","2016-05-08","MATING",3,"KL","G.8","2.3","income"
20836,"M","2016-05-08","MATING",3,"KL","G.8","2.3","income"
20836,"M","2016-05-08","MATING",3,"KL","G.8","2.3","income"
12613,"M","2016-05-09","MATING",19,"KL","-8.1","9","income"
20921,"M","2016-05-09","MATING",27,"KL","A.7","10.9","income"
20921,"M","2016-05-09","MATING",27,"KL","A.7","10.9","income"
20921,"M","2016-05-09","MATING",27,"KL","A.7","10.9","income"
20921,"M","2016-05-09","MATING",27,"KL","A.7","10.9","income"
20921,"M","2016-05-09","MATING",27,"KL","A.7","10.9","income"
20921,"M","2016-05-09","MATING",27,"KL","A.7","10.9","income"
20921,"M","2016-05-09","MATING",27,"KL","A.7","10.9","income"
20921,"M","2016-05-09","MATING",27,"KL","A.7","10.9","income"
20921,"M","2016-05-09","MATING",27,"KL","A.7","10.9","income"
20921,"M","2016-05-09","MATING",27,"KL","A.7","10.9","income"
20921,"M","2016-05-09","MATING",27,"KL","A.7","10.9","income"
20921,"M","2016-05-09","MATING",27,"KL","A.7","10.9","income"
20921,"M","2016-05-09","MATING",27,"KL","A.7","10.9","income"
20921,"M","2016-05-09","MATING",27,"KL","A.7","10.9","income"
20081,"M","2016-05-09","MATING",3,"KL","K.5","10","income"
20081,"M","2016-05-09","MATING",3,"KL","K.5","10","income"
20081,"M","2016-05-09","MATING",3,"KL","K.5","10","income"
20081,"M","2016-05-09","MATING",3,"KL","K.5","10","income"
20081,"M","2016-05-09","MATING",3,"KL","K.5","10","income"
20081,"M","2016-05-09","MATING",3,"KL","K.5","10","income"
20198,"M","2016-05-09","MATING",27,"KL","G.5","0.8","income"
20198,"M","2016-05-09","MATING",27,"KL","G.5","0.8","income"
20198,"M","2016-05-09","MATING",27,"KL","G.5","0.8","income"
20198,"M","2016-05-09","MATING",27,"KL","G.5","0.8","income"
20198,"M","2016-05-09","MATING",27,"KL","G.5","0.8","income"
20198,"M","2016-05-09","MATING",27,"KL","G.5","0.8","income"
20198,"M","2016-05-09","MATING",27,"KL","G.5","0.8","income"
20198,"M","2016-05-09","MATING",27,"KL","G.5","0.8","income"
20198,"M","2016-05-09","MATING",27,"KL","G.5","0.8","income"
20198,"M","2016-05-09","MATING",27,"KL","G.5","0.8","income"
20198,"M","2016-05-09","MATING",27,"KL","G.5","0.8","income"
20081,"M","2016-05-09","MATING",19,"KL","L.3","9.7","income"
20570,"M","2016-05-10","MATING",19,"KL","L.7","10.4","income"
20570,"M","2016-05-10","MATING",27,"KL","M.7","10.2","income"
20570,"M","2016-05-10","MATING",27,"KL","M.7","10.2","income"
20570,"M","2016-05-10","MATING",27,"KL","M.7","10.2","income"
20570,"M","2016-05-10","MATING",27,"KL","M.7","10.2","income"
20570,"M","2016-05-10","MATING",27,"KL","M.7","10.2","income"
20570,"M","2016-05-10","MATING",27,"KL","M.7","10.2","income"
13466,"M","2016-05-10","MATING",3,"KL","0","8.8","income"
13466,"M","2016-05-10","MATING",3,"KL","0","8.8","income"
13466,"M","2016-05-10","MATING",3,"KL","0","8.8","income"
13466,"M","2016-05-10","MATING",19,"KL","A.9","8.4","income"
20836,"M","2016-05-10","MATING",27,"KL","G.9","1.9","income"
20836,"M","2016-05-07","MATING",3,"KL","H.0","2.2","income"
20836,"M","2016-05-07","MATING",3,"KL","H.0","2.2","income"
20198,"M","2016-05-07","MATING",3,"KL","H.9","1.1","income"
20198,"M","2016-05-07","MATING",3,"KL","H.9","1.1","income"
20198,"M","2016-05-07","MATING",3,"KL","H.9","1.3","income"
20198,"M","2016-05-07","MATING",3,"KL","H.9","1.3","income"
20198,"M","2016-05-07","MATING",3,"KL","H.9","1.3","income"
20198,"M","2016-05-07","MATING",3,"KL","H.9","1.3","income"
20198,"M","2016-05-07","MATING",3,"KL","H.9","1.3","income"
20198,"M","2016-05-07","MATING",3,"KL","H.9","1.3","income"
20198,"M","2016-05-07","MATING",3,"KL","H.9","1.3","income"
20081,"M","2016-05-07","MATING",3,"KL","L.0","9","income"
20081,"M","2016-05-07","MATING",3,"KL","L.0","9","income"
20081,"M","2016-05-07","MATING",3,"KL","L.0","9","income"
20081,"M","2016-05-07","MATING",3,"KL","L.0","9","income"
20570,"M","2016-05-07","MATING",3,"KL","N.0","9.9","income"
20570,"M","2016-05-07","MATING",3,"KL","N.0","10","income"
20570,"M","2016-05-07","MATING",3,"KL","N.0","10","income"
20570,"M","2016-05-07","MATING",3,"KL","N.0","10","income"
20198,"M","2016-05-07","MATING",3,"KL","H.0","1","income"
20198,"M","2016-05-07","MATING",3,"KL","H.0","1","income"
20198,"M","2016-05-07","MATING",3,"KL","H.0","1","income"
20198,"M","2016-05-07","MATING",3,"KL","G.0","1","income"
20836,"M","2016-05-07","MATING",3,"KL","G.0","2.1","income"
20836,"M","2016-05-07","MATING",3,"KL","G.0","2.1","income"
20836,"M","2016-05-07","MATING",3,"KL","G.0","1.9","income"
20081,"M","2016-05-08","MATING",3,"KL","L.0","9.4","income"
20081,"M","2016-05-08","MATING",3,"KL","L.0","9.4","income"
20836,"M","2016-05-08","MATING",3,"KL","G.1","1.9","income"
20836,"M","2016-05-08","MATING",13,"KL","G.1","1.9","income"
20836,"M","2016-05-08","MATING",13,"KL","G.1","1.9","income"
20921,"M","2016-05-08","MATING",19,"KL","A.9","10.1","income"
20921,"M","2016-05-08","MATING",19,"KL","A.9","10.1","income"
20921,"M","2016-05-08","MATING",19,"KL","A.9","10.1","income"
20921,"M","2016-05-08","MATING",19,"KL","A.9","10.1","income"
20921,"M","2016-05-08","MATING",19,"KL","A.9","10.1","income"
20921,"M","2016-05-08","MATING",19,"KL","A.9","10.1","income"
20921,"M","2016-05-08","MATING",19,"KL","A.9","10.1","income"
20573,"M","2016-05-09","MATING",2,"KL","-7.2","11.1","capital"
20914,"M","2016-05-09","MATING",19,"KL","C.2","12.2","income"
20914,"M","2016-05-09","MATING",32,"KL","C.2","12.2","income"
12236,"M","2016-05-09","MATING",19,"KL","E.0","10.9","income"
12236,"M","2016-05-09","MATING",19,"KL","E.0","10.9","income"
12236,"M","2016-05-09","MATING",19,"KL","E.0","10.9","income"
12236,"M","2016-05-09","MATING",2,"KL","E.9","10.9","capital"
12613,"M","2016-05-10","MATING",3,"KL","-7.3","9","income"
12613,"M","2016-05-10","MATING",3,"KL","-7.3","9","income"
12613,"M","2016-05-10","MATING",19,"KL","-7.4","9","income"
12613,"M","2016-05-10","MATING",19,"KL","-7.4","9","income"
12613,"M","2016-05-10","MATING",19,"KL","-7.4","9","income"
12613,"M","2016-05-10","MATING",19,"KL","-7.4","9","income"
12613,"M","2016-05-10","MATING",19,"KL","-7.4","9","income"
12613,"M","2016-05-10","MATING",3,"KL","-7.4","9","income"
12613,"M","2016-05-10","MATING",19,"KL","-7.9","9","income"
12613,"M","2016-05-10","MATING",19,"KL","-7.9","9","income"
12613,"M","2016-05-10","MATING",19,"KL","-7.9","9","income"
20573,"M","2016-05-10","MATING",3,"KL","-7","11","income"
20573,"M","2016-05-10","MATING",2,"KL","-7","11","capital"
20573,"M","2016-05-10","MATING",2,"KL","-7","11","capital"
20573,"M","2016-05-10","MATING",2,"KL","-7","11","capital"
20573,"M","2016-05-10","MATING",19,"KL","-6.9","11","income"
20573,"M","2016-05-10","MATING",19,"KL","-6.9","11","income"
20573,"M","2016-05-10","MATING",19,"KL","-6.9","11","income"
20573,"M","2016-05-10","MATING",3,"KL","-6.9","11","income"
20573,"M","2016-05-10","MATING",3,"KL","-6.9","11","income"
12613,"M","2016-05-10","MATING",19,"KL","-7.9","9.9","income"
12613,"M","2016-05-10","MATING",19,"KL","-7.9","9.9","income"
12613,"M","2016-05-10","MATING",19,"KL","-7.9","9.9","income"
12613,"M","2016-05-10","MATING",19,"KL","-7.9","9.9","income"
12613,"M","2016-05-10","MATING",3,"KL","-7.9","9.9","income"
20573,"M","2016-05-10","MATING",19,"KL","-7","10.9","income"
20573,"M","2016-05-10","MATING",19,"KL","-7","10.9","income"
20573,"M","2016-05-10","MATING",19,"KL","-7","10.9","income"
20573,"M","2016-05-10","MATING",19,"KL","-7","10.9","income"
20573,"M","2016-05-10","MATING",3,"KL","-7","11","income"
20573,"M","2016-05-10","MATING",3,"KL","-7","11","income"
20573,"M","2016-05-10","MATING",3,"KL","-7","11","income"
20573,"M","2016-05-10","MATING",3,"KL","-7","11","income"
20573,"M","2016-05-10","MATING",2,"KL","-7","11","capital"
20081,"M","2016-05-10","MATING",19,"KL","L.8","9.3","income"
20081,"M","2016-05-10","MATING",19,"KL","L.8","9.3","income"
20081,"M","2016-05-10","MATING",19,"KL","L.8","9.3","income"
20081,"M","2016-05-10","MATING",19,"KL","L.8","9.3","income"
20081,"M","2016-05-10","MATING",19,"KL","L.8","9.3","income"
20081,"M","2016-05-10","MATING",19,"KL","L.8","9.3","income"
20081,"M","2016-05-10","MATING",19,"KL","L.8","9.3","income"
20081,"M","2016-05-10","MATING",19,"KL","L.8","9.3","income"
20081,"M","2016-05-10","MATING",19,"KL","L.8","9.3","income"
20081,"M","2016-05-10","MATING",19,"KL","L.8","9.3","income"
20081,"M","2016-05-10","MATING",19,"KL","L.8","9.3","income"
20570,"M","2016-05-10","MATING",3,"KL","N.0","9.8","income"
20570,"M","2016-05-10","MATING",3,"KL","N.0","9.8","income"
20570,"M","2016-05-10","MATING",3,"KL","N.0","9.8","income"
20570,"M","2016-05-10","MATING",3,"KL","N.0","9.8","income"
20570,"M","2016-05-10","MATING",3,"KL","N.0","9.8","income"
20570,"M","2016-05-10","MATING",3,"KL","N.0","9.8","income"
20921,"M","2016-05-07","MATING",19,"KL","A.3","10.5","income"
20921,"M","2016-05-07","MATING",19,"KL","A.3","10.5","income"
20921,"M","2016-05-07","MATING",19,"KL","A.3","10.5","income"
20921,"M","2016-05-07","MATING",19,"KL","A.3","10.5","income"
20921,"M","2016-05-07","MATING",19,"KL","A.3","10.5","income"
20921,"M","2016-05-07","MATING",19,"KL","A.3","10.5","income"
20921,"M","2016-05-07","MATING",19,"KL","A.3","10.5","income"
20921,"M","2016-05-07","MATING",19,"KL","A.3","10.5","income"
20921,"M","2016-05-07","MATING",19,"KL","A.3","10.5","income"
20921,"M","2016-05-07","MATING",19,"KL","A.3","10.5","income"
20921,"M","2016-05-07","MATING",19,"KL","A.3","10.5","income"
20081,"M","2016-05-07","MATING",19,"KL","K.8","9.7","income"
20081,"M","2016-05-07","MATING",19,"KL","K.8","9.7","income"
20081,"M","2016-05-07","MATING",19,"KL","K.8","9.7","income"
20081,"M","2016-05-07","MATING",19,"KL","K.8","9.7","income"
20081,"M","2016-05-07","MATING",19,"KL","K.8","9.7","income"
20081,"M","2016-05-07","MATING",19,"KL","K.9","9.9","income"
20081,"M","2016-05-07","MATING",19,"KL","K.9","9.9","income"
12236,"M","2016-05-07","MATING",19,"KL","C.1","11.7","income"
12236,"M","2016-05-07","MATING",19,"KL","C.1","11.7","income"
12236,"M","2016-05-07","MATING",19,"KL","C.1","11.7","income"
12236,"M","2016-05-07","MATING",19,"KL","C.1","11.7","income"
12236,"M","2016-05-07","MATING",19,"KL","C.1","11.7","income"
12236,"M","2016-05-07","MATING",19,"KL","C.1","11.7","income"
12236,"M","2016-05-07","MATING",19,"KL","C.1","11.7","income"
12236,"M","2016-05-07","MATING",19,"KL","C.1","11.7","income"
12236,"M","2016-05-07","MATING",13,"KL","C.6","11.6","income"
12236,"M","2016-05-07","MATING",4,"KL","C.6","11.5","income"
20836,"M","2016-05-07","MATING",13,"KL","G.6","2.1","income"
20836,"M","2016-05-07","MATING",13,"KL","G.6","2","income"
20836,"M","2016-05-07","MATING",13,"KL","G.6","2","income"
20836,"M","2016-05-07","MATING",13,"KL","G.6","2","income"
20836,"M","2016-05-07","MATING",13,"KL","G.6","2","income"
20198,"M","2016-05-07","MATING",13,"KL","H.1","0.9","income"
13466,"M","2016-05-07","MATING",19,"KL","0.1","7.8","income"
13466,"M","2016-05-07","MATING",19,"KL","-0.1","7.7","income"
13466,"M","2016-05-07","MATING",19,"KL","-0.1","7.7","income"
20570,"M","2016-05-08","MATING",3,"KL","M.0","10.2","income"
20570,"M","2016-05-08","MATING",3,"KL","M.0","10.2","income"
20570,"M","2016-05-08","MATING",3,"KL","M.0","10.2","income"
20570,"M","2016-05-08","MATING",3,"KL","M.0","10.2","income"
20570,"M","2016-05-08","MATING",13,"KL","M.0","10.1","income"
20570,"M","2016-05-08","MATING",13,"KL","M.2","10.2","income"
20836,"M","2016-05-08","MATING",13,"KL","G. 5","2","income"
13466,"M","2016-05-08","MATING",3,"KL","0","9.3","income"
13466,"M","2016-05-08","MATING",3,"KL","0","9.3","income"
13466,"M","2016-05-08","MATING",3,"KL","0","9.3","income"
13466,"M","2016-05-08","MATING",3,"KL","0","9.3","income"
13466,"M","2016-05-08","MATING",3,"KL","0","9.3","income"
13466,"M","2016-05-08","MATING",3,"KL","0","9.3","income"
13466,"M","2016-05-08","MATING",3,"KL","0","9.3","income"
12236,"M","2016-05-08","MATING",19,"KL","D. 2","11.9","income"
12236,"M","2016-05-08","MATING",19,"KL","D. 2","11.9","income"
12236,"M","2016-05-08","MATING",19,"KL","D. 2","11.9","income"
12236,"M","2016-05-08","MATING",19,"KL","D. 2","11.9","income"
12236,"M","2016-05-08","MATING",19,"KL","D. 2","11.9","income"
12236,"M","2016-05-08","MATING",19,"KL","D. 2","11.9","income"
12236,"M","2016-05-08","MATING",19,"KL","D. 2","11.9","income"
12236,"M","2016-05-08","MATING",19,"KL","D. 2","11.9","income"
12236,"M","2016-05-08","MATING",19,"KL","D. 2","11.9","income"
20081,"M","2016-05-08","MATING",19,"KL","K.0","10","income"
20081,"M","2016-05-08","MATING",19,"KL","K.0","10","income"
20081,"M","2016-05-08","MATING",19,"KL","K.0","10","income"
20081,"M","2016-05-09","MATING",13,"KL","K.2","9.9","income"
20081,"M","2016-05-09","MATING",13,"KL","K.2","9.9","income"
20081,"M","2016-05-09","MATING",3,"KL","K.5","10.3","income"
20570,"M","2016-05-09","MATING",13,"KL","M.0","10.3","income"
20570,"M","2016-05-09","MATING",13,"KL","M.5","9.6","income"
20570,"M","2016-05-09","MATING",3,"KL","M.5","9.6","income"
20570,"M","2016-05-09","MATING",13,"KL","M.5","9.6","income"
20570,"M","2016-05-09","MATING",13,"KL","M.5","9.6","income"
20570,"M","2016-05-09","MATING",3,"KL","M.5","9.6","income"
20570,"M","2016-05-09","MATING",3,"KL","M.5","9.6","income"
20836,"M","2016-05-09","MATING",3,"KL","H.5","1","income"
20198,"M","2016-05-09","MATING",19,"KL","H.1","2.5","income"
20198,"M","2016-05-09","MATING",19,"KL","H.1","2.5","income"
20198,"M","2016-05-09","MATING",19,"KL","G.1","0","income"
20198,"M","2016-05-09","MATING",19,"KL","G.1","0","income"
20198,"M","2016-05-09","MATING",3,"KL","H.0","2.5","income"
20198,"M","2016-05-09","MATING",3,"KL","H.0","2.5","income"
20198,"M","2016-05-09","MATING",3,"KL","G.1","0.2","income"
20198,"M","2016-05-09","MATING",3,"KL","G.1","0.2","income"
13466,"M","2016-05-09","MATING",3,"KL","A.8","8.1","income"
20921,"M","2016-05-09","MATING",2,"KL","A.1","10.4","capital"
12613,"M","2016-05-09","MATING",2,"KL","-8","9.5","capital"
12613,"M","2016-05-09","MATING",2,"KL","-8.2","9.4","capital"
12613,"M","2016-05-09","MATING",3,"KL","-7.9","9","income"
20573,"M","2016-05-09","MATING",19,"KL","-7.4","11.2","income"
20573,"M","2016-05-09","MATING",19,"KL","-7.4","11.2","income"
20573,"M","2016-05-09","MATING",19,"KL","-7.4","11.2","income"
20573,"M","2016-05-09","MATING",19,"KL","-7.4","11.2","income"
20573,"M","2016-05-09","MATING",19,"KL","-7.4","11.2","income"
12613,"M","2016-05-10","MATING",19,"KL","-7.3","11.5","income"
12613,"M","2016-05-10","MATING",13,"KL","-7.3","11.5","income"
12613,"M","2016-05-10","MATING",13,"KL","-7.3","11.5","income"
12613,"M","2016-05-10","MATING",13,"KL","-7.3","11.5","income"
20921,"M","2016-05-10","MATING",13,"KL","B.1","8.6","income"
20921,"M","2016-05-10","MATING",13,"KL","B.1","8.6","income"
20198,"M","2016-05-10","MATING",3,"KL","G.5","1","income"
20198,"M","2016-05-10","MATING",3,"KL","G.5","1","income"
20198,"M","2016-05-10","MATING",3,"KL","G.5","1","income"
20198,"M","2016-05-10","MATING",3,"KL","G.5","1","income"
20198,"M","2016-05-10","MATING",3,"KL","G.5","1","income"
20198,"M","2016-05-10","MATING",3,"KL","G.5","1.1","income"
21223,"F","2016-06-11","LACTATING",19,"KL","I.0","8","income"
21223,"F","2016-06-11","LACTATING",19,"KL","I.0","8","income"
21223,"F","2016-06-11","LACTATING",19,"KL","I.0","8","income"
21223,"F","2016-06-11","LACTATING",19,"KL","I.0","8","income"
21223,"F","2016-06-11","LACTATING",19,"KL","I.0","8","income"
21223,"F","2016-06-11","LACTATING",3,"KL","I.0","8","income"
21223,"F","2016-06-11","LACTATING",19,"KL","I.0","8","income"
21023,"F","2016-06-11","LACTATING",19,"KL","D.8","8.4","income"
21023,"F","2016-06-11","LACTATING",19,"KL","D.8","8.4","income"
21023,"F","2016-06-11","LACTATING",19,"KL","D.8","8.4","income"
21023,"F","2016-06-11","LACTATING",19,"KL","D.8","8.4","income"
21023,"F","2016-06-11","LACTATING",19,"KL","D.8","8.4","income"
21023,"F","2016-06-11","LACTATING",19,"KL","D.8","8.4","income"
21023,"F","2016-06-11","LACTATING",19,"KL","D.8","8.4","income"
21023,"F","2016-06-11","LACTATING",19,"KL","D.8","8.4","income"
21023,"F","2016-06-11","LACTATING",19,"KL","D.8","8.4","income"
21023,"F","2016-06-11","LACTATING",19,"KL","D.8","8.4","income"
21023,"F","2016-06-11","LACTATING",19,"KL","D.8","8.4","income"
21023,"F","2016-06-11","LACTATING",19,"KL","D.8","8.4","income"
21023,"F","2016-06-11","LACTATING",19,"KL","D.8","8.4","income"
20995,"F","2016-06-11","LACTATING",19,"KL","I.9","10.9","income"
21329,"F","2016-06-11","LACTATING",19,"AG","H.0","17.7","income"
21329,"F","2016-06-11","LACTATING",19,"AG","H.0","17.7","income"
21329,"F","2016-06-11","LACTATING",19,"AG","H.0","17.7","income"
21329,"F","2016-06-11","LACTATING",19,"AG","H.0","17.7","income"
21329,"F","2016-06-11","LACTATING",19,"AG","H.0","17.7","income"
21329,"F","2016-06-11","LACTATING",19,"AG","H.0","17.7","income"
21329,"F","2016-06-11","LACTATING",19,"AG","H.0","17.7","income"
21329,"F","2016-06-11","LACTATING",19,"AG","H.0","17.7","income"
21329,"F","2016-06-11","LACTATING",19,"AG","H.0","17.7","income"
21329,"F","2016-06-11","LACTATING",19,"AG","H.0","17.7","income"
21329,"F","2016-06-11","LACTATING",19,"AG","H.0","17.7","income"
20995,"F","2016-06-11","LACTATING",19,"AG","D.7","8.4","income"
20995,"F","2016-06-11","LACTATING",19,"AG","D.8","8.4","income"
20995,"F","2016-06-11","LACTATING",19,"AG","D.8","8.4","income"
21223,"F","2016-06-12","LACTATING",19,"KL","J.4","10","income"
21223,"F","2016-06-12","LACTATING",19,"KL","J.4","10","income"
21223,"F","2016-06-12","LACTATING",19,"KL","J.4","10","income"
21223,"F","2016-06-12","LACTATING",19,"KL","J.4","10","income"
21223,"F","2016-06-12","LACTATING",19,"KL","J.4","10","income"
21223,"F","2016-06-12","LACTATING",19,"KL","J.4","10","income"
21223,"F","2016-06-12","LACTATING",19,"KL","J.4","10","income"
21223,"F","2016-06-12","LACTATING",19,"KL","J.4","10","income"
21223,"F","2016-06-12","LACTATING",19,"KL","J.4","10","income"
21223,"F","2016-06-12","LACTATING",19,"KL","J.4","10","income"
21223,"F","2016-06-12","LACTATING",19,"KL","J.4","10","income"
21223,"F","2016-06-12","LACTATING",19,"KL","J.4","10","income"
21223,"F","2016-06-12","LACTATING",19,"KL","J.4","10","income"
21223,"F","2016-06-12","LACTATING",19,"KL","J.4","10","income"
21023,"F","2016-06-12","LACTATING",19,"KL","D.2","8.1","income"
22008,"F","2016-06-12","LACTATING",19,"KL","-5.4","8.6","income"
22008,"F","2016-06-12","LACTATING",19,"KL","-5.4","8.6","income"
22008,"F","2016-06-12","LACTATING",19,"KL","-5.4","8.6","income"
21329,"F","2016-06-12","LACTATING",3,"KL","G.8","17","income"
21223,"F","2016-06-12","LACTATING",19,"KL","I.1","8.5","income"
