"grid","census_date","year","reflo","locx","locy","squirrel_id"
"KL",2015-05-15,2015,"J.19","J.7","19.0",21368
"KL",2015-05-15,2015,"F6.","F.0","6.5",20645
"KL",2015-05-15,2015,"I2.","I.1","2.6",20688
"KL",2015-05-15,2015,"K7.","K.0","7.5",20191
"KL",2015-05-15,2015,"N.13","N.3","12.8",20993
"KL",2015-05-15,2015,"J.9","J.2","9.0",21222
"SU",2015-05-15,2015,"B.3","B.3","3.0",11534
"KL",2015-05-15,2015,"I.16","I.6","16.0",20409
"KL",2015-05-15,2015,"M7","L.9","7.1",13305
"SU",2015-05-15,2015,"E.4.","E.4","4.5",21279
"SU",2015-05-15,2015,"B.1","B.5","1.2",21325
"SU",2015-05-15,2015,"03","-0.5","3.0",20825
"KL",2015-05-15,2015,"G.18","G.5","17.9",21060
"SU",2015-05-15,2015,"E.1.","E.3","1.5",20495
"KL",2015-05-15,2015,"N8.","N.0","8.7",13179
"KL",2015-05-15,2015,"O.8","O.7","8.0",20804
"KL",2015-05-15,2015,"L9","K.8","8.7",20193
"SU",2015-05-15,2015,"-2.6","-2.4","6.1",13092
"SU",2015-05-15,2015,"-13","-1.0","3.0",20059
"SU",2015-05-15,2015,"B.9.","B.3","9.5",19742
"KL",2015-05-15,2015,"M.12.","M.6","12.4",11957
"KL",2015-05-15,2015,"O8","O.2","8.2",13112
"KL",2015-05-15,2015,"F18.","F.0","18.6",21823
"KL",2015-05-15,2015,"H15","H.0","15.0",21513
"KL",2015-05-15,2015,"F17","F.0","17.0",20223
"KL",2015-05-15,2015,"K.15","K.7","14.9",20732
"KL",2015-05-15,2015,"1.2","I.5","1.8",10995
"KL",2015-05-15,2015,"L10","K.9","9.8",20081
"KL",2015-05-15,2015,"G16","G.1","16.0",20220
"KL",2015-05-15,2015,"F20","F.0","19.9",21007
"SU",2015-05-15,2015,"C18","B.8","18.1",20819
"KL",2015-05-15,2015,"J.6.","J.3","6.5",20190
"KL",2015-05-15,2015,"H.6","H.5","5.9",12305
"KL",2015-05-15,2015,"H.2","H.3","2.1",13012
"KL",2015-05-15,2015,"H18.","H.0","18.4",21239
"KL",2015-05-15,2015,"M10","M.1","10.1",20570
"SU",2015-05-15,2015,"-4.5","-4.5","5.0",21043
"SU",2015-05-15,2015,"-315.","-3.0","15.5",21100
"SU",2015-05-15,2015,"B.1","B.5","1.2",11976
"KL",2015-05-15,2015,"K.0.","K.5","0.5",10993
"KL",2015-05-15,2015,"M9","M.0","9.0",20997
"SU",2015-05-15,2015,"C4","B.7","4.0",11576
"KL",2015-05-15,2015,"H.3.","H.7","3.4",19702
"KL",2015-05-15,2015,"I5","I.2","4.9",12445
"KL",2015-05-15,2015,"E11","D.9","10.9",12236
"KL",2015-05-15,2015,"G3.","G.0","3.5",20079
"KL",2015-05-15,2015,"L.12","L.2","12.0",20077
"SU",2015-05-15,2015,"B.10.","B.6","10.7",20939
"KL",2015-05-15,2015,"I5.","I.2","5.8",20295
"KL",2015-05-15,2015,"-310","-3.0","10.0",12565
"SU",2015-05-15,2015,"C.6.","C.7","6.4",21297
"KL",2015-05-15,2015,"D.5.","D.5","5.6",20062
"SU",2015-05-15,2015,"C.5","C.5","5.2",21003
"KL",2015-05-15,2015,"C.0.","C.8","0.6",21155
"KL",2015-05-15,2015,"-110","-1.1","10.2",21238
"SU",2015-05-15,2015,"Q11","Q.1","10.8",19832
"KL",2015-05-15,2015,"-312","-3.0","12.5",21382
"SU",2015-05-15,2015,"N5.","N.0","5.5",13129
"KL",2015-05-15,2015,"F9.","E.9","9.6",20729
"KL",2015-05-15,2015,"I11.","H.3","11.6",19983
"SU",2015-05-15,2015,"M2","M.1","2.0",19601
"SU",2015-05-15,2015,"K1.","K.0","1.7",20943
"SU",2015-05-15,2015,"U5.","U.0","5.5",21169
"KL",2015-05-15,2015,"0.6.","0.5","6.7",19649
"SU",2015-05-15,2015,"S1","S.3","1.1",21866
"KL",2015-05-15,2015,"B.8","B.7","8.0",21396
"KL",2015-05-15,2015,"J2","J.0","2.0",20687
"KL",2015-05-15,2015,"G10.","G.1","10.5",12705
"SU",2015-05-15,2015,"R11","R.5","10.9",21853
"KL",2015-05-15,2015,"G9","G.3","9.2",21331
"KL",2015-05-15,2015,"H9","G.8","9.0",20080
"SU",2015-05-15,2015,"R.2","R.5","2.0",21830
"KL",2015-05-15,2015,"I11","H.8","10.9",19984
"SU",2015-05-15,2015,"U.2.","U.4","2.6",21908
"KL",2015-05-15,2015,"B.5.","B.4","5.5",11775
"KL",2015-05-15,2015,"A10.","A.1","10.5",19766
"SU",2015-05-15,2015,"T.4","T.6","4.2",20200
"KL",2015-05-15,2015,"B15.","B.1","15.5",20628
"SU",2015-05-15,2015,"T6","T.1","6.0",21831
"KL",2015-05-15,2015,"C2.","C.0","2.5",13048
"KL",2015-05-15,2015,"0.13.","0.4","13.6",20862
"KL",2015-05-15,2015,"D15","C.7","14.8",21389
"KL",2015-05-15,2015,"I.3.","I.5","3.8",20685
"SU",2015-05-15,2015,"S4","S.0","4.0",20202
"KL",2015-05-15,2015,"-113","-1.0","13.3",20632
"SU",2015-05-15,2015,"T3","T.1","3.0",11531
"KL",2015-05-15,2015,"H1","H.0","0.8",20198
"KL",2015-05-15,2015,"0.10","0.4","10.0",20919
"SU",2015-05-15,2015,"T.7.","T.5","7.5",11946
"KL",2015-05-15,2015,"F3","E.7","2.8",10342
"SU",2015-05-15,2015,"S8","S.0","7.9",21273
"KL",2015-05-15,2015,"-0.12","-0.3","12.0",20920
"SU",2015-05-15,2015,"U1","U.0","1.2",21864
"KL",2015-05-15,2015,"J1","J.0","1.0",19880
"KL",2015-05-15,2015,"0.12","0.4","12.0",20634
"SU",2015-05-15,2015,"R4","R.0","4.0",19862
"KL",2015-05-15,2015,"G.6.","G.5","6.5",21387
"SU",2015-05-15,2015,"O2.","O.1","2.3",20812
"KL",2015-05-15,2015,"C13","C.0","13.0",19815
"KL",2015-05-15,2015,"F8","F.2","8.0",21022
"SU",2015-05-15,2015,"M4.","M.0","4.5",20523
"KL",2015-05-15,2015,"A.14.","A.6","14.4",20904
"KL",2015-05-15,2015,"G5","G.0","5.0",20864
"SU",2015-05-15,2015,"N4","M.8","3.9",20814
"KL",2015-05-15,2015,"-114.","-1.0","14.5",19881
"KL",2015-05-15,2015,"E7","E.3","7.1",21350
"KL",2015-05-15,2015,"C.9","C.5","9.4",21355
"KL",2015-05-15,2015,"E13","E.0","13.0",21359
"KL",2015-05-15,2015,"C.17","C.6","16.9",12745
"KL",2015-05-15,2015,"-2.11","-2.4","11.0",12827
"KL",2015-05-15,2015,"F1","F.0","0.7",12285
"KL",2015-05-15,2015,"-2.4.","-2.6","4.5",21137
"KL",2015-05-15,2015,"G.2","G.3","2.0",20836
"KL",2015-05-15,2015,"-59","-5.0","9.0",19884
"KL",2015-05-15,2015,"-6.10.","-6.5","10.8",20538
"KL",2015-05-15,2015,"-513","-5.3","12.8",11020
"KL",2015-05-15,2015,"-711","-7.0","11.0",20573
"KL",2015-05-15,2015,"A3.","A.0","3.3",21716
"KL",2015-05-15,2015,"-14","-1.0","4.0",21075
"KL",2015-05-15,2015,"B2","A.9","2.0",19769
"KL",2015-05-15,2015,"-512","-5.0","12.0",19599
"KL",2015-05-15,2015,"-612","-6.5","12.0",12207
"KL",2015-05-15,2015,"-313","-3.0","13.0",20859
"KL",2015-05-15,2015,"-66","-6.4","6.3",20504
"KL",2015-05-15,2015,"-215","-2.0","15.0",20858
"KL",2015-05-15,2015,"-2.5","-2.5","5.1",21366
"SU",2015-05-15,2015,"P5","P.3","5.0",20694
"SU",2015-05-15,2015,"J.10.","J.7","10.9",21281
"KL",2015-05-15,2015,"-611","-5.9","11.3",20537
"SU",2015-05-15,2015,"H.9.","H.5","9.6",13097
"SU",2015-05-15,2015,"G9.","G.0","9.3",20777
"KL",2015-05-15,2015,"-4.10","-4.6","10.0",20916
"SU",2015-05-15,2015,"D5.","D.4","5.4",20341
"SU",2015-05-15,2015,"D10.","D.0","10.4",20940
"KL",2015-05-15,2015,"-63","-6.0","3.0",21365
"SU",2015-05-15,2015,"E10.","D.9","10.5",20941
"SU",2015-05-15,2015,"Q1.","Q.4","1.6",11953
"SU",2015-05-15,2015,"L.12","L.5","12.0",13132
"KL",2015-05-15,2015,"-4.13","-4.1","13.3",12744
"KL",2015-05-15,2015,"05","0.0","5.0",19654
"SU",2015-05-15,2015,"K.15","K.4","15.0",12180
"KL",2015-05-15,2015,"-7.9","-7.5","9.2",12613
"KL",2015-05-15,2015,"B4.","B.0","4.5",20064
"SU",2015-05-15,2015,"G3","G.0","2.8",21357
"KL",2015-05-15,2015,"E1","E.0","1.3",21487
"SU",2015-05-15,2015,"H.5","H.6","5.1",13085
"KL",2015-05-15,2015,"-53","-4.9","3.3",20199
"SU",2015-05-15,2015,"D7.","D.0","7.7",19740
"KL",2015-05-15,2015,"-55","-5.0","5.0",21367
"SU",2015-05-15,2015,"F12","F.0","12.1",21488
"SU",2015-05-15,2015,"G.1","G.5","1.2",10654
"SU",2015-05-15,2015,"A19","A.2","19.0",11963
"SU",2015-05-15,2015,"N7.","M.9","7.5",12026
"KL",2015-05-15,2015,"-27","-2.0","6.7",12018
"SU",2015-05-15,2015,"-2.16.","-2.2","16.4",20954
"SU",2015-05-15,2015,"C.15.","C.2","15.7",21867
"SU",2015-05-15,2015,"K12","K.0","12.0",12435
"KL",2015-05-15,2015,"-11","-1.0","1.0",21247
"KL",2015-05-15,2015,"-1.1.","-1.6","1.5",19719
"SU",2015-05-15,2015,"L10.","L.0","10.5",10043
"SU",2015-05-15,2015,"Q9","Q.0","8.9",19875
"KL",2015-05-15,2015,"D4","D.0","4.0",20778
"KL",2015-05-15,2015,"O.2","O.5","2.0",21276
"KL",2015-05-15,2015,"-7.6","-7.5","6.2",19516
"SU",2015-05-15,2015,"A.1","A.4","0.1",20798
"SU",2015-05-15,2015,"B.12.","B.4","12.8",20447
"SU",2015-05-15,2015,"O.11","O.0","11.0",21031
"SU",2015-05-15,2015,"H17.","H.0","17.5",20044
"SU",2015-05-15,2015,"G8","F.9","8.1",20883
"SU",2015-05-15,2015,"I4","I.3","3.8",13130
"SU",2015-05-15,2015,"K6.","K.0","6.5",11943
"SU",2015-05-15,2015,"B6","A.8","5.7",19537
"SU",2015-05-15,2015,"H.12","H.5","12.0",20235
"SU",2015-05-15,2015,"D.17.","D.4","17.1",11002
"SU",2015-05-15,2015,"M.12.","M.8","12.7",12432
"SU",2015-05-15,2015,"F.16","F.3","16.0",21277
"SU",2015-05-15,2015,"B7.","B.2","7.6",11434
"SU",2015-05-15,2015,"D9","D.0","9.0",13385
"SU",2015-05-15,2015,"G4","G.0","4.0",21058
"SU",2015-05-15,2015,"G.14.","G.5","14.5",19354
"SU",2015-05-15,2015,"A.1.","A.6","1.6",20796
"SU",2015-05-15,2015,"B.8.","B.4","8.6",21868
"SU",2015-05-15,2015,"A7","A.0","7.0",21495
"SU",2015-05-15,2015,"J15","J.0","15.0",21875
"KL",2015-05-15,2015,"M.8","M.6","7.9",20995
"SU",2015-05-15,2015,"-419","-4.1","18.8",21665
"SU",2015-05-15,2015,"-117","-0.9","17.0",13095
"KL",2015-05-15,2015,"D17.","D.3","17.4",13288
"SU",2015-05-15,2015,"-2.20","-2.6","20.2",21907
"SU",2015-05-15,2015,"-2.19","-2.5","19.0",12194
"KL",2015-05-15,2015,"B.10.","B.6","10.5",12678
"SU",2015-05-15,2015,"-0.19","-0.2","19.0",20353
"SU",2015-05-15,2015,"-3.17.","-3.3","17.3",20946
"KL",2015-05-15,2015,"C.19","C.5","19.0",20180
"KL",2015-05-15,2015,"L.1","L.5","0.9",21356
"SU",2015-05-15,2015,"A13","0.9","13.1",19987
"SU",2015-05-15,2015,"D15","D.1","14.8",12027
"SU",2015-05-15,2015,"E.6","E.3","6.2",20342
"SU",2015-05-15,2015,"E12.","E.0","12.6",11998
"SU",2015-05-15,2015,"E7","D.9","7.1",20884
"SU",2015-05-15,2015,"6.16","G.7","16.6",21272
"SU",2015-05-15,2015,"G11","G.2","11.2",20942
"KL",2015-05-15,2015,"I19.","I.1","19.4",12426
"KL",2015-05-15,2015,"I.20.","I.6","20.3",11883
"KL",2015-05-15,2015,"A15.","A.1","15.5",21294
"KL",2015-05-15,2015,"F.21","G.1","21.3",12008
"KL",2015-05-15,2015,"D7","D.0","7.0",19901
"KL",2015-05-15,2015,"J11","J.1","11.0",12364
"KL",2015-05-15,2015,"J10","J.2","10.1",12513
"KL",2015-05-15,2015,"-610","-6.2","9.8",20530
"KL",2015-05-15,2015,"L11","K.6","10.5",21216
"KL",2015-05-15,2015,"H12","H.0","12.0",19713
"KL",2015-05-15,2015,"-212","-2.0","12.2",19764
"KL",2015-05-15,2015,"-7.12.","-7.7","12.7",19718
"KL",2015-05-15,2015,"0.11","0.7","11.0",21377
"KL",2015-05-15,2015,"-515","-5.3","15.0",21882
"KL",2015-05-15,2015,"H11","H.0","11.2",19981
"KL",2015-05-15,2015,"-713","-7.4","13.4",21878
"KL",2015-05-15,2015,"A8","A.0","8.0",13466
"KL",2015-05-15,2015,"-8.12","-8.5","12.0",20868
"KL",2015-05-15,2015,"I13","I.0","13.0",21685
"KL",2015-05-15,2015,"-2.8","-2.8","8.0",12210
"KL",2015-05-15,2015,"M.15","M.7","14.9",20156
"KL",2015-05-15,2015,"N1.","N.1","1.3",19583
"KL",2015-05-15,2015,"N.12","N.7","12.0",10374
"KL",2015-05-15,2015,"N6","N.0","6.0",12012
"KL",2015-05-15,2015,"M14","L.8","13.9",12509
"KL",2015-05-15,2015,"O1","O.0","1.0",20155
"KL",2015-05-15,2015,"L13.","L.2","13.5",20734
"KL",2015-05-15,2015,"K.15.","K.5","15.5",21227
"KL",2015-05-15,2015,"N.10.","N.3","10.5",19706
"KL",2015-05-15,2015,"O.2.","O.3","2.5",12653
"SU",2015-05-15,2015,"J1","J.0","0.9",20945
"SU",2015-05-15,2015,"O.15.","O.5","15.7",21876
"SU",2015-05-15,2015,"-27","-2.2","7.1",21097
"SU",2015-05-15,2015,"H.7.","H.4","7.3",21052
"SU",2015-05-15,2015,"J.2.","J.4","2.6",20944
"SU",2015-05-15,2015,"T11","S.7","11.1",21921
"SU",2015-05-15,2015,"-1.15.","-1.4","15.3",21117
"SU",2015-05-15,2015,"-1.4.","-1.3","4.5",20060
"SU",2015-05-15,2015,"I14.","I.0","14.5",21159
"SU",2015-05-15,2015,"I15","I.0","15.0",12191
"SU",2015-05-15,2015,"A.18","A.2","17.8",20352
"SU",2015-05-15,2015,"C12","C.2","11.9",12029
"SU",2015-05-15,2015,"-0.5.","-0.5","5.5",12028
"SU",2015-05-15,2015,"C.4","C.4","4.0",21004
"SU",2015-05-15,2015,"-314.","-2.9","14.7",13134
"SU",2015-05-15,2015,"U.7","U.5","7.0",21150
"SU",2015-05-15,2015,"G5.","G.2","5.5",13096
"SU",2015-05-15,2015,"O8","N.8","8.1",21328
"SU",2015-05-15,2015,"-219","-3.0","19.0",12972
"SU",2015-05-15,2015,"D2","D.1","2.1",12003
"SU",2015-05-15,2015,"A19.","A.0","19.5",20950
"SU",2015-05-15,2015,"-118","-1.1","18.1",20423
"KL",2015-05-15,2015,"H6","H.3","6.2",20297
"KL",2015-05-15,2015,"O.8.","O.6","8.7",20805
"KL",2015-05-15,2015,"G13","G.1","13.0",21822
"KL",2015-05-15,2015,"F.20.","F.3","20.7",19809
"SU",2015-05-15,2015,"B20","B.3","20.1",20952
"SU",2015-05-15,2015,"-26","-2.0","6.0",21096
"KL",2015-05-15,2015,"I9","I.1","9.2",21223
"SU",2015-05-15,2015,"E11.","E.0","11.5",13438
"KL",2015-05-15,2015,"K19","K.1","19.1",12427
"SU",2015-05-15,2015,"Q3.","Q.0","3.5",20948
"SU",2015-05-15,2015,"K.1","K.3","1.0",19611
"KL",2015-05-15,2015,"P1","P.1","0.5",20756
"KL",2015-05-15,2015,"E.5","E.3","4.8",11256
"KL",2015-05-15,2015,"G4.","G.0","4.5",20865
"KL",2015-05-15,2015,"K1.","J.8","1.6",20686
"KL",2015-05-15,2015,"K6","K.0","6.2",20866
"KL",2015-05-15,2015,"-5.6","-5.4","6.0",19561
"KL",2015-05-15,2015,"C17","C.0","17.2",21910
"KL",2015-05-15,2015,"N.6.","N.7","6.4",11895
"KL",2015-05-15,2015,"H4.","H.0","4.5",20871
"KL",2015-05-15,2015,"E9.","E.0","9.5",19767
"KL",2015-05-15,2015,"H.4","H.5","4.0",20873
"KL",2015-05-15,2015,"F.18.","F.8","18.7",21062
"KL",2015-05-15,2015,"D.8.","D.7","8.4",21023
"SU",2015-05-15,2015,"A17","A.0","17.1",12973
"KL",2015-05-15,2015,"G20.","F.7","20.5",21006
"KL",2015-05-15,2015,"I20","I.0","20.0",20835
"SU",2015-05-15,2015,"D.18.","D.4","18.4",20936
"KL",2015-05-15,2015,"A10","A.0","10.0",20921
"KL",2015-05-15,2015,"G.0.","G.6","0.5",21270
"KL",2015-05-15,2015,"A.13.","A.8","13.3",20635
"KL",2015-05-15,2015,"C6","C.1","6.1",21046
"KL",2015-05-15,2015,"A.11.","A.7","11.5",21257
"SU",2015-05-15,2015,"L.14","L.6","13.9",21395
"KL",2015-05-15,2015,"B.7","B.7","7.0",21048
"KL",2015-05-15,2015,"-214","-2.4","13.9",20857
"KL",2015-05-15,2015,"P2.","P.0","2.7",20525
"KL",2015-05-15,2015,"O6","O.5","6.4",20567
"KL",2015-05-15,2015,"F1.","F.0","1.5",21393
"KL",2015-05-15,2015,"-2.10","-2.4","9.7",20917
"KL",2015-05-15,2015,"-1.8.","-1.5","8.5",21342
"KL",2015-05-15,2015,"-211","-2.0","11.0",20923
"KL",2015-05-15,2015,"E.2.","E.8","2.8",20992
"KL",2015-05-15,2015,"-613","-6.0","13.0",21911
"KL",2015-05-15,2015,"L.17","L.3","16.8",21879
"KL",2015-05-15,2015,"J.20.","J.5","20.5",19874
"KL",2015-05-15,2015,"F11","F.0","11.0",21545
"KL",2015-05-15,2015,"K.20","K.3","20.0",21199
"SU",2015-05-15,2015,"-32","-2.9","2.1",20061
"SU",2015-05-15,2015,"-2.1","-2.8","1.2",20797
"SU",2015-05-15,2015,"K.8","K.5","8.0",21265
"KL",2015-05-15,2015,"-38","-3.0","8.0",20918
"SU",2015-05-15,2015,"K3","K.0","3.1",20944
"SU",2015-05-15,2015,"Q7","Q.3","7.0",11979
"SU",2015-05-15,2015,"P3","O.9","3.0",20813
"KL",2015-05-15,2015,"H11","H.0","11.2",12363
"KL",2015-05-15,2015,"E11","D.9","10.9",12236
"SU",2016-05-15,2016,"-2.6","-2.4","6.1",13092
"SU",2016-05-15,2016,"H.12","H.5","12.0",20235
"SU",2016-05-15,2016,"H17.","H.0","17.5",20044
"SU",2016-05-15,2016,"J1","J.0","0.9",20945
"SU",2016-05-15,2016,"J.10.","J.7","10.9",21281
"SU",2016-05-15,2016,"K.1","K.3","1.0",19611
"SU",2016-05-15,2016,"K6.","K.0","6.5",22062
"SU",2016-05-15,2016,"K12","K.0","12.0",12435
"SU",2016-05-15,2016,"K.15","K.4","15.0",12180
"SU",2016-05-15,2016,"L.12","L.5","12.0",13132
"SU",2016-05-15,2016,"L.14","L.6","13.9",21395
"SU",2016-05-15,2016,"M4.","M.0","4.5",20523
"SU",2016-05-15,2016,"O2.","O.1","2.3",20812
"SU",2016-05-15,2016,"O8","N.8","8.1",12026
"SU",2016-05-15,2016,"O11","O.0","11.0",21031
"SU",2016-05-15,2016,"P3","O.9","3.0",20813
"SU",2016-05-15,2016,"Q7","Q.3","7.0",11979
"SU",2016-05-15,2016,"Q9","Q.0","8.9",19875
"SU",2016-05-15,2016,"Q11","Q.1","10.8",19832
"SU",2016-05-15,2016,"R.2","R.5","2.0",21830
"SU",2016-05-15,2016,"S1","S.3","1.1",21866
"SU",2016-05-15,2016,"S4","S.0","4.0",20202
"SU",2016-05-15,2016,"S8","S.0","7.9",21273
"SU",2016-05-15,2016,"T.4","T.6","4.2",20200
"SU",2016-05-15,2016,"-2.6","-2.4","6.1",13092
"SU",2016-05-15,2016,"A17","A.0","17.1",12973
"SU",2016-05-15,2016,"B.3","B.3","3.0",11534
"SU",2016-05-15,2016,"B.9.","B.3","9.5",19742
"SU",2016-05-15,2016,"B15.","B.0","15.5",21985
"SU",2016-05-15,2016,"B7.","B.2","7.6",11434
"SU",2016-05-15,2016,"C.15.","C.2","15.7",21867
"SU",2016-05-15,2016,"C.12","C.5","12.0",12029
"SU",2016-05-15,2016,"C18","B.8","18.1",20819
"SU",2016-05-15,2016,"D.18.","D.4","18.4",21364
"SU",2016-05-15,2016,"D15","D.1","14.8",12027
"SU",2016-05-15,2016,"D7.","D.0","7.7",19740
"SU",2016-05-15,2016,"E11.","E.0","11.5",13438
"SU",2016-05-15,2016,"G.16","G.5","16.0",21272
"SU",2016-05-15,2016,"G3","G.0","2.8",21357
"SU",2016-05-15,2016,"H.9.","H.5","9.6",13097
"SU",2016-05-15,2016,"E10.","D.9","10.5",20941
"SU",2016-05-15,2016,"M2","M.1","2.0",19601
"SU",2016-05-15,2016,"N5.","N.0","5.5",13129
"SU",2016-05-15,2016,"P5","P.3","5.0",20694
"KL",2016-05-15,2016,"-6.12.","-6.4","12.4",12207
"SU",2016-05-15,2016,"Q.1","Q.5","1.6",11953
"SU",2016-05-15,2016,"R11","R.5","10.9",21853
"SU",2016-05-15,2016,"R4","R.0","4.0",19862
"KL",2016-05-15,2016,"-27","-2.0","6.7",12018
"SU",2016-05-15,2016,"T.7.","T.5","7.5",21865
"SU",2016-05-15,2016,"T3","T.1","3.0",11531
"KL",2016-05-15,2016,"B.5.","B.4","5.5",11775
"SU",2016-05-15,2016,"U.2.","U.4","2.6",21908
"KL",2016-05-15,2016,"E1","E.0","1.3",21487
"KL",2016-05-15,2016,"E13","E.0","13.0",21359
"KL",2016-05-15,2016,"I5","I.2","4.9",12445
"SU",2016-05-15,2016,"U1","U.0","1.2",21984
"KL",2016-05-15,2016,"K6","K.0","6.2",20866
"SU",2016-05-15,2016,"U5.","U.0","5.5",21169
"SU",2016-05-15,2016,"U.7","U.5","7.0",21248
"SU",2016-05-15,2016,"Q3.","Q.0","3.5",20948
"SU",2016-05-15,2016,"N4","M.8","3.9",20341
"SU",2016-05-15,2016,"L10.","L.0","10.5",10043
"SU",2016-05-15,2016,"-419","-4.1","18.8",21665
"SU",2016-05-15,2016,"-3.17.","-3.3","17.3",20946
"SU",2016-05-15,2016,"-315.","-3.0","15.5",21100
"SU",2016-05-15,2016,"-118","-1.1","18.1",20423
"SU",2016-05-15,2016,"-117","-0.9","17.0",13095
"SU",2016-05-15,2016,"D9","D.0","9.0",13385
"SU",2016-05-15,2016,"G.5","G.5","5.0",21058
"KL",2016-05-15,2016,"G.2","G.3","2.0",20836
"KL",2016-05-15,2016,"H18.","H.0","18.4",21239
"KL",2016-05-15,2016,"J10","J.2","10.1",21223
"KL",2016-05-15,2016,"H11","H.0","11.2",19981
"SU",2016-05-15,2016,"-3.4","-3.6","4.1",21043
"KL",2016-05-15,2016,"H.3.","H.7","3.4",19702
"KL",2016-05-15,2016,"N.6.","N.7","6.4",12012
"KL",2016-05-15,2016,"M7","L.9","7.1",13305
"KL",2016-05-15,2016,"G3.","G.0","3.5",20079
"KL",2016-05-15,2016,"D4","D.0","4.0",20778
"KL",2016-05-15,2016,"P1","P.1","0.5",20756
"KL",2016-05-15,2016,"G5","G.0","5.0",20864
"KL",2016-05-15,2016,"-66","-6.4","6.3",20504
"KL",2016-05-15,2016,"-53","-4.9","3.3",20199
"KL",2016-05-15,2016,"-3.0","-3.8","0.0",21333
"KL",2016-05-15,2016,"0.10","0.4","10.0",20919
"KL",2016-05-15,2016,"0.6.","0.5","6.7",19649
"KL",2016-05-15,2016,"A.14.","A.6","14.4",20904
"KL",2016-05-15,2016,"-59","-5.0","9.0",22008
"KL",2016-05-15,2016,"-313","-3.0","13.0",20859
"KL",2016-05-15,2016,"B15.","B.1","15.5",20628
"KL",2016-05-15,2016,"C17","C.0","17.2",21910
"KL",2016-05-15,2016,"C2.","C.0","2.5",21578
"KL",2016-05-15,2016,"-512","-5.0","12.0",19599
"KL",2016-05-15,2016,"-6.10.","-6.5","10.8",20867
"KL",2016-05-15,2016,"C.17","C.6","16.9",21505
"KL",2016-05-15,2016,"N.10.","N.3","10.5",19706
"KL",2016-05-15,2016,"I5.","I.2","5.8",20295
"KL",2016-05-15,2016,"J1","J.0","1.0",19880
"KL",2016-05-15,2016,"J.9","J.2","9.0",21222
"KL",2016-05-15,2016,"J14","J.0","14.0",21468
"KL",2016-05-15,2016,"I.16","I.6","16.0",20409
"KL",2016-05-15,2016,"I11.","H.3","11.6",19983
"KL",2016-05-15,2016,"I11","H.8","10.9",19984
"KL",2016-05-15,2016,"H.6","H.5","5.9",12305
"KL",2016-05-15,2016,"H.4","H.5","4.0",20873
"KL",2016-05-15,2016,"L.12","L.2","12.0",20156
"KL",2016-05-15,2016,"-515.","-5.1","15.4",22016
"KL",2016-05-15,2016,"I.20.","I.6","20.3",11883
"KL",2016-05-15,2016,"F17","F.0","17.0",20223
"KL",2016-05-15,2016,"D.8.","D.7","8.4",21023
"KL",2016-05-15,2016,"-11","-1.0","1.0",21247
"KL",2016-05-15,2016,"-14","-1.0","4.0",21075
"KL",2016-05-15,2016,"-75","-7.0","5.0",13445
"SU",2016-05-15,2016,"-32","-2.9","2.1",20061
"SU",2016-05-15,2016,"-2.20","-2.6","20.2",21907
"SU",2016-05-15,2016,"-2.19","-2.5","19.0",12194
"KL",2016-05-15,2016,"-811","-8.0","11.0",13412
"SU",2016-05-15,2016,"-219","-3.0","19.0",12972
"KL",2016-05-15,2016,"-611","-5.9","11.3",20537
"KL",2016-05-15,2016,"-513","-5.3","12.8",11020
"KL",2016-05-15,2016,"-5.6","-5.4","6.0",19561
"SU",2016-05-15,2016,"-1.4.","-1.3","4.5",20060
"KL",2016-05-15,2016,"-312","-3.0","12.5",21382
"SU",2016-05-15,2016,"-0.5.","-0.5","5.5",12028
"KL",2016-05-15,2016,"0.12","0.4","12.0",20634
"SU",2016-05-15,2016,"0.19","0.5","18.9",20353
"KL",2016-05-15,2016,"-0.12","-0.3","12.0",20920
"SU",2016-05-15,2016,"A7","A.0","7.0",21495
"SU",2016-05-15,2016,"A19","A.2","19.0",11963
"SU",2016-05-15,2016,"A19.","A.0","19.5",20950
"SU",2016-05-15,2016,"B.1","B.5","1.2",21325
"KL",2016-05-15,2016,"G.18","G.5","17.9",21329
"SU",2016-05-15,2016,"B6","A.8","5.7",19537
"SU",2016-05-15,2016,"B.8.","B.4","8.6",21868
"SU",2016-05-15,2016,"B.10.","B.6","10.7",20939
"SU",2016-05-15,2016,"B.12.","B.4","12.8",20447
"KL",2016-05-15,2016,"05","0.0","5.0",19654
"SU",2016-05-15,2016,"B20","B.3","20.1",20952
"SU",2016-05-15,2016,"C.4","C.4","4.0",11576
"KL",2016-05-15,2016,"O.10","O.7","9.9",19707
"SU",2016-05-15,2016,"C.5","C.5","5.2",21003
"SU",2016-05-15,2016,"C.6.","C.7","6.4",21297
"KL",2016-05-15,2016,"L13.","L.2","13.5",20734
"KL",2016-05-15,2016,"L.15","L.6","15.0",19846
"SU",2016-05-15,2016,"D2","D.1","2.1",12003
"SU",2016-05-15,2016,"D10.","D.0","10.4",20940
"SU",2016-05-15,2016,"D.17.","D.4","17.1",11002
"SU",2016-05-15,2016,"E.1.","E.3","1.5",20495
"SU",2016-05-15,2016,"E3.","E.1","3.4",12522
"SU",2016-05-15,2016,"E.6.","E.4","6.0",20342
"SU",2016-05-15,2016,"E12.","E.0","12.6",11998
"SU",2016-05-15,2016,"F12","F.0","12.1",21488
