"year","date","repro_stage","squirrel_id","sex","grid","locx_feed","locy_feed","detail","food_type","locx_census","locy_census","locx_census_numeric","locx_feed_numeric","buffer_radius","midden_radius","distance_to_midden","within_territory","within_midden","food_group","midden_status","cone_index_previous_scaled"
2014,"2014-08-20","lactation",12026,"F","SU","M.0",7.9,6,"income","M.9",7.5,13.9,13,1.73333333333333,0.333333333333333,29.5465734053883,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-20","lactation",12026,"F","SU","N.9",7.3,6,"income","M.9",7.5,13.9,14.9,1.73333333333333,0.333333333333333,30.5941170815567,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-20","lactation",12026,"F","SU","N.9",7.3,6,"income","M.9",7.5,13.9,14.9,1.73333333333333,0.333333333333333,30.5941170815567,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-20","lactation",19611,"F","SU","K.3",1.3,6,"income","G.5",1.2,7.5,11.3,1.73333333333333,0.333333333333333,114.039466852489,FALSE,FALSE,"other",0,0.389902688965868
2014,"2014-08-20","lactation",19611,"F","SU","K.3",1.3,6,"income","G.5",1.2,7.5,11.3,1.73333333333333,0.333333333333333,114.039466852489,FALSE,FALSE,"other",0,0.389902688965868
2014,"2014-08-20","lactation",19611,"F","SU","K.3",1.3,6,"income","G.5",1.2,7.5,11.3,1.73333333333333,0.333333333333333,114.039466852489,FALSE,FALSE,"other",0,0.389902688965868
2014,"2014-08-20","lactation",12524,"F","SU","K.0",9.1,6,"income","J.7",10.9,10.7,11,1.73333333333333,0.333333333333333,54.744862772684,FALSE,FALSE,"other",0,0.389902688965868
2014,"2014-08-20","lactation",12524,"F","SU","K.0",9.1,6,"income","J.7",10.9,10.7,11,1.73333333333333,0.333333333333333,54.744862772684,FALSE,FALSE,"other",0,0.389902688965868
2014,"2014-08-20","lactation",12524,"F","SU","K.0",9.1,6,"income","J.7",10.9,10.7,11,1.73333333333333,0.333333333333333,54.744862772684,FALSE,FALSE,"other",0,0.389902688965868
2014,"2014-08-20","lactation",12524,"F","SU","K.0",9.1,6,"income","J.7",10.9,10.7,11,1.73333333333333,0.333333333333333,54.744862772684,FALSE,FALSE,"other",0,0.389902688965868
2014,"2014-08-20","lactation",12524,"F","SU","K.0",9.1,6,"income","J.7",10.9,10.7,11,1.73333333333333,0.333333333333333,54.744862772684,FALSE,FALSE,"other",0,0.389902688965868
2014,"2014-08-23","lactation",12003,"F","SU","C.0",1.9,6,"income","D.1",2.1,4.1,3,1.73333333333333,0.333333333333333,33.5410196624968,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-23","lactation",12003,"F","SU","C.0",1.9,6,"income","D.1",2.1,4.1,3,1.73333333333333,0.333333333333333,33.5410196624968,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-23","lactation",12003,"F","SU","C.0",1.9,6,"income","D.1",2.1,4.1,3,1.73333333333333,0.333333333333333,33.5410196624968,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-23","lactation",12003,"F","SU","C.0",1.9,6,"income","D.1",2.1,4.1,3,1.73333333333333,0.333333333333333,33.5410196624968,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-23","lactation",12003,"F","SU","C.0",1.9,6,"income","D.1",2.1,4.1,3,1.73333333333333,0.333333333333333,33.5410196624968,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-23","lactation",12003,"F","SU","C.0",1.9,6,"income","D.1",2.1,4.1,3,1.73333333333333,0.333333333333333,33.5410196624968,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-23","lactation",12003,"F","SU","C.0",1.9,6,"income","D.1",2.1,4.1,3,1.73333333333333,0.333333333333333,33.5410196624968,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-23","lactation",12003,"F","SU","C.0",1.9,6,"income","D.1",2.1,4.1,3,1.73333333333333,0.333333333333333,33.5410196624968,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-23","lactation",12003,"F","SU","C.0",1.9,6,"income","D.1",2.1,4.1,3,1.73333333333333,0.333333333333333,33.5410196624968,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-23","lactation",12003,"F","SU","C.8",2,6,"income","D.1",2.1,4.1,3.8,1.73333333333333,0.333333333333333,9.48683298050513,TRUE,TRUE,"other",1,0.389902688965868
2014,"2014-08-23","lactation",10048,"F","SU","D.0",6.1,6,"income","E.3",6.2,5.3,4,1.73333333333333,0.333333333333333,39.1152144312159,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-23","lactation",10048,"F","SU","D.0",6.1,6,"income","E.3",6.2,5.3,4,1.73333333333333,0.333333333333333,39.1152144312159,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-23","lactation",10048,"F","SU","D.0",6.1,6,"income","E.3",6.2,5.3,4,1.73333333333333,0.333333333333333,39.1152144312159,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-23","lactation",10048,"F","SU","D.0",6.1,6,"income","E.3",6.2,5.3,4,1.73333333333333,0.333333333333333,39.1152144312159,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-23","lactation",10048,"F","SU","D.0",6.1,6,"income","E.3",6.2,5.3,4,1.73333333333333,0.333333333333333,39.1152144312159,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-23","lactation",10048,"F","SU","D.0",6.1,6,"income","E.3",6.2,5.3,4,1.73333333333333,0.333333333333333,39.1152144312159,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-23","lactation",10048,"F","SU","D.0",6.1,6,"income","E.3",6.2,5.3,4,1.73333333333333,0.333333333333333,39.1152144312159,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-23","lactation",10048,"F","SU","D.0",6.1,6,"income","E.3",6.2,5.3,4,1.73333333333333,0.333333333333333,39.1152144312159,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-23","lactation",10048,"F","SU","D.0",6.1,6,"income","E.3",6.2,5.3,4,1.73333333333333,0.333333333333333,39.1152144312159,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-23","lactation",10048,"F","SU","D.0",6.1,6,"income","E.3",6.2,5.3,4,1.73333333333333,0.333333333333333,39.1152144312159,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-23","lactation",10048,"F","SU","D.0",6.1,6,"income","E.3",6.2,5.3,4,1.73333333333333,0.333333333333333,39.1152144312159,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-23","lactation",10048,"F","SU","D.0",6.1,6,"income","E.3",6.2,5.3,4,1.73333333333333,0.333333333333333,39.1152144312159,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-23","lactation",10048,"F","SU","C.8",6.4,6,"income","E.3",6.2,5.3,3.8,1.73333333333333,0.333333333333333,45.3982378512647,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-23","lactation",10048,"F","SU","C.8",6.4,6,"income","E.3",6.2,5.3,3.8,1.73333333333333,0.333333333333333,45.3982378512647,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-23","lactation",10048,"F","SU","C.8",6.4,6,"income","E.3",6.2,5.3,3.8,1.73333333333333,0.333333333333333,45.3982378512647,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-23","lactation",12003,"F","SU","C.8",1.8,6,"income","D.1",2.1,4.1,3.8,1.73333333333333,0.333333333333333,12.7279220613579,TRUE,TRUE,"other",1,0.389902688965868
2014,"2014-08-23","lactation",12003,"F","SU","C.8",1.8,6,"income","D.1",2.1,4.1,3.8,1.73333333333333,0.333333333333333,12.7279220613579,TRUE,TRUE,"other",1,0.389902688965868
2014,"2014-08-23","lactation",12003,"F","SU","C.8",1.8,6,"income","D.1",2.1,4.1,3.8,1.73333333333333,0.333333333333333,12.7279220613579,TRUE,TRUE,"other",1,0.389902688965868
2014,"2014-08-23","lactation",12003,"F","SU","C.8",1.8,6,"income","D.1",2.1,4.1,3.8,1.73333333333333,0.333333333333333,12.7279220613579,TRUE,TRUE,"other",1,0.389902688965868
2014,"2014-08-24","lactation",12625,"F","KL","M.2",8.2,6,"income","M.6",7.9,13.6,13.2,1.73333333333333,0.333333333333333,15,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-24","lactation",12625,"F","KL","M.2",8.2,6,"income","M.6",7.9,13.6,13.2,1.73333333333333,0.333333333333333,15,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-24","lactation",12625,"F","KL","M.2",8.2,6,"income","M.6",7.9,13.6,13.2,1.73333333333333,0.333333333333333,15,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-24","lactation",12625,"F","KL","M.2",8.2,6,"income","M.6",7.9,13.6,13.2,1.73333333333333,0.333333333333333,15,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-24","lactation",12625,"F","KL","M.2",8.2,6,"income","M.6",7.9,13.6,13.2,1.73333333333333,0.333333333333333,15,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-24","lactation",12625,"F","KL","M.2",8.2,6,"income","M.6",7.9,13.6,13.2,1.73333333333333,0.333333333333333,15,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-24","lactation",12625,"F","KL","M.2",8.2,6,"income","M.6",7.9,13.6,13.2,1.73333333333333,0.333333333333333,15,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-24","lactation",12625,"F","KL","M.2",8.2,6,"income","M.6",7.9,13.6,13.2,1.73333333333333,0.333333333333333,15,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-24","lactation",12625,"F","KL","M.2",8.2,6,"income","M.6",7.9,13.6,13.2,1.73333333333333,0.333333333333333,15,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-24","lactation",12625,"F","KL","M.2",8.2,6,"income","M.6",7.9,13.6,13.2,1.73333333333333,0.333333333333333,15,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-24","lactation",12625,"F","KL","M.2",8.2,6,"income","M.6",7.9,13.6,13.2,1.73333333333333,0.333333333333333,15,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-24","lactation",19655,"F","KL","E.3",7.1,3,"income","F.0",6.5,6,5.3,1.73333333333333,0.333333333333333,27.6586333718787,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-24","lactation",13305,"F","KL","L.8",7.4,6,"income","K.0",7.5,11,12.8,1.73333333333333,0.333333333333333,54.0832691319599,FALSE,FALSE,"other",0,0.389902688965868
2014,"2014-08-24","lactation",13305,"F","KL","L.8",7.4,6,"income","K.0",7.5,11,12.8,1.73333333333333,0.333333333333333,54.0832691319599,FALSE,FALSE,"other",0,0.389902688965868
2014,"2014-08-24","lactation",13305,"F","KL","L.8",7.4,6,"income","K.0",7.5,11,12.8,1.73333333333333,0.333333333333333,54.0832691319599,FALSE,FALSE,"other",0,0.389902688965868
2014,"2014-08-24","lactation",13305,"F","KL","L.8",7.4,6,"income","K.0",7.5,11,12.8,1.73333333333333,0.333333333333333,54.0832691319599,FALSE,FALSE,"other",0,0.389902688965868
2014,"2014-08-24","lactation",13305,"F","KL","L.8",7.4,6,"income","K.0",7.5,11,12.8,1.73333333333333,0.333333333333333,54.0832691319599,FALSE,FALSE,"other",0,0.389902688965868
2014,"2014-08-24","lactation",13305,"F","KL","L.8",7.4,6,"income","K.0",7.5,11,12.8,1.73333333333333,0.333333333333333,54.0832691319599,FALSE,FALSE,"other",0,0.389902688965868
2014,"2014-08-24","lactation",13305,"F","KL","L.8",7.4,6,"income","K.0",7.5,11,12.8,1.73333333333333,0.333333333333333,54.0832691319599,FALSE,FALSE,"other",0,0.389902688965868
2014,"2014-08-24","lactation",13305,"F","KL","L.8",7.4,6,"income","K.0",7.5,11,12.8,1.73333333333333,0.333333333333333,54.0832691319599,FALSE,FALSE,"other",0,0.389902688965868
2014,"2014-08-24","lactation",13305,"F","KL","L.7",7.4,6,"income","K.0",7.5,11,12.7,1.73333333333333,0.333333333333333,51.0881590977792,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-24","lactation",13305,"F","KL","L.7",7.4,6,"income","K.0",7.5,11,12.7,1.73333333333333,0.333333333333333,51.0881590977792,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-24","lactation",13305,"F","KL","L.7",7.4,6,"income","K.0",7.5,11,12.7,1.73333333333333,0.333333333333333,51.0881590977792,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-24","lactation",19257,"F","KL","F.3",8.7,6,"income","F.2",8,6.2,6.3,1.73333333333333,0.333333333333333,21.2132034355964,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-24","lactation",19257,"F","KL","F.3",8.7,6,"income","F.2",8,6.2,6.3,1.73333333333333,0.333333333333333,21.2132034355964,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-24","lactation",19257,"F","KL","F.3",8.7,6,"income","F.2",8,6.2,6.3,1.73333333333333,0.333333333333333,21.2132034355964,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-24","lactation",19257,"F","KL","F.3",8.7,6,"income","F.2",8,6.2,6.3,1.73333333333333,0.333333333333333,21.2132034355964,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-24","lactation",19257,"F","KL","F.3",8.7,6,"income","F.2",8,6.2,6.3,1.73333333333333,0.333333333333333,21.2132034355964,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-24","lactation",19257,"F","KL","F.3",8.7,6,"income","F.2",8,6.2,6.3,1.73333333333333,0.333333333333333,21.2132034355964,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-24","lactation",19257,"F","KL","F.3",8.7,6,"income","F.2",8,6.2,6.3,1.73333333333333,0.333333333333333,21.2132034355964,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-24","lactation",19257,"F","KL","F.3",8.7,6,"income","F.2",8,6.2,6.3,1.73333333333333,0.333333333333333,21.2132034355964,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-24","lactation",12625,"F","KL","M.8",8.6,6,"income","M.6",7.9,13.6,13.8,1.73333333333333,0.333333333333333,21.8403296678415,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-24","lactation",12625,"F","KL","M.8",8.6,6,"income","M.6",7.9,13.6,13.8,1.73333333333333,0.333333333333333,21.8403296678415,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-24","lactation",12625,"F","KL","M.8",8.6,6,"income","M.6",7.9,13.6,13.8,1.73333333333333,0.333333333333333,21.8403296678415,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-24","lactation",12625,"F","KL","M.8",8.6,6,"income","M.6",7.9,13.6,13.8,1.73333333333333,0.333333333333333,21.8403296678415,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-24","lactation",12625,"F","KL","M.8",8.6,6,"income","M.6",7.9,13.6,13.8,1.73333333333333,0.333333333333333,21.8403296678415,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-24","lactation",12625,"F","KL","M.8",8.6,6,"income","M.6",7.9,13.6,13.8,1.73333333333333,0.333333333333333,21.8403296678415,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-24","lactation",13305,"F","KL","M.2",7.7,6,"income","K.0",7.5,11,13.2,1.73333333333333,0.333333333333333,66.2721661031235,FALSE,FALSE,"other",0,0.389902688965868
2014,"2014-08-24","lactation",13305,"F","KL","M.2",7.7,6,"income","K.0",7.5,11,13.2,1.73333333333333,0.333333333333333,66.2721661031235,FALSE,FALSE,"other",0,0.389902688965868
2014,"2014-08-24","lactation",13305,"F","KL","M.2",7.7,6,"income","K.0",7.5,11,13.2,1.73333333333333,0.333333333333333,66.2721661031235,FALSE,FALSE,"other",0,0.389902688965868
2014,"2014-08-24","lactation",13305,"F","KL","M.2",7.7,6,"income","K.0",7.5,11,13.2,1.73333333333333,0.333333333333333,66.2721661031235,FALSE,FALSE,"other",0,0.389902688965868
2014,"2014-08-24","lactation",13305,"F","KL","M.2",7.7,6,"income","K.0",7.5,11,13.2,1.73333333333333,0.333333333333333,66.2721661031235,FALSE,FALSE,"other",0,0.389902688965868
2014,"2014-08-24","lactation",13305,"F","KL","M.2",7.7,6,"income","K.0",7.5,11,13.2,1.73333333333333,0.333333333333333,66.2721661031235,FALSE,FALSE,"other",0,0.389902688965868
2014,"2014-08-24","lactation",13305,"F","KL","M.2",7.7,6,"income","K.0",7.5,11,13.2,1.73333333333333,0.333333333333333,66.2721661031235,FALSE,FALSE,"other",0,0.389902688965868
2014,"2014-08-24","lactation",13305,"F","KL","M.2",7.7,6,"income","K.0",7.5,11,13.2,1.73333333333333,0.333333333333333,66.2721661031235,FALSE,FALSE,"other",0,0.389902688965868
2014,"2014-08-24","lactation",13305,"F","KL","M.2",7.7,6,"income","K.0",7.5,11,13.2,1.73333333333333,0.333333333333333,66.2721661031235,FALSE,FALSE,"other",0,0.389902688965868
2014,"2014-08-24","lactation",13305,"F","KL","M.2",7.7,6,"income","K.0",7.5,11,13.2,1.73333333333333,0.333333333333333,66.2721661031235,FALSE,FALSE,"other",0,0.389902688965868
2014,"2014-08-24","lactation",19257,"F","KL","F.3",8.7,6,"income","F.2",8,6.2,6.3,1.73333333333333,0.333333333333333,21.2132034355964,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-24","lactation",19257,"F","KL","F.3",8.7,6,"income","F.2",8,6.2,6.3,1.73333333333333,0.333333333333333,21.2132034355964,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-24","lactation",19257,"F","KL","F.3",8.7,6,"income","F.2",8,6.2,6.3,1.73333333333333,0.333333333333333,21.2132034355964,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-24","lactation",19257,"F","KL","F.3",8.7,6,"income","F.2",8,6.2,6.3,1.73333333333333,0.333333333333333,21.2132034355964,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-24","lactation",19257,"F","KL","F.3",8.7,6,"income","F.2",8,6.2,6.3,1.73333333333333,0.333333333333333,21.2132034355964,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-24","lactation",19257,"F","KL","F.3",8.7,6,"income","F.2",8,6.2,6.3,1.73333333333333,0.333333333333333,21.2132034355964,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-24","lactation",19257,"F","KL","F.3",8.7,6,"income","F.2",8,6.2,6.3,1.73333333333333,0.333333333333333,21.2132034355964,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-24","lactation",19257,"F","KL","F.3",8.7,6,"income","F.2",8,6.2,6.3,1.73333333333333,0.333333333333333,21.2132034355964,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-24","lactation",12625,"F","KL","M.8",8.6,6,"income","M.6",7.9,13.6,13.8,1.73333333333333,0.333333333333333,21.8403296678415,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-24","lactation",12625,"F","KL","M.8",8.6,6,"income","M.6",7.9,13.6,13.8,1.73333333333333,0.333333333333333,21.8403296678415,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-24","lactation",12625,"F","KL","M.8",8.6,6,"income","M.6",7.9,13.6,13.8,1.73333333333333,0.333333333333333,21.8403296678415,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-24","lactation",12625,"F","KL","M.8",8.6,6,"income","M.6",7.9,13.6,13.8,1.73333333333333,0.333333333333333,21.8403296678415,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-24","lactation",12625,"F","KL","M.8",8.6,6,"income","M.6",7.9,13.6,13.8,1.73333333333333,0.333333333333333,21.8403296678415,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-24","lactation",12625,"F","KL","M.8",8.6,6,"income","M.6",7.9,13.6,13.8,1.73333333333333,0.333333333333333,21.8403296678415,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-24","lactation",13305,"F","KL","M.2",7.7,6,"income","K.0",7.5,11,13.2,1.73333333333333,0.333333333333333,66.2721661031235,FALSE,FALSE,"other",0,0.389902688965868
2014,"2014-08-24","lactation",13305,"F","KL","M.2",7.7,6,"income","K.0",7.5,11,13.2,1.73333333333333,0.333333333333333,66.2721661031235,FALSE,FALSE,"other",0,0.389902688965868
2014,"2014-08-24","lactation",13305,"F","KL","M.2",7.7,6,"income","K.0",7.5,11,13.2,1.73333333333333,0.333333333333333,66.2721661031235,FALSE,FALSE,"other",0,0.389902688965868
2014,"2014-08-24","lactation",13305,"F","KL","M.2",7.7,6,"income","K.0",7.5,11,13.2,1.73333333333333,0.333333333333333,66.2721661031235,FALSE,FALSE,"other",0,0.389902688965868
2014,"2014-08-24","lactation",13305,"F","KL","M.2",7.7,6,"income","K.0",7.5,11,13.2,1.73333333333333,0.333333333333333,66.2721661031235,FALSE,FALSE,"other",0,0.389902688965868
2014,"2014-08-24","lactation",13305,"F","KL","M.2",7.7,6,"income","K.0",7.5,11,13.2,1.73333333333333,0.333333333333333,66.2721661031235,FALSE,FALSE,"other",0,0.389902688965868
2014,"2014-08-24","lactation",13305,"F","KL","M.2",7.7,6,"income","K.0",7.5,11,13.2,1.73333333333333,0.333333333333333,66.2721661031235,FALSE,FALSE,"other",0,0.389902688965868
2014,"2014-08-24","lactation",13305,"F","KL","M.2",7.7,6,"income","K.0",7.5,11,13.2,1.73333333333333,0.333333333333333,66.2721661031235,FALSE,FALSE,"other",0,0.389902688965868
2014,"2014-08-24","lactation",13305,"F","KL","M.2",7.7,6,"income","K.0",7.5,11,13.2,1.73333333333333,0.333333333333333,66.2721661031235,FALSE,FALSE,"other",0,0.389902688965868
2014,"2014-08-24","lactation",13305,"F","KL","M.2",7.7,6,"income","K.0",7.5,11,13.2,1.73333333333333,0.333333333333333,66.2721661031235,FALSE,FALSE,"other",0,0.389902688965868
2014,"2014-08-27","lactation",12026,"F","SU","N.4",7,6,"income","M.9",7.5,13.9,14.4,1.73333333333333,0.333333333333333,21.2132034355964,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-27","lactation",12026,"F","SU","N.4",7,6,"income","M.9",7.5,13.9,14.4,1.73333333333333,0.333333333333333,21.2132034355964,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-27","lactation",12524,"F","SU","L.1",8.8,6,"income","J.7",10.9,10.7,12.1,1.73333333333333,0.333333333333333,75.7165767847438,FALSE,FALSE,"other",0,0.389902688965868
2014,"2014-08-27","lactation",12524,"F","SU","L.1",8.8,6,"income","J.7",10.9,10.7,12.1,1.73333333333333,0.333333333333333,75.7165767847438,FALSE,FALSE,"other",0,0.389902688965868
2014,"2014-08-27","lactation",12026,"F","SU","N.6",7.3,6,"income","M.9",7.5,13.9,14.6,1.73333333333333,0.333333333333333,21.8403296678415,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-27","lactation",12026,"F","SU","N.6",7.3,6,"income","M.9",7.5,13.9,14.6,1.73333333333333,0.333333333333333,21.8403296678415,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-27","lactation",12026,"F","SU","N.6",7.3,6,"income","M.9",7.5,13.9,14.6,1.73333333333333,0.333333333333333,21.8403296678415,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-27","lactation",12026,"F","SU","N.6",7.3,6,"income","M.9",7.5,13.9,14.6,1.73333333333333,0.333333333333333,21.8403296678415,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-27","lactation",12026,"F","SU","N.6",7.3,6,"income","M.9",7.5,13.9,14.6,1.73333333333333,0.333333333333333,21.8403296678415,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-27","lactation",12026,"F","SU","N.6",7.3,6,"income","M.9",7.5,13.9,14.6,1.73333333333333,0.333333333333333,21.8403296678415,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-27","lactation",12026,"F","SU","N.7",7,6,"income","M.9",7.5,13.9,14.7,1.73333333333333,0.333333333333333,28.3019433961698,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-27","lactation",12026,"F","SU","N.7",7,6,"income","M.9",7.5,13.9,14.7,1.73333333333333,0.333333333333333,28.3019433961698,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-27","lactation",12026,"F","SU","N.7",7,6,"income","M.9",7.5,13.9,14.7,1.73333333333333,0.333333333333333,28.3019433961698,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-27","lactation",19611,"F","SU","K.7",1,6,"income","G.5",1.2,7.5,11.7,1.73333333333333,0.333333333333333,126.142776249772,FALSE,FALSE,"other",0,0.389902688965868
2014,"2014-08-27","lactation",19611,"F","SU","K.7",1,6,"income","G.5",1.2,7.5,11.7,1.73333333333333,0.333333333333333,126.142776249772,FALSE,FALSE,"other",0,0.389902688965868
2014,"2014-08-27","lactation",19611,"F","SU","K.7",1,6,"income","G.5",1.2,7.5,11.7,1.73333333333333,0.333333333333333,126.142776249772,FALSE,FALSE,"other",0,0.389902688965868
2014,"2014-08-27","lactation",19611,"F","SU","K.7",1,6,"income","G.5",1.2,7.5,11.7,1.73333333333333,0.333333333333333,126.142776249772,FALSE,FALSE,"other",0,0.389902688965868
2014,"2014-08-27","lactation",19611,"F","SU","J.0",0,6,"income","G.5",1.2,7.5,10,1.73333333333333,0.333333333333333,83.1925477431723,FALSE,FALSE,"other",0,0.389902688965868
2014,"2014-08-27","lactation",19611,"F","SU","J.0",0,6,"income","G.5",1.2,7.5,10,1.73333333333333,0.333333333333333,83.1925477431723,FALSE,FALSE,"other",0,0.389902688965868
2014,"2014-08-27","lactation",19611,"F","SU","J.0",0,6,"income","G.5",1.2,7.5,10,1.73333333333333,0.333333333333333,83.1925477431723,FALSE,FALSE,"other",0,0.389902688965868
2014,"2014-08-27","lactation",19611,"F","SU","J.0",0,6,"income","G.5",1.2,7.5,10,1.73333333333333,0.333333333333333,83.1925477431723,FALSE,FALSE,"other",0,0.389902688965868
2014,"2014-08-27","lactation",19611,"F","SU","J.0",0,6,"income","G.5",1.2,7.5,10,1.73333333333333,0.333333333333333,83.1925477431723,FALSE,FALSE,"other",0,0.389902688965868
2014,"2014-08-27","lactation",19611,"F","SU","J.0",0,6,"income","G.5",1.2,7.5,10,1.73333333333333,0.333333333333333,83.1925477431723,FALSE,FALSE,"other",0,0.389902688965868
2014,"2014-08-27","lactation",19611,"F","SU","J.0",0,6,"income","G.5",1.2,7.5,10,1.73333333333333,0.333333333333333,83.1925477431723,FALSE,FALSE,"other",0,0.389902688965868
2014,"2014-08-30","lactation",12003,"F","SU","D.6",2.1,6,"income","D.1",2.1,4.1,4.6,1.73333333333333,0.333333333333333,15,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-30","lactation",12003,"F","SU","D.6",2.1,6,"income","D.1",2.1,4.1,4.6,1.73333333333333,0.333333333333333,15,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-30","lactation",12003,"F","SU","D.6",2.1,6,"income","D.1",2.1,4.1,4.6,1.73333333333333,0.333333333333333,15,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-30","lactation",12003,"F","SU","D.6",2.1,6,"income","D.1",2.1,4.1,4.6,1.73333333333333,0.333333333333333,15,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-30","lactation",12003,"F","SU","D.6",2.1,6,"income","D.1",2.1,4.1,4.6,1.73333333333333,0.333333333333333,15,TRUE,FALSE,"other",0,0.389902688965868
2014,"2014-08-30","lactation",12003,"F","SU","D.0",2.5,6,"income","D.1",2.1,4.1,4,1.73333333333333,0.333333333333333,12.369316876853,TRUE,TRUE,"other",1,0.389902688965868
