"squirrel_id","year","n_middens"
19764,"2018",2
19764,"2019",1
19766,"2014",1
19766,"2015",1
19766,"2016",1
19766,"2017",1
19766,"2018",1
19767,"2014",1
19767,"2015",1
19769,"2014",1
19769,"2015",1
19769,"2016",1
19771,"2014",1
19772,"2014",1
19791,"2014",1
19809,"2015",1
19809,"2016",1
19809,"2017",1
19809,"2018",2
19809,"2019",1
19815,"2014",1
19815,"2015",1
19815,"2016",1
19815,"2017",1
19832,"2014",1
19832,"2015",1
19832,"2016",1
19832,"2017",1
19832,"2018",1
19832,"2019",2
19839,"2014",1
19840,"2014",1
19846,"2014",1
19846,"2015",1
19846,"2016",1
19846,"2017",1
19846,"2018",1
19862,"2014",1
19862,"2015",1
19862,"2016",1
19865,"2014",1
19874,"2014",1
19874,"2015",1
19874,"2016",1
19874,"2017",1
19874,"2018",1
19875,"2014",1
19875,"2015",1
19875,"2016",1
19875,"2017",1
19875,"2018",1
19875,"2019",1
19880,"2014",1
19880,"2015",1
19880,"2016",1
19880,"2017",1
19880,"2018",1
19880,"2019",1
19881,"2014",1
19881,"2015",1
19881,"2016",1
19881,"2017",1
19882,"2014",1
19882,"2016",1
19882,"2017",1
19882,"2018",1
19883,"2014",2
19884,"2014",1
19884,"2015",1
19901,"2014",1
19901,"2015",1
19909,"2014",1
19981,"2015",1
19981,"2016",1
19981,"2017",1
19981,"2018",1
19983,"2015",1
19983,"2016",1
19983,"2017",1
19983,"2018",2
19983,"2019",1
19984,"2015",1
19984,"2016",1
19984,"2017",1
19984,"2018",1
19984,"2019",2
19987,"2014",1
19987,"2015",1
20044,"2014",1
20044,"2015",1
20044,"2016",1
20044,"2017",1
20059,"2015",1
20059,"2016",1
20060,"2015",1
20060,"2016",2
20060,"2017",1
20060,"2018",1
20060,"2019",2
20061,"2015",1
20061,"2016",1
20061,"2017",1
20061,"2018",1
20062,"2015",1
20062,"2016",1
20062,"2017",1
20062,"2018",1
20064,"2015",1
20064,"2016",1
20064,"2017",1
20064,"2018",1
20077,"2015",1
20077,"2016",1
20077,"2017",1
20077,"2018",2
20079,"2015",1
20079,"2016",1
20079,"2017",1
20079,"2018",1
20080,"2015",1
20081,"2015",1
20081,"2016",1
20081,"2017",1
20155,"2014",1
20155,"2015",1
20155,"2016",1
20156,"2014",1
20156,"2015",1
20156,"2016",1
20180,"2014",1
20180,"2015",1
20180,"2016",1
20190,"2015",1
20191,"2015",1
20191,"2016",1
20191,"2017",1
20191,"2018",1
20191,"2019",1
20193,"2015",1
20193,"2016",1
20193,"2017",1
20198,"2014",1
20198,"2015",1
20198,"2016",1
20198,"2017",1
20199,"2014",1
20199,"2015",1
20199,"2016",1
20199,"2017",1
20199,"2018",2
20200,"2015",1
20200,"2016",1
20200,"2017",1
20200,"2018",1
20200,"2019",1
20202,"2015",1
20202,"2016",1
20202,"2017",1
20202,"2018",1
20220,"2015",1
20220,"2016",1
20220,"2017",1
20220,"2018",1
20220,"2019",1
20223,"2015",1
20223,"2016",1
20223,"2017",1
20223,"2018",1
20223,"2019",1
20235,"2015",1
20235,"2016",1
20235,"2017",1
20235,"2018",1
20235,"2019",1
20263,"2014",1
20295,"2015",1
20295,"2016",1
20295,"2017",1
20295,"2018",1
20295,"2019",3
20297,"2015",1
20297,"2016",1
20297,"2017",1
20297,"2018",1
20341,"2015",1
20341,"2016",1
20341,"2017",3
20341,"2018",2
20342,"2015",1
20342,"2016",1
20342,"2017",1
20342,"2018",1
20342,"2019",1
20352,"2015",1
20353,"2015",2
20353,"2016",1
20353,"2017",1
20353,"2018",1
20353,"2019",1
20409,"2014",1
20409,"2015",1
20409,"2016",1
20409,"2017",1
20409,"2018",1
20423,"2015",1
20423,"2016",1
20445,"2015",1
20445,"2016",1
20447,"2015",1
20447,"2016",2
20447,"2017",1
20447,"2018",1
20447,"2019",1
20495,"2015",1
20495,"2016",1
20495,"2017",1
20495,"2018",1
20495,"2019",1
20504,"2015",1
20504,"2016",1
20504,"2017",1
20504,"2018",2
20504,"2019",1
20505,"2015",1
20523,"2015",1
20523,"2016",1
20523,"2017",1
20523,"2018",1
20525,"2015",1
20525,"2016",1
20525,"2017",1
20525,"2018",1
20525,"2019",1
20530,"2015",1
20534,"2015",1
20537,"2015",1
20537,"2016",1
20537,"2017",2
20537,"2018",1
20537,"2019",2
20538,"2015",1
20567,"2015",1
20570,"2015",1
20570,"2016",1
20570,"2017",1
20573,"2015",1
20573,"2016",1
20628,"2015",1
20628,"2016",1
20628,"2017",1
20628,"2018",1
20632,"2015",1
20632,"2016",1
20632,"2017",1
20634,"2015",1
20634,"2016",1
20634,"2017",1
20635,"2015",1
20635,"2016",1
20635,"2017",1
20635,"2018",1
20645,"2015",1
20685,"2015",1
20685,"2016",1
20685,"2017",1
20685,"2018",1
20685,"2019",2
20686,"2015",1
20686,"2016",2
20686,"2017",1
20686,"2018",1
20686,"2019",1
20687,"2015",1
20688,"2015",1
20688,"2016",1
20688,"2017",1
20688,"2018",1
20688,"2019",1
20694,"2015",1
20694,"2016",1
20729,"2015",1
20729,"2016",1
20729,"2017",1
20729,"2018",1
20732,"2015",1
20732,"2016",1
20732,"2017",1
20734,"2015",1
20734,"2016",1
20734,"2017",2
20756,"2015",1
20756,"2016",2
20756,"2017",1
20756,"2018",1
20777,"2015",1
20778,"2015",1
20778,"2016",1
20778,"2017",1
20778,"2018",2
20796,"2015",1
20797,"2015",1
20798,"2015",1
20804,"2015",1
20804,"2016",1
20804,"2017",2
20804,"2018",1
20805,"2015",1
20806,"2019",1
20812,"2015",1
20812,"2016",1
20813,"2015",1
20813,"2016",1
20814,"2015",1
20819,"2015",1
20819,"2016",1
20819,"2017",1
20825,"2015",1
20825,"2016",1
20825,"2017",1
20825,"2018",1
20835,"2015",1
20835,"2016",1
20835,"2017",1
20836,"2015",1
20836,"2016",1
20836,"2017",1
20836,"2018",1
20857,"2015",1
20857,"2016",1
20857,"2017",1
20857,"2018",1
20857,"2019",1
20857,"2020",1
20858,"2015",1
20859,"2015",1
20859,"2016",1
20862,"2015",1
20862,"2016",1
20862,"2017",1
20862,"2018",1
20862,"2019",1
20864,"2015",1
20864,"2016",1
20864,"2017",1
20864,"2018",1
20864,"2019",1
20865,"2015",1
20865,"2016",1
20865,"2017",1
20865,"2018",1
20866,"2015",1
20866,"2016",1
20866,"2017",2
20866,"2018",2
20867,"2016",1
20867,"2017",1
20868,"2015",1
20871,"2015",1
20873,"2015",1
20873,"2016",1
20873,"2017",1
20883,"2015",1
20883,"2016",1
20884,"2015",1
20904,"2015",1
20904,"2016",1
20904,"2017",1
20904,"2018",1
20914,"2016",1
20914,"2017",1
20914,"2018",3
20916,"2015",1
20916,"2018",1
20916,"2019",1
20917,"2015",1
20918,"2015",1
20919,"2015",1
20919,"2016",1
20919,"2017",1
20919,"2018",1
20919,"2019",1
20920,"2015",1
20920,"2016",1
20920,"2017",1
20920,"2018",1
20921,"2015",1
20921,"2016",1
20921,"2017",1
20923,"2015",1
20923,"2016",1
20936,"2015",1
20939,"2015",1
20939,"2016",1
20939,"2017",1
20939,"2018",1
20940,"2015",1
20940,"2016",1
20940,"2017",1
20940,"2018",1
20941,"2015",1
20941,"2016",1
20941,"2017",1
20942,"2015",1
20942,"2016",1
20942,"2017",1
20942,"2018",1
20942,"2019",1
20943,"2015",1
20944,"2015",2
20944,"2016",2
20944,"2017",2
20945,"2015",1
20945,"2016",1
20945,"2017",1
20945,"2018",1
20945,"2019",1
20946,"2015",1
20946,"2016",1
20948,"2015",1
20948,"2016",1
20948,"2017",1
20948,"2018",1
20948,"2020",1
20950,"2015",1
20950,"2016",1
20950,"2017",2
20950,"2018",1
20952,"2015",1
20952,"2016",1
20954,"2015",1
20957,"2015",1
20992,"2015",1
20993,"2015",1
20995,"2015",1
20995,"2016",1
20995,"2017",1
20997,"2015",1
20997,"2016",1
21003,"2015",1
21003,"2016",1
21003,"2017",1
21004,"2015",1
21006,"2015",1
21006,"2016",1
21006,"2017",1
21006,"2018",1
21007,"2015",1
21007,"2016",1
21007,"2017",1
21007,"2018",1
21007,"2019",1
21022,"2015",1
21022,"2016",1
21022,"2017",1
21022,"2018",1
21022,"2019",1
21023,"2015",1
21023,"2016",1
21023,"2017",1
21023,"2018",2
21023,"2019",1
21031,"2015",1
21031,"2016",1
21031,"2017",1
21031,"2018",1
21031,"2019",1
21043,"2015",1
21043,"2016",2
21043,"2017",1
21043,"2018",1
21043,"2019",1
21046,"2015",1
21046,"2016",1
21046,"2017",1
21046,"2018",1
21046,"2019",1
21048,"2015",1
21052,"2015",1
21058,"2015",1
21058,"2016",2
21058,"2017",1
21060,"2015",1
21062,"2015",1
21075,"2015",1
21075,"2016",1
21075,"2017",1
21075,"2018",1
21096,"2015",1
21097,"2015",1
21097,"2016",1
21100,"2015",1
21100,"2016",2
21117,"2015",1
21117,"2016",1
21117,"2017",1
21137,"2015",1
21137,"2016",1
21137,"2017",1
21150,"2015",1
21155,"2015",1
21155,"2016",1
21155,"2017",1
21155,"2018",1
21155,"2019",1
21159,"2015",1
21169,"2015",1
21169,"2016",1
21169,"2017",1
21169,"2018",1
21199,"2015",1
21199,"2016",1
21199,"2017",1
21215,"2015",1
21215,"2016",1
21215,"2017",1
21215,"2018",1
21215,"2019",1
21216,"2015",1
21216,"2016",1
21216,"2017",1
21216,"2018",1
21216,"2019",1
21222,"2015",1
21222,"2016",1
21222,"2017",1
21222,"2018",1
21223,"2015",1
21223,"2016",1
21223,"2017",1
21223,"2018",1
21227,"2015",1
21227,"2016",1
21227,"2017",1
21238,"2015",1
21238,"2016",1
21239,"2015",1
21239,"2016",1
21239,"2017",1
21239,"2018",1
21239,"2019",1
21247,"2015",1
21247,"2016",1
21247,"2017",1
21247,"2018",1
21248,"2016",1
21248,"2017",1
21257,"2015",1
21257,"2016",1
21257,"2017",1
21265,"2015",1
21269,"2017",1
21270,"2015",1
21272,"2015",1
21272,"2016",1
21273,"2015",1
21273,"2016",1
21273,"2017",1
21273,"2018",1
21276,"2015",1
21276,"2016",1
21276,"2017",1
21276,"2018",1
21276,"2019",1
21277,"2015",1
21277,"2016",1
21277,"2017",1
21277,"2018",1
21277,"2019",1
21279,"2015",1
21279,"2016",1
21279,"2017",1
21279,"2018",1
21279,"2019",1
21279,"2020",2
21281,"2015",1
21281,"2016",1
21281,"2017",1
21281,"2018",1
21281,"2019",1
21294,"2015",1
21294,"2016",1
21294,"2017",1
21294,"2019",1
21297,"2015",1
21297,"2016",1
21297,"2017",1
21297,"2018",1
21325,"2015",1
21325,"2016",1
21325,"2017",1
21328,"2015",1
21329,"2016",1
21329,"2017",1
21329,"2018",1
21329,"2019",1
21331,"2015",1
21331,"2016",1
21331,"2017",1
21331,"2018",1
21331,"2019",1
21332,"2015",1
21332,"2016",1
21332,"2017",2
21333,"2015",1
21333,"2016",1
21342,"2015",1
21342,"2016",1
21342,"2017",1
21342,"2018",1
21342,"2019",1
21342,"2020",1
21350,"2015",1
21350,"2016",1
21350,"2017",1
21350,"2018",1
21350,"2019",1
21355,"2015",1
21355,"2016",1
21355,"2017",1
21355,"2018",1
21356,"2015",1
21357,"2015",1
21357,"2016",1
21357,"2017",1
21359,"2015",1
21359,"2016",1
21364,"2015",1
21364,"2016",1
21364,"2017",1
21365,"2015",1
21365,"2016",1
21366,"2015",1
21366,"2016",1
21366,"2017",1
21367,"2015",1
21367,"2016",1
21367,"2017",1
21367,"2018",1
21368,"2015",2
21368,"2016",1
21368,"2017",1
21368,"2018",1
21368,"2019",1
21377,"2015",1
21377,"2016",1
21377,"2017",2
21377,"2018",1
21382,"2015",1
21382,"2016",2
21382,"2017",1
21382,"2018",2
21383,"2015",1
21384,"2015",1
21384,"2016",1
21387,"2015",1
21387,"2016",1
21387,"2017",1
21387,"2018",1
21387,"2019",1
21387,"2020",1
21387,"2021",1
21389,"2015",1
21389,"2016",1
21389,"2017",1
21389,"2018",2
21389,"2019",1
21393,"2015",1
21393,"2016",1
21393,"2017",2
21393,"2018",2
21393,"2019",1
21395,"2015",1
21395,"2016",1
21395,"2017",1
21395,"2018",1
21396,"2015",2
21396,"2016",2
21396,"2017",1
21405,"2015",1
21406,"2015",1
21407,"2015",1
21408,"2015",1
21417,"2015",1
21417,"2016",1
21418,"2015",1
21425,"2015",1
21429,"2015",1
21430,"2015",1
21431,"2015",1
21441,"2015",1
21443,"2015",1
21444,"2015",1
21451,"2015",1
21452,"2015",1
21457,"2015",1
21458,"2015",1
21460,"2015",1
21466,"2015",1
21467,"2015",1
21468,"2015",1
21468,"2016",1
21475,"2015",1
21476,"2015",1
21477,"2015",1
21478,"2015",1
21479,"2015",1
21480,"2015",1
21487,"2015",1
21487,"2016",1
21487,"2017",1
21487,"2019",1
21488,"2015",1
21488,"2016",3
21488,"2017",1
21488,"2018",1
21488,"2019",2
21495,"2015",1
21495,"2016",1
21495,"2017",1
21495,"2018",1
21495,"2019",1
21496,"2015",1
21497,"2015",1
21498,"2015",1
21499,"2015",1
21505,"2016",1
21505,"2017",1
21505,"2018",1
21506,"2015",1
21513,"2015",2
21513,"2016",1
21513,"2017",1
21513,"2018",1
21513,"2019",1
21545,"2015",1
21568,"2015",1
21574,"2015",1
21576,"2015",1
21578,"2016",1
21578,"2017",1
21578,"2018",1
21578,"2019",1
21581,"2015",1
21582,"2015",1
21585,"2015",1
21588,"2015",1
21589,"2015",1
21590,"2015",1
21631,"2015",1
21632,"2015",1
21634,"2015",1
21636,"2015",1
21637,"2015",1
21653,"2015",1
21654,"2015",1
21658,"2015",1
21665,"2015",1
21665,"2016",1
21676,"2019",1
21676,"2020",1
21676,"2021",1
21678,"2015",1
21685,"2015",1
21685,"2016",1
21686,"2015",1
21687,"2015",1
21700,"2015",1
21701,"2015",1
21702,"2015",1
21703,"2015",1
21704,"2015",1
21716,"2015",1
21716,"2016",1
21716,"2017",1
21716,"2018",1
21716,"2019",1
21799,"2015",1
21822,"2015",1
21823,"2015",1
21823,"2016",1
21823,"2017",1
21830,"2015",1
21830,"2016",1
21831,"2015",1
21845,"2015",1
21847,"2015",1
21853,"2015",1
21853,"2016",1
21853,"2017",1
21853,"2018",1
21857,"2015",1
21864,"2015",1
21865,"2015",1
21865,"2016",1
21865,"2017",1
21865,"2018",1
21866,"2015",1
21866,"2016",1
21867,"2015",1
21867,"2016",1
21867,"2017",1
21867,"2018",1
21868,"2015",1
21868,"2016",1
21868,"2017",1
21868,"2018",2
21875,"2015",1
21876,"2015",1
21878,"2015",1
21878,"2016",1
21878,"2017",1
21878,"2018",1
21879,"2015",1
21882,"2015",1
21907,"2015",1
21907,"2016",1
21907,"2017",1
21907,"2018",1
21908,"2015",1
21908,"2016",1
21908,"2017",2
21910,"2015",1
21910,"2016",1
21910,"2017",1
21911,"2015",1
21921,"2015",1
21921,"2017",1
21921,"2018",1
21984,"2016",1
21984,"2017",1
21984,"2018",1
21985,"2016",1
21985,"2017",1
21985,"2018",1
21985,"2019",1
21993,"2016",1
21993,"2017",1
21993,"2018",1
21993,"2019",1
22001,"2017",1
22008,"2016",1
22008,"2017",1
22008,"2018",1
22008,"2019",1
22016,"2016",1
22016,"2017",1
22016,"2018",1
22049,"2016",1
22062,"2016",1
22062,"2017",1
22062,"2018",1
22068,"2016",1
22081,"2016",1
22117,"2017",1
22117,"2018",1
22194,"2017",1
22194,"2018",1
22194,"2019",1
22219,"2017",1
22221,"2017",1
22236,"2019",1
22236,"2020",1
22236,"2021",1
22274,"2017",1
22274,"2018",1
22278,"2018",1
22278,"2019",1
22296,"2017",1
22296,"2018",1
22296,"2019",1
22297,"2017",1
22297,"2018",1
22297,"2019",1
22358,"2017",1
22358,"2018",1
22358,"2019",1
22358,"2020",1
22369,"2017",1
22369,"2018",1
22373,"2017",2
22373,"2018",1
22373,"2019",2
22425,"2017",1
22425,"2018",2
22445,"2018",1
22447,"2016",1
22449,"2017",1
22449,"2018",1
22449,"2019",2
22465,"2016",1
22465,"2017",1
22465,"2018",1
22469,"2018",1
22495,"2017",1
22495,"2018",1
22495,"2019",1
22502,"2017",1
22517,"2017",1
22517,"2018",1
22544,"2017",1
22575,"2017",1
22575,"2018",1
22575,"2019",1
22591,"2017",1
22591,"2018",1
22591,"2019",1
22594,"2017",1
22605,"2017",1
22605,"2018",1
22640,"2018",1
22640,"2019",1
22652,"2018",1
22652,"2019",1
22652,"2020",1
22652,"2021",1
22652,"2022",1
22652,"2023",1
22657,"2018",1
22657,"2019",1
22758,"2018",2
22759,"2018",1
22759,"2019",3
22761,"2017",1
22761,"2018",1
22761,"2019",1
22778,"2018",2
22778,"2019",1
22781,"2018",1
22781,"2019",1
22865,"2018",1
22865,"2019",1
22865,"2020",1
22890,"2018",1
22891,"2018",1
22891,"2019",1
22891,"2020",1
22921,"2018",1
22975,"2018",1
22978,"2018",1
22978,"2019",2
22978,"2020",1
22978,"2021",1
22982,"2019",2
22987,"2018",1
22994,"2018",1
22994,"2019",1
23023,"2018",3
23023,"2019",3
23023,"2020",1
23027,"2018",1
23027,"2019",1
23027,"2020",1
23027,"2021",1
23052,"2018",2
23054,"2018",1
23054,"2019",1
23054,"2020",1
23054,"2021",1
23128,"2018",1
23189,"2018",1
23189,"2019",2
23193,"2018",1
23193,"2019",1
23193,"2020",1
23193,"2021",1
23193,"2022",2
23220,"2018",1
23294,"2018",1
23294,"2019",2
23294,"2020",1
23294,"2021",1
23295,"2018",1
23295,"2020",1
23300,"2018",2
23301,"2018",2
23319,"2019",1
23319,"2020",1
23320,"2018",1
23320,"2019",2
23326,"2018",2
23326,"2019",1
23378,"2019",1
23461,"2018",1
23466,"2019",1
23466,"2020",2
23466,"2021",2
23532,"2019",2
23532,"2020",1
23532,"2021",1
23565,"2019",1
23565,"2020",1
23565,"2021",1
23572,"2019",1
23599,"2018",1
23600,"2018",1
23629,"2018",1
23646,"2018",1
23646,"2019",1
23670,"2018",1
23672,"2018",1
23672,"2020",1
23697,"2018",1
23724,"2020",1
23724,"2021",1
23755,"2019",1
23760,"2019",2
23765,"2020",2
23796,"2019",2
23804,"2019",1
23806,"2019",1
23844,"2019",1
23860,"2019",1
23877,"2019",1
23877,"2020",2
23919,"2020",1
23919,"2021",1
23920,"2020",1
23921,"2020",1
23938,"2020",1
23938,"2021",1
23938,"2022",1
23967,"2020",1
23967,"2021",1
24002,"2020",1
24002,"2021",1
24002,"2022",1
24002,"2023",1
24002,"2024",1
24003,"2020",1
24003,"2021",1
24003,"2022",1
24004,"2020",1
24005,"2020",1
24033,"2020",1
24033,"2021",1
24033,"2023",1
24033,"2024",1
24160,"2021",1
24160,"2022",1
24256,"2020",1
24256,"2021",2
24256,"2023",1
24260,"2020",2
24260,"2021",1
24261,"2020",2
24268,"2020",1
24269,"2020",1
24274,"2020",1
24316,"2020",1
24317,"2020",1
24317,"2021",1
24318,"2020",1
24338,"2020",1
24338,"2021",1
24372,"2021",1
24375,"2020",1
24375,"2021",1
24409,"2020",2
24411,"2020",1
24411,"2021",2
24411,"2022",1
24424,"2020",1
24424,"2021",1
24424,"2022",1
24424,"2023",2
24431,"2020",1
24431,"2021",1
24451,"2020",1
24459,"2020",1
24459,"2021",1
24462,"2020",1
24463,"2020",2
24470,"2020",1
24471,"2020",1
24471,"2021",1
24471,"2024",1
24492,"2020",1
24494,"2020",2
24494,"2021",1
24506,"2020",1
24506,"2021",1
24526,"2020",1
24532,"2020",1
24532,"2021",1
24549,"2020",2
24551,"2020",1
24553,"2020",1
24577,"2020",1
24577,"2021",1
24578,"2020",1
24583,"2020",1
24583,"2021",1
24589,"2020",1
24591,"2020",1
24591,"2021",1
24591,"2022",1
24609,"2020",1
24609,"2021",1
24609,"2023",1
24609,"2024",1
24621,"2021",1
24621,"2022",1
24638,"2020",1
24655,"2020",1
24655,"2021",1
24659,"2020",1
24661,"2020",1
24661,"2021",1
24664,"2020",1
24664,"2021",1
24664,"2022",1
24673,"2020",1
24673,"2021",1
24696,"2020",1
24696,"2021",1
24696,"2022",1
24696,"2023",1
24702,"2020",2
24702,"2021",1
24702,"2022",1
24703,"2020",1
24703,"2021",1
24708,"2020",1
24709,"2020",1
24709,"2021",1
24710,"2020",1
24710,"2021",2
24721,"2020",1
24722,"2020",1
24739,"2020",2
24739,"2021",1
24744,"2021",1
24751,"2021",1
24754,"2020",1
24764,"2020",1
24770,"2020",1
24770,"2021",1
24784,"2020",1
24784,"2021",1
24787,"2020",1
24787,"2021",1
24787,"2022",1
24792,"2022",1
24793,"2020",1
24793,"2021",1
24794,"2020",1
24794,"2021",1
24796,"2020",1
24796,"2021",1
24796,"2022",1
24796,"2023",1
24796,"2024",1
24797,"2020",1
24798,"2020",1
24799,"2022",1
24803,"2021",2
24803,"2022",1
24804,"2020",1
24804,"2021",1
24813,"2020",2
24813,"2021",1
24813,"2022",2
24818,"2020",1
24818,"2021",2
24835,"2020",1
24835,"2021",1
24835,"2023",1
24835,"2024",1
24839,"2020",1
24839,"2021",1
24841,"2020",1
24850,"2020",1
24850,"2021",3
24857,"2020",1
24858,"2020",1
24859,"2020",1
24860,"2020",1
24861,"2020",1
24862,"2020",1
24863,"2020",1
24864,"2020",1
24864,"2021",1
24865,"2020",1
24866,"2020",2
24902,"2021",1
24940,"2022",1
24940,"2023",1
24940,"2024",1
24971,"2021",1
24983,"2021",1
24991,"2020",1
24991,"2021",1
24996,"2020",1
24996,"2021",1
25001,"2020",1
25015,"2021",1
25015,"2022",1
25029,"2021",2
25030,"2020",1
25031,"2020",1
25034,"2020",1
25053,"2020",1
25056,"2020",1
25061,"2020",1
25066,"2020",1
25082,"2020",1
25082,"2021",1
25091,"2020",1
25091,"2021",1
25092,"2021",1
25092,"2022",1
25098,"2020",1
25098,"2021",1
25098,"2022",1
25098,"2023",1
25098,"2024",1
25099,"2020",1
25099,"2021",1
25108,"2021",1
25119,"2022",1
25119,"2023",1
25142,"2021",1
25150,"2021",1
25153,"2021",1
25153,"2022",1
25154,"2021",1
25156,"2021",1
25156,"2022",1
25158,"2021",1
25158,"2022",1
25161,"2022",1
25169,"2021",1
25169,"2022",1
25174,"2021",1
25174,"2022",1
25174,"2023",1
25174,"2024",1
25179,"2021",1
25186,"2021",1
25186,"2022",1
25186,"2023",1
25186,"2024",1
25207,"2021",2
25207,"2022",1
25218,"2021",1
25224,"2021",1
25224,"2022",1
25230,"2021",1
25230,"2022",1
25230,"2023",1
25235,"2021",1
25239,"2023",1
25239,"2024",1
25245,"2023",1
25257,"2022",1
25275,"2022",1
25275,"2023",1
25275,"2024",1
25290,"2022",1
25290,"2023",1
25290,"2024",1
25302,"2022",1
25320,"2022",1
25334,"2023",1
25337,"2022",1
25342,"2022",1
25342,"2023",1
25342,"2024",1
25386,"2023",1
25386,"2024",1
25397,"2022",1
25406,"2022",1
25412,"2022",1
25413,"2022",1
25422,"2022",1
25422,"2023",1
25422,"2024",1
25423,"2022",1
25423,"2024",1
25430,"2022",1
25435,"2023",1
25437,"2023",1
25437,"2024",1
25448,"2022",1
25451,"2022",1
25461,"2023",1
25461,"2024",1
25462,"2023",1
25462,"2024",1
25476,"2023",1
25476,"2024",1
25477,"2023",1
25478,"2023",1
25478,"2024",1
25485,"2023",1
25485,"2024",1
25486,"2024",1
25487,"2023",1
25487,"2024",1
25488,"2023",1
25488,"2024",1
25513,"2023",1
25513,"2024",1
25514,"2023",1
25514,"2024",1
25549,"2023",1
25549,"2024",1
25555,"2023",1
25555,"2024",1
25558,"2023",1
25558,"2024",1
25583,"2023",1
25583,"2024",1
25591,"2023",1
25591,"2024",1
25604,"2023",1
25604,"2024",1
25605,"2024",1
25611,"2023",1
25611,"2024",1
25704,"2023",1
25736,"2023",1
25736,"2024",1
25737,"2023",1
25737,"2024",1
25751,"2023",1
25752,"2023",1
25752,"2024",1
25753,"2023",1
25753,"2024",1
25763,"2024",1
25767,"2023",1
25794,"2023",1
25794,"2024",1
25823,"2023",1
25823,"2024",1
25835,"2023",1
25835,"2024",1
25837,"2023",1
25837,"2024",1
25838,"2023",1
25838,"2024",1
25852,"2023",1
25852,"2024",1
25854,"2023",1
25854,"2024",1
25857,"2023",1
25857,"2024",1
25862,"2023",1
25863,"2023",1
25863,"2024",1
25865,"2023",1
25865,"2024",1
25870,"2024",1
25878,"2023",1
25878,"2024",1
25881,"2023",1
25881,"2024",1
25884,"2023",1
25884,"2024",1
25899,"2024",1
25902,"2024",1
25904,"2023",1
25904,"2024",1
25913,"2023",1
25913,"2024",1
25914,"2023",1
25916,"2023",1
25916,"2024",1
25917,"2023",1
25917,"2024",1
25940,"2023",1
25948,"2024",1
25965,"2023",1
25965,"2024",1
25966,"2023",1
25966,"2024",1
25967,"2023",1
25967,"2024",1
25968,"2023",1
25970,"2023",1
25970,"2024",1
25972,"2023",1
25972,"2024",1
25973,"2023",1
25973,"2024",1
25974,"2023",1
25974,"2024",1
25975,"2023",1
25975,"2024",1
25982,"2023",1
25982,"2024",1
25983,"2023",1
25983,"2024",1
25984,"2023",1
25985,"2023",1
25985,"2024",1
25987,"2023",1
25992,"2023",1
25992,"2024",1
25993,"2023",1
25993,"2024",1
25994,"2023",1
25994,"2024",1
25995,"2023",1
25995,"2024",1
25996,"2023",1
25996,"2024",1
25999,"2023",1
25999,"2024",1
26017,"2023",1
26017,"2024",1
26018,"2023",1
26018,"2024",1
26019,"2024",1
26022,"2023",1
26022,"2024",1
26023,"2023",1
26023,"2024",2
26024,"2023",1
26024,"2024",1
26027,"2023",1
26027,"2024",1
26028,"2023",1
26029,"2023",1
26029,"2024",1
26030,"2023",1
26030,"2024",1
26031,"2023",1
26032,"2023",1
26032,"2024",1
100004,"2023",1
100004,"2024",1
100009,"2023",1
100009,"2024",1
100010,"2023",1
100010,"2024",1
100011,"2023",1
100018,"2024",1
100019,"2023",1
100019,"2024",1
100021,"2023",1
100021,"2024",1
100022,"2023",1
100022,"2024",1
100023,"2023",1
100023,"2024",1
100029,"2023",1
100032,"2023",1
100032,"2024",1
100040,"2024",1
100047,"2024",1
100049,"2023",1
100049,"2024",1
100050,"2023",1
100050,"2024",1
100051,"2023",1
100051,"2024",1
100052,"2024",1
100055,"2023",1
100056,"2023",1
100060,"2023",1
100060,"2024",1
100065,"2024",1
100068,"2023",1
100068,"2024",1
100071,"2023",1
100071,"2024",1
100078,"2023",1
100078,"2024",1
100079,"2024",1
100103,"2023",1
100103,"2024",1
100104,"2024",1
100108,"2023",1
100108,"2024",1
100111,"2023",1
100111,"2024",1
100120,"2024",1
100121,"2024",1
100151,"2023",1
100151,"2024",1
100152,"2023",1
100169,"2023",1
100170,"2024",1
100185,"2023",1
100185,"2024",1
100207,"2024",1
100217,"2024",1
100218,"2023",1
100218,"2024",1
100222,"2024",1
100227,"2023",1
100227,"2024",1
100231,"2023",1
100232,"2024",1
100233,"2023",1
100233,"2024",1
100234,"2023",1
100234,"2024",1
100245,"2023",1
100245,"2024",1
100247,"2023",1
100247,"2024",1
100262,"2024",1
100263,"2024",1
100264,"2024",1
100265,"2024",1
100266,"2024",1
100267,"2024",1
100268,"2024",1
100269,"2024",1
100271,"2024",1
100272,"2024",1
100273,"2024",1
100274,"2024",1
100276,"2024",1
100277,"2024",1
100278,"2024",1
100285,"2024",1
100290,"2024",1
100365,"2024",1
100396,"2024",1
100458,"2024",1
